target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
ASCT2 0.0420661238380768 73.4239158006414 0.042125199438874 73.351530414261 0.50644626629108 0.508105203610125
ATP5A 0.0469027250948204 87.5480589259281 0.0471529256660842 87.4089546676404 0.526386375013867 0.527088753129878
CD14 0.0405101669473262 80.3293791066191 0.0405946249533609 80.2574068414882 0.513875831187328 0.507039173297088
CD11c 0.0364582641432891 39.6853525751546 0.0364953149099012 39.5996935139008 0.501770813922778 0.505032686115492
CD3 0.0411028981405636 75.1678451142605 0.0413245181440058 74.9321656955217 0.528056987781458 0.527039840956655
CD31 0.0493966786941352 63.9202315494875 0.048231748312734 65.3510116515023 0.379044700234232 0.453254203121361
CD36 0.0324546477277605 60.752373621583 0.0325070284484813 60.6796725774715 0.503320910679735 0.503678038142876
CD39 0.0398096528533744 87.757501917757 0.0399682994358557 87.686956689843 0.517429589906474 0.5138610122141
CD4 0.0384972323778867 83.8229799006327 0.0386521874315417 83.6985151755116 0.516723506962355 0.516639824809457
CD45 0.046227835551713 59.3077113683816 0.0464310968416246 59.0436873792331 0.521147736804344 0.515154525699156
CD57 0.0452265031293718 29.3692301966709 0.0451490343690316 30.0055920304137 0.49211272381173 0.465289877207952
CD68 0.0533255779700774 76.4846977455095 0.0533909350503972 76.3820806719957 0.506306822366531 0.506045533621836
CK 0.0393183713900263 89.0598725157023 0.0392987110009597 89.0773165284958 0.498109931250977 0.497263684390334
CD8 0.0449951507445311 60.2371093728895 0.0451601274810382 59.9638881751652 0.519176832689826 0.519612626163087
CD98 0.0446055747230442 85.0695680228925 0.0446751142889486 85.0526953497368 0.506584469419427 0.502463008597518
CPT1A 0.0398418169855002 93.1988202084071 0.0399078039901229 93.1886755588028 0.508260011614132 0.503496686103334
CS 0.0427603370026784 82.2142978971951 0.0428177712853293 82.1102942180896 0.507050840745166 0.51067192158522
G6PD 0.0447831924412524 65.0491182478185 0.0448352197169423 64.935750775058 0.506377066454763 0.507974826290015
Ecad 0.0415049453766226 89.8010365708812 0.0416368879102218 89.737806844874 0.512968395224811 0.514737467615667
GLUT1 0.0497873279665628 78.6474755728805 0.0499699953149622 78.5469967345741 0.510767033217275 0.5083746065771
H3 0.0528586534279376 83.0674365310789 0.0526649091512226 83.166777526638 0.478532388277093 0.483769453270844
HIF1A 0.0522833801970283 85.6514670586845 0.0519371167709947 85.8043331946095 0.469005651979155 0.443058217063848
HK1 0.0343433687471729 60.6644937130662 0.0344809796595347 60.340407207465 0.518698945239434 0.532697894293308
IDH2 0.0393394244232182 88.5011387949896 0.0394436781802481 88.4359948144862 0.506746809327593 0.506686695977866
LDHA 0.0395699583059874 87.2714690184247 0.0396639766697931 87.2098396570452 0.517667636441742 0.513560183087944
Ki67 0.0330164012319006 77.4104234054869 0.0329424283463969 77.440014509369 0.485180877702068 0.495722294534774
NaKATPase 0.0389079705009515 86.1374530911087 0.0390244820490197 85.9727125755677 0.511972989943198 0.522391665379489
NRF2p 0.0437676026738043 88.460290920789 0.0435942986111293 88.5442490155442 0.480827096981256 0.483857563305512
PKM2 0.0373960330735986 55.6062446069472 0.0375245082055713 55.3279367328326 0.509987688992687 0.513123762085029
PD1 0.0475638430993678 63.8155501560798 0.0467784310236568 65.1296366125171 0.443295772786037 0.409751742797613
S6p 0.0387778673521731 90.4657619952456 0.0387281272255392 90.4742574953232 0.493361540011354 0.497462497040092
SDHA 0.0482613695046426 87.4523791694068 0.048190590942183 87.527004569172 0.495463762907795 0.491259365245985
VDAC1 0.0481323684793697 65.7010850408098 0.0483048693124564 65.473865164434 0.512801373630483 0.517148674126902
SMA 0.0502204482342673 48.5122743209761 0.0481016881893583 53.1953514603169 0.295326849419774 0.211393684025561
XBP1 0.0480325360050298 59.9882308638139 0.0481296721495214 59.8209252274527 0.507431155239764 0.515026460481262
vimentin 0.0512478854646845 69.018497200584 0.0512971494171096 68.9001287414777 0.50544499875151 0.523258515454596
