target intercept intra para.89 p.intercept p.intra p.para.89
ASCT2 0.000826334057804509 1.0887382697174 -0.054753299028953 NA 0 0.431722980915004
ATP5A 0.00104443720612817 1.03398942689314 0.00243556290761226 NA 0 0.957131495169059
CD14 -0.0155622686898636 1.23014402345432 0.0126016157640747 NA 0 0.866236219396243
CD11c 0.00895405782812166 1.19547827114035 0.00114758892456111 NA 0 0.991257543445609
CD3 0.00790672946589879 1.09094389771857 0.0085955774648014 NA 0 0.891881623119003
CD31 0.00185353533388413 1.41446952534705 0.282679380146165 NA 0 2.05876920358339e-05
CD36 0.00311090782446159 1.21136588645933 -0.0132566992582453 NA 0 0.898845744735251
CD39 -0.00131103270906241 1.01946162906656 0.0681062274884056 NA 0 0.109596680017551
CD4 0.00875560835507047 1.06786712650605 -0.0137237448222989 NA 0 0.781343108486138
CD45 -0.00589260036541204 1.12481114500523 0.110411063553705 NA 0 0.284182209788599
CD57 -0.0137125407928075 1.01200144079576 0.249219195594874 NA 0 0.0423432611379686
CD68 -0.000371658896121384 1.18539194580087 -0.0515082471095108 NA 0 0.476737983163899
CD8 -0.0114653244170777 1.07374719857228 0.0235972119065967 NA 0 0.79310965225967
CK 0.000559011958756697 1.04598039162664 -0.0477154223503538 NA 0 0.26353528299719
CD98 0.00507930324019301 1.08361477738593 -0.051189789271037 NA 0 0.32196884752328
CPT1A 0.00158542840589056 1.0440356664718 -0.0281101733075136 NA 0 0.382527597719653
CS 0.00541499358714048 1.02768826625702 0.0562001648018539 NA 0 0.258106092662639
G6PD 0.00203727392751194 1.08597407499272 0.0335116091270276 NA 0 0.679649746291477
Ecad 0.00478211212754784 1.03571961476859 0.00675923934306696 NA 0 0.862163767033457
GLUT1 -0.0031787233426547 1.0249493972294 0.116411517979399 NA 0 0.0368788262740678
H3 0.0187060207799888 1.07921460680988 0.0946428062708588 NA 0 0.0771199700749079
HIF1A 0.0134450273147383 1.04475320502139 0.120981189237019 NA 0 0.0142382436385091
HK1 0.000277696899503072 1.0727771560643 -0.0161831242665054 NA 0 0.859636903079966
IDH2 0.0016765126101419 1.02376642091177 0.00163899198306117 NA 0 0.967451281678347
LDHA 0.000755282158177715 1.05363338094458 0.00411371060544256 NA 0 0.927630632687755
Ki67 0.00426096831927432 1.02437028105708 0.101027574346676 NA 0 0.0573273904275919
NaKATPase 0.0108218888258516 1.04895508048343 0.0535889698896427 NA 0 0.229833241638004
NRF2p 0.00278511752817955 1.02600697056924 0.0690315297809132 NA 0 0.0828177194941135
PKM2 0.000496913128632457 1.05958344590119 -0.0328132047241212 NA 0 0.760702161551052
PD1 0.0146926544265583 0.981852198340282 0.277154112020236 NA 0 5.95493384314416e-06
S6p 0.00387396323865401 1.02807337821901 0.0512356685133732 NA 0 0.147764917624397
SDHA 0.000216822577335084 1.00522943317006 0.0921065154718886 NA 0 0.0235992443050781
VDAC1 0.00271231054525497 1.05161875437965 -0.00127171940763455 NA 0 0.988559126319003
SMA 0.0317917934762148 1.29345350316214 0.468472066190396 NA 0 1.0026232910576e-07
XBP1 -0.00623186112721447 1.10848608788672 0.0834781461830183 NA 0 0.462061128551501
vimentin -0.0125592237802366 1.15755526041298 0.0924160465072839 NA 0 0.318132059401657
