target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
H3 0.0382952791356182 51.1067959263529 0.0375524491357181 53.1185179225684 0.29894131980399 0.266971927963799
CD98 0.113133663810713 52.3482226163329 0.11156577475264 53.6318352535831 0.345458555934349 0.337584241231117
vimentin 0.066727022325756 61.6218357607417 0.0656571158492376 63.1821600083366 0.407548603495843 0.336080768667454
CD4 0.0880700289596099 76.0119935462916 0.0872075849392802 76.4533932909749 0.427425288300535 0.39804550767091
NRF2p 0.0936224595403807 65.059828337461 0.0933798758106041 65.3833009195746 0.480323119126239 0.465857283447025
SMA 0.090729299396177 46.0631919282951 0.0857886325530589 51.9263443057031 0.0837809052646097 0.0444201464125727
CD45 0.0869678322009615 83.840958070802 0.0865187185875532 84.0101095187164 0.461165899746329 0.462346762416789
CD14 0.119527102842778 54.7072541218254 0.118628455171416 55.3089353864817 0.419164744239689 0.433813298918725
CD31 0.143925675590692 46.6710141494027 0.141541593693527 48.342273222596 0.398159471621098 0.418719382519424
PD1 0.0641778756816618 17.2815011449445 0.0605780660884857 19.7357112003499 0.351278597633316 0.375054080919998
Ki67 0.116342386085294 46.6543397226322 0.111870709259925 50.1467855895128 0.21994475049026 0.313169807918909
SDHA 0.115440933919476 51.803545854692 0.115508792521955 51.7261372324639 0.51049012305818 0.514075065009689
CD11c 0.0324354214816418 2.39387306168989 0.0322155676178997 7.02452332701925 0.488839065539992 0.181249507589497
CS 0.0653010850743012 62.3055532470024 0.0652518535562782 62.3669968100774 0.495267511888322 0.492256975689713
CD68 0.0610983458908766 3.71765963462691 0.0609985252392929 4.05956231940939 0.495608147107254 0.433399103157957
CD36 0.0772723832394124 8.99342227447325 0.0756452516990942 11.5591377842148 0.444867390661207 0.306913633488372
S6p 0.129966959147696 45.9502945368971 0.126065443116858 49.1847995227298 0.257240212292169 0.15045123952777
CD3 0.107902455948607 73.6985620674244 0.107669928680484 73.8310171379202 0.481613227028996 0.476384365635544
ATP5A 0.0948051120367113 59.9865608018563 0.0949237585252941 59.8985253503847 0.509971721911045 0.509738108690255
VDAC1 0.0702402735500107 51.8255847648542 0.0703281310589973 51.6143375841507 0.506782466638551 0.52471989739235
CD39 0.0921533922133977 42.6537810211419 0.0922968675608425 42.5404703805239 0.508714396685756 0.507780494421191
XBP1 0.181727057255603 22.6547437969294 0.181973353304889 22.4526309567142 0.52320180435589 0.529134591413705
G6PD 0.0926936613176987 37.1545621887515 0.0926511618738607 37.215183478442 0.49645253191543 0.494053209289839
GLUT1 0.112870330590184 53.2429005806948 0.10902306956107 56.3892987941403 0.200428501421139 0.182571406439108
PKM2 0.0534329226099002 76.4399924633761 0.0530979284231036 76.6864282461725 0.452872559043765 0.456620085604479
CD57 0.0736802117421541 13.5834327624425 0.0729802591448203 14.4683795834346 0.457620540126878 0.410380853879849
CD8 0.132481852818951 12.5844250547049 0.131480846509443 14.000334901747 0.439321349396725 0.333304084124293
ASCT2 0.127324043076736 46.9664960587597 0.127291765161415 46.9767828549078 0.496575826203372 0.498823421257918
LDHA 0.0715702223671557 74.362959605574 0.0694170106719121 75.848681575136 0.227765619501838 0.317719573653205
IDH2 0.0576975708236855 64.5901347738207 0.0577467239533089 64.5070998959627 0.510863486203705 0.512266814434841
Ecad 0.0715260463887317 51.6651787691225 0.0703909356986856 53.1886613554742 0.425796987761871 0.368127694829141
HK1 0.0715999528376879 78.4147609924557 0.0717175018569545 78.34549347794 0.511363003900534 0.51702412186598
CK 0.0543475217418349 75.8988940434397 0.0504760026844611 78.9045098710604 0.238412590074356 0.219027330173686
CPT1A 0.082551201464247 43.7958642028532 0.0819984377871303 44.6059726049701 0.44103086244109 0.419610992539071
NaKATPase 0.10032755822838 51.8788793139213 0.0980868763611049 54.0268044731964 0.22063754091498 0.232883328417983
HIF1A 0.0876735508845306 71.0012604972734 0.080334469065608 75.4085312847114 0.115760548521334 0.295492812776693
