target intercept intra para.35 p.intercept p.intra p.para.35
H3 -0.214976058239272 1.14303124194965 0.124876034764612 NA 0 0.0240721964368003
CD98 -0.0486423392211243 1.05812892405492 0.0909206811062653 NA 0 0.0665127914253696
vimentin -0.138062178074974 1.14409093188924 0.0887488224627185 NA 0 0.0373272272235328
CD4 -0.0304677779309684 1.05727156061045 0.0540483216411477 NA 0 0.230026942935033
NRF2p -0.0808107485179056 1.06094475453861 0.0841375391647792 NA 0 0.00310439076447633
SMA -0.120333141214306 1.04676804008779 0.172120925771878 NA 0 0.0044906581918398
CD45 -0.0998868026649986 1.1264580771018 0.196127253150787 NA 0 2.16223665772119e-06
CD14 -0.047824195834492 1.14982650866451 0.0051088853231399 NA 0 0.929581182704425
CD31 -0.031093131839839 0.847156986622289 0.584627849120256 NA 0 2.64233079860787e-14
PD1 -0.0326838503188303 0.625730415295066 1.18578503806482 NA 0 0
Ki67 -0.0434840339814279 0.969187627078059 0.231106258886456 NA 0 0.00255467807450049
SDHA -0.0192554005700583 1.14567801162492 -0.102987331375849 NA 0 0.130060118996437
CD11c -0.000631569175676179 0.60935652225449 0.339393325286954 NA 5.13059816853456e-10 0.00179101984638086
CS -0.0801990003440514 1.03027248652905 0.112463420655614 NA 0 0.00259888025926158
CD68 -0.0228547794712175 1.02163835936458 0.161530179948095 NA 0 0.0243257403739725
CD36 -0.0216212279100983 0.95908728142938 0.336396961049251 NA 0 3.8665422481543e-06
S6p -0.0743727819660041 0.972612246694609 0.18771708558426 NA 0 0.00215382304319722
CD3 -0.0110923842835008 1.07381051940636 0.184990066527953 NA 0 0.0343837736791628
ATP5A -0.0468238684924551 1.04847067986506 0.0583996293531413 NA 0 0.147396441560145
VDAC1 -0.0509355966045054 1.10997787281253 -0.0371949629488222 NA 0 0.493888918205645
CD39 -0.0501411326772239 0.996588504173615 0.13719265662438 NA 0 0.030801702044011
XBP1 -0.0303041001195564 1.05311552685385 0.0463046225253305 NA 0 0.562081308662506
G6PD -0.0576347445582858 1.25561992916121 -0.169867822814183 NA 0 0.0756138509367226
GLUT1 -0.0408237997644708 1.04287184974713 0.0658133198325515 NA 0 0.301750198356925
PKM2 -0.184977799255692 1.15504311298007 0.135998393289858 NA 0 0.0024180308423396
CD57 -0.00570407218398558 1.29705367454641 -0.232590906658935 NA 0 0.00530681535427768
CD8 0.0101524179340584 0.475881280158263 0.252890775537259 NA 4.6695547426534e-06 0.0183517516920222
ASCT2 -0.0355977624730301 1.05306339067482 0.00652509121460619 NA 0 0.908622214399963
LDHA -0.125625778024298 0.888929844089255 0.360929293737724 NA 0 1.11022302462516e-15
IDH2 -0.0472843893428079 1.09111258564355 -0.0157356468941994 NA 0 0.715167597944115
Ecad -0.0466062139925154 1.02753261179267 0.0849802692363837 NA 0 0.0424058655737911
HK1 -0.060694049255937 1.07116930915934 0.0768152884194308 NA 0 0.153408927744888
CK -0.086508580065459 1.16273660587365 0.133367228144584 NA 0 0.0077765306692803
CPT1A -0.0601787767916649 1.10699095464356 0.00460370133394318 NA 0 0.92650753043368
NaKATPase -0.066780776075977 1.02934467290822 0.123685703595247 NA 0 0.0026237496575392
HIF1A -0.102325142036841 1.12487501877708 0.197371051465081 NA 0 0.00127491406542801
