target intercept intra para.89 p.intercept p.intra p.para.89
ASCT2 0.0027507314126143 1.06624841349371 0.0159187966186413 NA 0 0.70839971665472
CD14 -0.0121452043204934 1.10804014515188 0.109659498034253 NA 0 0.000189930618200496
ATP5A -0.000547241566973906 1.04186341926037 -0.0304202999394622 NA 0 0.0925849043169413
CD31 0.00417137325530941 1.2546839334566 0.0921460381503243 NA 0 0.0407153384129744
CD39 -0.00216536593900856 1.0029306023464 0.0571992327014278 NA 0 0.00545870045081265
CD3 0.00761464125345147 1.02746615863967 0.101235440357796 NA 0 1.28511881158921e-05
CD45 -0.00323408411167108 1.07031080089516 0.0513787308222674 NA 0 0.0380608667489202
CD11c 0.00945463482378469 1.08387382570872 0.198444009901653 NA 0 0.000388623061312154
CD36 0.00779325128084914 1.12314425905615 0.156710168996213 NA 0 7.56303657518664e-05
CD68 0.00435838713028343 1.14984335918646 0.101258058793841 NA 0 0.00177575891909521
CD4 0.0149407788520862 1.01645886845489 0.0928049805576139 NA 0 6.09840846799159e-06
CK 0.00392535758955638 1.02921702634207 0.0280031319735793 NA 0 0.118792486118684
CD57 -0.0130765903246677 1.14860611392556 0.0811607836577262 NA 0 0.143855687975663
CS 0.00271049841810518 1.0261269231582 0.0194620942176668 NA 0 0.299936228834492
CD8 -0.0154974414426085 1.08861829258087 0.043202563804299 NA 0 0.194973338149074
G6PD 0.00367578032702526 1.08301759449868 0.0512542291953988 NA 0 0.275413046689777
CPT1A -0.000208191177943186 1.02908745997747 0.00946430813336592 NA 0 0.523916747907082
H3 0.0119205375879673 1.06748132290646 0.0206197004197383 NA 0 0.353483384808563
Ecad 0.00192031238711597 1.03790628069255 -0.00908391843333282 NA 0 0.637606812753407
CD98 0.00875124893304603 1.04989274286892 0.0367485134254515 NA 0 0.158837619209439
HK1 -0.00311669582965348 1.07167060888275 0.0286695487687673 NA 0 0.35103017437913
GLUT1 -0.0048602009470999 1.03355502875505 0.0840960671071321 NA 0 3.64421034571016e-06
LDHA -0.00207875107191249 0.998922885801095 0.10225974385771 NA 0 9.22710796658066e-11
HIF1A 0.00397982486368594 1.06342807412822 -0.00483107261943628 NA 0 0.874202346607699
NaKATPase 0.0103256333835222 1.02386728374082 0.0687124903804955 NA 0 0.000460513685704322
IDH2 0.00196034236549966 1.02812162309795 -0.0002747235715419 NA 0 0.987735805892592
PKM2 0.000654463273789826 1.12331804286933 0.0864916031106215 NA 0 0.0220969160427436
NRF2p 0.000372245819950778 1.03371531368324 -0.00149304201424418 NA 0 0.945711215902552
SDHA -0.000710113391796535 1.01504615934171 0.0154157917765405 NA 0 0.378647718835285
PD1 0.00601772823660122 0.996288455217253 0.126019429664853 NA 0 0.000105974377142104
Ki67 0.00157842006206363 1.01613345711626 0.11239226583738 NA 0 0.00163603296047521
VDAC1 0.00816382839316852 1.08867727285986 0.0741529871376309 NA 0 0.0449294190039351
S6p 0.0013718521432577 0.991044147285395 0.119873438488431 NA 0 1.71059610920565e-10
SMA 0.0178367705777583 1.1341100063077 0.210858021791089 NA 0 0.000142135408241817
XBP1 -0.00380942048862343 1.10435421548679 0.00615520310741182 NA 0 0.882102918233572
vimentin -0.00776050246949524 1.05073036745565 0.0694019339435686 NA 0 0.00223440481889425
