target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
ASCT2 0.0408455178645264 67.8297235560309 0.0408651241559297 67.7987150101649 0.506479094572698 0.507840282975313
CD14 0.0389389854116575 81.9795125706295 0.0388283167489278 82.0971850816315 0.468059215916746 0.471506529369055
CD31 0.03968263606515 69.1396492342184 0.0395545316914255 69.4004580685782 0.461578924798955 0.472530248347443
CD39 0.0355813391702637 86.4016280220928 0.0355075948576172 86.459978474879 0.480150418940274 0.482459790531291
ATP5A 0.0377086901930221 91.356612849465 0.0377474179648221 91.3390082344524 0.511422106196016 0.511505350784622
CD45 0.030905949167776 74.2110682167435 0.030729792768737 74.4980830222358 0.451832991766488 0.418288211914908
CD3 0.0376632993307611 84.2854383357157 0.0372852868136358 84.5985895981633 0.377281085264101 0.397553556994905
CD68 0.0450791007370299 83.9227338601762 0.0446877616134134 84.2068938961655 0.429689625116884 0.425421662709169
CD36 0.0328111804384582 67.6992423723361 0.0328093090652531 67.6881693492471 0.499566353950027 0.501283627794153
CK 0.0339339788784625 90.5294322900708 0.0339387420516744 90.526757625818 0.501133556015723 0.501429284032984
CD4 0.0334289046111998 88.4515910688057 0.0334045255076056 88.4680018277289 0.492034235833121 0.491230764069724
CD11c 0.0337196450501188 58.7752111626206 0.0336109268421141 59.012535230985 0.459682729801458 0.476752255291887
CS 0.0356308870654324 85.7694772765565 0.0356213098789176 85.782343389591 0.498256024926921 0.496343362869191
CD57 0.039924793645774 59.2560192296428 0.0399039075365266 59.2921656251986 0.493952016478272 0.492803698124879
G6PD 0.0393914119673243 66.0027177597703 0.0394143916259877 65.9721662268218 0.508999843012455 0.506043226794502
CD8 0.0397394489418549 67.845513342062 0.0396186762023838 68.065202310895 0.461514623207081 0.447730358501757
H3 0.0407378678286948 88.5046614179755 0.0406760076919992 88.5428922102686 0.481498362418433 0.48202290898448
HK1 0.0292205712992512 77.7743635832059 0.0290845534584152 77.9976458074727 0.44536025563834 0.434218463685012
CPT1A 0.040200001783115 91.8433285901375 0.0401808707473442 91.85053668697 0.493925901888013 0.496081887886278
LDHA 0.0354606093361204 89.9283173588549 0.0352224225429886 90.0649869219575 0.418053363461335 0.426387978264268
GLUT1 0.0351612664405417 89.8320933557871 0.0347295578025248 90.0664630552819 0.360776017014953 0.355457516261189
NaKATPase 0.0373158686106836 83.5049601995571 0.037261279161683 83.5545786134916 0.479665462815095 0.485193806657709
Ecad 0.0396964902024195 88.8072884277928 0.039679632999367 88.8196510017111 0.496697120275936 0.495015844291822
PKM2 0.0327820582527478 63.9955853445086 0.0323938932823029 64.8667044242133 0.349811359392937 0.394603371828266
IDH2 0.0355396080851102 90.4742785167709 0.0355367611681684 90.4776779102126 0.49927702491191 0.498490917919044
CD98 0.0408092064606183 86.5013289751867 0.0404414589603517 86.747942309896 0.418588120615921 0.412579009566366
SDHA 0.042242024227668 89.3517632444479 0.042253168888382 89.346330801464 0.502684584963338 0.504256194730468
HIF1A 0.0433438700818854 82.3054521687007 0.0431057295203671 82.4831038659401 0.443880854389754 0.45276817130928
VDAC1 0.0363751263738953 71.759001216914 0.0364212649539534 71.6887569581879 0.514754189981324 0.515746616165422
NRF2p 0.0401817258935131 87.8631850491672 0.0400153328170077 87.9679707724751 0.440087791241259 0.415980788516038
PD1 0.0434591273916757 74.6846667677957 0.0428881991999482 75.4079512525784 0.389975595764144 0.399589567024382
S6p 0.0382030218323647 89.1825671893663 0.0375924917126176 89.5239980897201 0.294930024929455 0.329987739367053
SMA 0.0373621291879454 60.4352381990711 0.0366394208715396 61.9265290520472 0.289784259222072 0.248741227385736
Ki67 0.050822383697856 62.9822838519785 0.0508166436063458 63.0145655912367 0.499294082766136 0.496633477333576
XBP1 0.0409207067716619 69.8999819598714 0.0409271188165038 69.8895716059551 0.502259212815383 0.502006791429602
vimentin 0.0432171289610059 80.6719431366025 0.0432441447123088 80.6474020554099 0.508859877922189 0.507346447008311
