target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
H3 0.0325646375469519 59.3721769833028 0.0313870147206555 62.2297029784764 0.122802864614772 0.0674187821757593
CD98 0.0801034443592356 70.4830416830826 0.0788275283851941 71.4049593410769 0.247893105887901 0.280722754544698
CD4 0.055848835930819 81.9205002443432 0.0551958814051015 82.3395321424996 0.367998300175917 0.333320215186379
CD45 0.0491400112589786 91.7294718888406 0.0482839130549494 92.032166844287 0.374149357214023 0.276308338789425
vimentin 0.0509046920833982 75.1892661399101 0.0499585479858641 76.0915109091136 0.158665540859334 0.0928826113254114
CD31 0.122270343049554 29.2883438126823 0.120611644844 31.3279345726227 0.403139041772313 0.306815186388801
Ki67 0.16576284374806 71.0736759931867 0.1627372045259 72.1728457738066 0.371963897758229 0.361575202017325
NRF2p 0.0524179663974913 62.5011923004963 0.0522614004096046 62.7340469986044 0.459569724576056 0.454301017692843
CD14 0.0700349914635672 73.6340001083603 0.0671648663634868 75.727701755733 0.126559260830386 0.103369446903596
CD11c 0.153827038195832 41.6320725778622 0.150498705821499 44.1526434192591 0.171868866547632 0.221943754725938
CD36 0.0893173455232142 36.9500012263244 0.0890083309279317 37.2623704461913 0.476137057099601 0.463980838431095
PD1 0.148981678953843 63.9124515090534 0.140327378484233 67.8983760645255 0.0325302934014796 0.0365034685620844
SDHA 0.0829542158993265 55.2880384781559 0.083018940528918 55.2185000498098 0.510913527273575 0.512712076262111
SMA 0.0371986674588713 47.3408944352356 0.0351585562110951 52.9419338643427 0.140587806668181 0.0365758224669717
CD3 0.123545975665066 83.3448704916268 0.120874048391109 84.069463069374 0.225962117270511 0.220606883230033
CS 0.0381577107575226 80.8559233731635 0.0372397427093571 81.7815898738966 0.283748868105885 0.291478564595738
VDAC1 0.0506535826730118 44.8132516296329 0.0506451200837285 44.8275387913841 0.497514466131035 0.497960742560964
ATP5A 0.0672172708968006 69.1080458507239 0.0671363338947127 69.1814608575316 0.485192681573479 0.48571867513563
CD68 0.135784813015456 41.6913287113312 0.135154881849317 42.2590382259281 0.442372108057048 0.4250076033656
XBP1 0.197151778881311 31.0348994108972 0.197346399503237 30.8980580264467 0.525404358982608 0.538851300870511
GLUT1 0.0482454327742397 80.7754533384295 0.0477491309813882 81.1742539877456 0.388870352811403 0.364948096811994
CD57 0.169346122877206 49.1122868811142 0.167468046386832 50.1738853155411 0.342332239087048 0.316477439627312
CD39 0.0860728554481137 59.6637615826555 0.0856482334134581 60.0620638393737 0.441051749954439 0.375699075076106
S6p 0.0914729648407851 60.3904951917192 0.0884889071545818 62.9710491550399 0.120860628689769 0.0144449337480641
G6PD 0.0755022651633073 38.3759150374894 0.0753620431014028 38.6051405269969 0.478663140516658 0.465676072724089
IDH2 0.0379071898524316 67.9410270655176 0.0378929379429886 67.9630239404264 0.496832761423885 0.496270361196312
Ecad 0.0550527163545475 63.5622590709878 0.0547244736216271 63.9677825598833 0.460725507112658 0.456038298935691
CK 0.0898868974313282 74.5782811251143 0.0894114265352088 74.8430249095559 0.434830511351683 0.449495136699489
PKM2 0.0275466420520983 87.1000028114992 0.0274271197610758 87.2098126839521 0.459668082006086 0.438396731713483
CD8 0.200432783548615 5.17736831920408 0.197021746734655 8.14922862593516 0.126871330725213 0.0949814127368973
LDHA 0.035275858639178 64.5954216611572 0.034791535897083 65.5647728393057 0.28913078536543 0.26711552361193
HK1 0.0477339750742299 88.1176784311082 0.047681204916164 88.1446471578307 0.485022845510069 0.482429567797179
CPT1A 0.0723918585541342 44.5989755202061 0.0723414035352067 44.6651695562468 0.49066285954192 0.489136164190742
NaKATPase 0.0559563791335729 71.5659108439934 0.0556611202586442 71.8942454121926 0.439003382291876 0.437777128939909
ASCT2 0.109471114571053 34.5040102288421 0.109538743605944 34.4237400504275 0.507700099442787 0.510937973794619
HIF1A 0.0655458153242342 6.97576037911692 0.0655672838718803 6.91175484970564 0.503720205958924 0.513756677674868
