target,imp
ASCT2,0.18201087508259894
ATP5A,2.324540928263713
CD11c,0.07515442317881342
CD14,0.056462817485534035
CD3,0.2208203279785307
CD31,0.09479960142451622
CD36,0.11916328805833923
CD39,2.167735857830332
CD4,0.38939810905176026
CD45,0.16435493926110945
CD57,0.0804246637666557
CD68,0.09078468886117327
CD8,0.13043101580823074
CD98,0.9036687201820337
CPT1A,3.6438736368961253
CS,2.064581871658753
Ecad,4.2292661369303595
G6PD,0.10458551905704659
GLUT1,0.7591885067203734
H3,0.2775520391604743
HIF1A,3.4627710196523576
HK1,0.06025260694634041
IDH2,4.478740010108944
Ki67,1.0896747890748621
LDHA,1.6270975473064133
NRF2p,0.892848905141694
NaKATPase,0.9055059656258421
PD1,0.3500044862425888
PKM2,0.1699673364414936
S6p,1.220520919237953
SDHA,1.6389290723099175
SMA,0.0827764723523891
VDAC1,0.13663599901148185
XBP1,0.12382199152499786
vimentin,0.10411951086768813
