target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
ASCT2 0.0389431363155845 72.5821522778181 0.0389399379138667 72.5840880020747 0.498299065005266 0.499248426361512
CD14 0.0383057794766139 87.7360487133623 0.0380593337936061 87.8968536153429 0.38068707666794 0.405060191046143
CD31 0.0443558472171697 68.6626931632877 0.0434912366549851 69.9834303144213 0.297849949654572 0.2907572638925
CD39 0.0329639363777885 93.1464718997544 0.0329279884854969 93.1600568057549 0.481148202171411 0.48384131315669
ATP5A 0.0366342648349642 94.7188609353277 0.0365922167674685 94.7305268183063 0.484093031201583 0.48307196965253
CD45 0.0331213913359538 79.4593610613566 0.0331401255174427 79.4365056478597 0.510348843467935 0.50874913149313
CD3 0.0360116544165659 88.6411439023293 0.0359585836161233 88.676735276931 0.474717832957354 0.473491574296702
CD68 0.0466749830592707 87.6552998977017 0.0466393202688117 87.671538105324 0.490377283751379 0.496245810742073
CK 0.0316568435394253 94.6399897454802 0.031656631006421 94.6392055922629 0.499944345644884 0.500540175964018
CD36 0.0283990392480698 75.2887944080705 0.0284209902669826 75.2520657668071 0.504492459011878 0.505870861621434
CD4 0.0354640405227355 92.1012268714044 0.0354321742822372 92.1156188782076 0.489126912955711 0.490544660134298
CS 0.0345742096405516 92.6527241079895 0.0345906635047052 92.6449855275529 0.508524327921306 0.50714326719926
CD11c 0.0373741820599145 65.7377236200821 0.0367464209060356 66.8767107632408 0.337863649365928 0.33042011625616
G6PD 0.039454785129238 74.3734285575193 0.0394875675311074 74.3320796512611 0.510016518403341 0.512548181892593
CD57 0.0424985958106867 52.3760330003773 0.0421076949120355 53.2332613023916 0.366780129641559 0.390490154961653
CD8 0.0437132859212339 67.6194188679821 0.0432243863683639 68.332773277979 0.334621883117819 0.309148203805376
H3 0.0402448185915578 90.4810419830218 0.0401956518920885 90.5054607889342 0.480487361397288 0.480709666685385
LDHA 0.037202747179188 92.1330846503371 0.0370804537843666 92.1850718581994 0.438876587188634 0.462572846114057
HK1 0.0334220140475556 78.8710140695466 0.0334039813065383 78.8939226887783 0.488619717846958 0.492633364799922
CPT1A 0.0398132614402849 94.9712649187444 0.0398280665884735 94.9663342009052 0.504390909524226 0.507335713469122
GLUT1 0.0373670222909129 91.2416178631742 0.0373319808442094 91.2593085884608 0.48520104247609 0.483476265493811
NaKATPase 0.0353284393998348 92.2836807748879 0.0353400833557458 92.2803386449111 0.5036688766324 0.501828943058035
Ecad 0.0370892592371142 93.9011942822149 0.0371034920096161 93.8969323264445 0.505660331628707 0.504387437969554
CD98 0.0401970732511098 90.0254451616447 0.0402198619816675 90.0140865181397 0.505961908640283 0.505430294943016
PKM2 0.0356239817340116 74.5038990601267 0.0355192861790305 74.6463805966387 0.45513943529104 0.453746685491116
HIF1A 0.0391363845736304 89.3029516353182 0.0391229842405877 89.3152605805566 0.497980392601682 0.495957180267039
SDHA 0.0388119680371227 94.0044404155547 0.038808153498067 94.0066525147581 0.498496109119877 0.497734550939882
IDH2 0.0356882641013147 93.8417105187178 0.0355885650331765 93.8760810469891 0.463953926739717 0.464914531760801
VDAC1 0.0359197475980613 80.0786392312063 0.0359302197858284 80.068377611157 0.505170853140929 0.504367987208665
NRF2p 0.0412152615108542 93.2598361214251 0.0412421499603945 93.2515018915539 0.513673898662633 0.509701016645569
PD1 0.0473505567856419 74.6424307406735 0.0471402859395101 74.8715876301253 0.460374875978679 0.467600254654912
S6p 0.0376909983270891 92.4086381654792 0.0374812825819643 92.4930825346939 0.366061390782814 0.347526709350969
SMA 0.0373437651853064 67.0669370277334 0.0353195371824015 70.5320169064928 0.0800837763997965 0.0974978902507077
Ki67 0.0487221683838255 73.2001156276233 0.0487395696815268 73.181332921724 0.504037730206615 0.504216774835132
XBP1 0.0388647041193075 74.1121059975457 0.0388758821796284 74.0976216863717 0.505614662193951 0.504295202640875
vimentin 0.0438677423702244 78.2313612879441 0.0438094585195912 78.2953726390538 0.478228617320387 0.482040096903542
