target,imp
ASCT2,0.2578764114465361
ATP5A,7.577188559445802
CD11c,0.22884757000486314
CD14,0.5724561321218458
CD3,0.22766966062740315
CD31,0.09712133075741691
CD36,0.1804256333195747
CD39,5.113001645101809
CD4,0.3630389900647455
CD45,0.7345258073812299
CD57,0.09521281448365024
CD68,0.2589257671352357
CD8,1.1046555797791406
CD98,0.6239292283757863
CK,7.096946629739969
CS,1.7092971435068913
Ecad,1.411575575713073
G6PD,0.2826620140257864
GLUT1,0.7726745750556706
H3,1.9126085902497147
HIF1A,2.0613324612864203
HK1,0.13137739450627717
IDH2,3.7157414308951036
Ki67,0.459660218917864
LDHA,1.2681470845503213
NRF2p,1.7158117144165224
NaKATPase,3.0166822023156343
PD1,0.45004726995176325
PKM2,0.2896068957519767
S6p,3.2454935596310683
SDHA,5.079403859077447
SMA,0.2678868531385719
VDAC1,0.27434559070720604
XBP1,0.10777498264507848
vimentin,0.13698451138288303
