target intercept intra para.35 p.intercept p.intra p.para.35
H3 -0.282892212624631 1.08640629971503 0.23463944722969 NA 0 0
CD98 -0.110805135917058 1.05545823867525 0.176246981810877 NA 0 1.09794238367655e-07
CD4 -0.101923282683535 1.07532865304271 0.0812051221553591 NA 0 0.000213387142026011
vimentin -0.15742515580199 1.05378700378072 0.144464539153905 NA 0 1.70584195768875e-06
CD45 -0.0588656499946473 0.98081455700255 0.104920245210377 NA 0 6.43181063963993e-11
NRF2p -0.18444037009673 1.1648453967549 0.0769945613565051 NA 0 0.0336001864346933
CD31 -0.0421226035276084 1.08147106474126 0.194908885315202 NA 0 6.46848227290331e-05
Ki67 -0.01945665671822 0.877940163042313 0.266334150580527 NA 0 2.60486077152677e-10
CD14 -0.112743477481102 1.0858152997332 0.113986714446627 NA 0 0.00207336972233318
PD1 -0.0700133719861639 0.855169563642268 0.436884724344368 NA 0 0
CD11c -0.0440170573578349 1.00202458438076 0.391805467253176 NA 0 0
SMA -0.247285130117388 0.884163250882788 0.506388235244622 NA 0 0
CD36 -0.0361709079583722 1.1055472555963 0.194252971584283 NA 0 5.6372461267884e-06
SDHA -0.167491602997321 1.10422353372536 0.171520649158513 NA 0 9.81552603891434e-05
CS -0.154312265007178 1.08286042701961 0.120061814078382 NA 0 0.000294443331176675
CD3 -0.0699484759444683 1.01188206652677 0.148710516748239 NA 0 1.609756772325e-11
CD68 -0.0475988224860197 1.04477340616417 0.254156041499846 NA 0 4.26851530122008e-07
VDAC1 -0.147275129091814 1.06776244521377 0.113622452504567 NA 0 0.00504653601604566
ATP5A -0.0688354124878088 1.19859644679704 -0.0931796125374019 NA 0 0.00335864218312443
S6p -0.107172923145037 0.844135103449113 0.359614811593268 NA 0 0
XBP1 -0.067620448868309 1.09709776312838 0.066062601503594 NA 0 0.264049150269708
GLUT1 -0.0830863974032519 0.944908463741867 0.16809394801468 NA 0 0
CD39 -0.0758927413496657 1.03949574503924 0.100613381945369 NA 0 0.0116821472926087
CD57 -0.0764934586881915 1.06200368055358 0.529649585985453 NA 0 0
G6PD -0.109966639318346 1.08012050598436 0.0675885230590125 NA 0 0.129019275050496
IDH2 -0.0993198348107286 1.09042345260565 0.0382539187234671 NA 0 0.151574607591988
PKM2 -0.0689340139560366 1.05888428721877 0.0346290684724062 NA 0 0.111889896051601
CD8 -0.0402855634856172 0.705617483488408 0.493076514718124 NA 0 8.39328606616618e-14
Ecad -0.0843033817373623 1.03347669418452 0.10754626979242 NA 0 0.000391450652557301
CK -0.0237573467644225 0.939639116851297 0.18849536566638 NA 0 1.95625737831051e-11
LDHA -0.138950067603734 0.93188318521275 0.244791021036725 NA 0 0
HK1 -0.0500440023868886 1.02457736160044 0.0495424756341087 NA 0 0.00715415177947931
ASCT2 -0.112543366909352 1.11765643213735 0.0646497920676462 NA 0 0.183822374820712
CPT1A -0.170143659850024 1.06602374506254 0.197404744965584 NA 0 8.99737296955472e-06
NaKATPase -0.078143253910128 1.06942140715411 0.0630751978632373 NA 0 0.0413798236453808
HIF1A 0.00131597149978072 0.845724904724373 0.0364788462047265 NA 0 0.596477954490129
