target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
H3 0.0347532404196132 73.9198358741598 0.0339215894643093 75.121800070331 0.185436274306294 0.247723437445983
CD98 0.0752860848040192 64.8471985272575 0.0746936454567574 65.4034308378325 0.419009532637392 0.431679273749532
CD4 0.0579714044526389 82.7205692700419 0.0577292936995754 82.8567346160667 0.439164570127478 0.438468258668582
vimentin 0.0578689597819607 73.1052559921665 0.0578052636567228 73.1654263733132 0.489615651031037 0.487015531084974
CD45 0.065125219355774 93.2680874389464 0.0643481061610573 93.4239378034502 0.417390505822366 0.422909692269689
NRF2p 0.0539599489923133 64.5554281655777 0.0539514108859345 64.5612424363024 0.498531217957432 0.498881687133203
CD31 0.151656608726709 40.4804759600604 0.150972603415778 41.0216845304644 0.452111403356476 0.442688576341149
Ki67 0.133559961419747 60.3288997865375 0.132102122710487 61.1983057109446 0.433311052605432 0.402278657068753
CD14 0.0720240517312111 60.1162726935407 0.0718797407573004 60.2845466586994 0.475769978896188 0.475788519343099
PD1 0.140801622736603 52.4914527383065 0.135020754639637 56.3985689101262 0.138449402041439 0.166878158438218
CD11c 0.132838937158807 40.7867512771626 0.130104014486293 42.7658134761442 0.34178854165842 0.382277369977922
SMA 0.0582164855802409 54.6145291295221 0.0548582703552247 59.6029805760358 0.121131905166598 0.0753763455596303
CD36 0.140985536462209 46.5557217097332 0.14023612471533 47.2211340840356 0.442963886971964 0.455466187104516
SDHA 0.0812716813269839 55.7186897292444 0.0809053289672591 56.1157191650064 0.445679449566167 0.443469162676863
CS 0.043471155703265 70.2310295393486 0.0432987411888383 70.4579387087812 0.441946552559421 0.452232745115149
CD3 0.119165174413206 83.2198286250419 0.11777898884911 83.6402921395591 0.38229381502087 0.385765148555549
CD68 0.145084529217177 38.5254128495706 0.144096938006427 39.3350877211957 0.404299836920323 0.395483094102403
VDAC1 0.0570701041686133 48.9002196718993 0.0569878980537971 49.0053546733549 0.485990507060789 0.489737453901921
ATP5A 0.0657958426332944 73.5508952753093 0.0656274544723811 73.6795585775548 0.471451346047362 0.476610392384124
S6p 0.0967444014285026 58.0530706546116 0.0938797181789069 60.5275559918432 0.190124659066763 0.18660162823817
XBP1 0.199813601029251 31.5937654904761 0.199802243626291 31.6035965642158 0.49883067709997 0.498531238500671
GLUT1 0.0547574242839836 88.0927758283135 0.0534549169524832 88.6275831374614 0.291124544694514 0.27149010960192
CD39 0.0911232750890513 56.68917266759 0.0911001333478659 56.7301113952038 0.496938309133166 0.493987739965411
CD57 0.143535641548457 33.5394253215987 0.138652235860277 37.7262475217662 0.242425609677112 0.0938089767568803
G6PD 0.0835640608910578 43.1957656706969 0.0835758692283076 43.1605421342351 0.502344663939232 0.502469418739876
IDH2 0.0370313544055869 79.8937257600156 0.0370597069892343 79.8692861091069 0.506148757701896 0.505715892402987
PKM2 0.0359476473247462 84.8578881191226 0.0359712543949738 84.8435687143768 0.506282191017112 0.506391186104508
CD8 0.203222974337412 11.138554643298 0.199981668981362 14.0001911839358 0.322446566769592 0.240039795985201
Ecad 0.0571044240419983 71.5492777203038 0.0569441518345087 71.6811627826861 0.469536432678552 0.484657082291598
CK 0.0994044885353611 81.4161906885694 0.0981111763937114 81.9310921878446 0.346623694006926 0.344920493073258
LDHA 0.0451104490988163 71.0787387131438 0.0441361326803095 72.3769866496341 0.314469116633845 0.276729609726795
HK1 0.0561523338115746 89.6881312835784 0.0561224781729539 89.6990017162881 0.495703873984919 0.494269990232605
ASCT2 0.109644115768535 44.5199460817067 0.10962975665022 44.5369605618111 0.496901106660493 0.496630741325047
CPT1A 0.070848963595256 50.317108830016 0.0704492339725595 50.8489666745668 0.451362340797788 0.434691897736013
NaKATPase 0.0593206477618474 73.4958797190357 0.0592703334099772 73.5229822268913 0.491207940533125 0.495928378749635
HIF1A 0.0776289080852788 11.7183502185345 0.0776514920483015 11.650670010857 0.501695196309031 0.510168049092272
