target intercept intra para.89 p.intercept p.intra p.para.89
ASCT2 0.000251911996852008 1.09181105148586 -0.0949808734467672 NA 0 0.319271591058584
CD14 -0.00366399707542974 1.16369865444227 -0.141101442409669 NA 0 0.0962294795921399
ATP5A 0.000705869390245403 1.05117002049029 0.103961501885859 NA 0 0.0354274672203703
CD31 0.00237048387491121 1.08940117458044 0.269041596266773 NA 0 0.000749308791333503
CD3 0.0276987190213603 1.16926710557376 0.206204716788683 NA 0 0.00448033575796614
CD39 -0.00923828479963973 1.04110588199079 0.138929545764306 NA 0 0.027868109966912
CD11c 0.00962705676815296 1.33808574998312 0.0121318472219873 NA 0 0.90370306828439
CD36 0.00345081873599825 1.19749982320754 0.0613054556837144 NA 0 0.428401057732639
CD45 -0.00136759244101946 1.09390072333941 -0.0021237218844617 NA 0 0.97458741105882
CD4 0.0297399931460305 1.05718559515011 0.173097444776398 NA 0 0.0156710537431934
CD68 -0.00111084064338477 1.14537024676146 0.0651804876368667 NA 0 0.128575354510131
CD57 -0.0235715520132223 1.21476486430084 0.144440402805802 NA 0 0.108781808666633
CK -7.94883198035339e-05 1.04388343577375 0.172433732321781 NA 0 0.000712118835798137
CD8 -0.0208497991046285 1.05598101574399 0.137434045793879 NA 0 0.174744958011038
CS 0.00473852722916118 1.06566023150862 0.0201983579376486 NA 0 0.74854995397151
CPT1A -0.0011431952499226 1.05886981481404 -0.0228966803251426 NA 0 0.648015298151302
G6PD 0.00219935805201744 1.1863144018284 0.0600156970176985 NA 0 0.522948574993978
CD98 0.0120419087978788 1.04686485633572 0.168927843323993 NA 0 0.00973575018995332
Ecad 0.00878636138507152 1.04851397667629 0.077539801050963 NA 0 0.163424132301035
H3 0.0391084552290571 1.11804501726692 0.166982534635401 NA 0 0.00321048371669619
GLUT1 -0.00141344939680806 1.04732234485464 0.0259868998374873 NA 0 0.739931514781229
HK1 0.00260276342680246 1.13491838629771 -0.0271260964798717 NA 0 0.772174213460366
LDHA -0.00309702725001587 1.05427686663827 0.109076040438844 NA 0 0.0720924425191876
HIF1A -0.00389053353659405 1.11584903742345 -0.134216615920259 NA 0 0.0510811797953132
NaKATPase 0.00560850104126694 1.06781360763858 0.0386288683809569 NA 0 0.538184809994128
IDH2 0.00167646627782218 1.03730036706098 0.0503229266425932 NA 0 0.375152957877096
NRF2p -0.00225520709483594 1.0267520425166 0.16291045282805 NA 0 0.00267104810030427
PKM2 0.00122619735824666 1.10893352072234 0.178422971596526 NA 0 0.0480965921776328
PD1 0.0200043829349902 1.2970086966625 -0.0158054249318235 NA 0 0.859298984739042
Ki67 0.00137915666287857 1.11663851124799 0.168107137810585 NA 0 0.0221765195088943
SDHA -0.000125600697847801 1.05076186154044 0.0172810417368443 NA 0 0.783095294006855
S6p -0.00367886936276201 1.01377737218017 0.18608515079883 NA 0 2.57212548451236e-05
VDAC1 -0.00237261476880241 1.08322953004786 0.172271656587162 NA 0 0.0234727189492983
SMA 0.0349264627850109 1.18743545582809 0.253778319672841 NA 0 0.0028709382366281
XBP1 -0.000678238929233645 1.13116741963842 0.0701719553686217 NA 0 0.424143609599416
vimentin -0.00082690469551258 1.11083371651035 0.0863996693395567 NA 0 0.0321174984527277
