target intercept intra para.89 p.intercept p.intra p.para.89
ASCT2 0.000943435411966745 1.05772296043563 -0.0294293791640546 NA 0 0.331847220412434
CD14 -0.00834802451612683 1.09030137711323 0.0271804893085541 NA 0 0.238188516459058
CD31 0.00420147286287994 1.25458969299794 0.196493847767181 NA 0 1.40944615421024e-05
ATP5A -2.51089247483988e-05 1.03826740113087 -0.0381732756594516 NA 0 0.0232749476686747
CD39 -0.000303253478296739 1.00618055311512 0.0200823098815541 NA 0 0.227029813546525
CD3 0.00508863305338347 1.00383779210981 0.0727783474799835 NA 0 0.000765120045617351
CD45 -0.00482177668054927 1.05897400388145 0.101080718385698 NA 0 0.00164583494181114
CD36 0.00541854937919953 1.13038462857211 0.103495764011486 NA 0 0.00462543053678122
CD68 -0.000667437377315609 1.05444588284023 0.0865659135699601 NA 0 7.83132327342173e-06
CD11c 0.0055571237891198 1.04591620254399 0.117812683999415 NA 0 0.0020054934920084
CK 0.0016626941987133 1.02238121087864 0.00159801455690437 NA 0 0.920783369205682
CD4 0.00988204335538909 1.00794563850791 0.0530536973050337 NA 0 0.0031096858790387
CD57 -0.00931183845798333 1.15448864730987 0.0279927237374996 NA 0 0.546542082039731
G6PD 0.0020988770338364 1.09020956285465 0.0381257698459633 NA 0 0.318090421635594
CS 0.00226351378409902 1.00642925195062 0.0469933956900751 NA 0 0.0280598927879372
CD8 -0.0226769476858132 1.07672329665633 0.114023818230613 NA 0 0.0029836986080447
H3 0.00508323146192004 1.04978018304441 -0.00324957240978328 NA 0 0.863483983465538
HK1 -0.00116772642840248 1.06495862725583 0.0113851270250978 NA 0 0.726645997883475
CPT1A -5.37310477388177e-05 1.02553266277636 -0.00441282621108123 NA 0 0.757920603086617
LDHA -0.000960731015066123 1.0176417925577 0.0538726085687427 NA 0 0.00141587432104684
Ecad 0.00479971945024223 0.999655293893243 0.0609642395240361 NA 0 0.000617328570747366
GLUT1 -0.00156132014061382 1.02517217225919 0.0281654885821 NA 0 0.125349743389682
CD98 0.00692018532804273 1.02808777940505 0.033908934003357 NA 0 0.0444683317399128
HIF1A 0.00633214720263514 1.04425063492163 0.0313433528822426 NA 0 0.160809331072641
NaKATPase 0.00375791729695865 1.04414797142012 -0.0118313591067573 NA 0 0.593741005412069
PKM2 0.00237693346991117 1.08542156716627 0.0237028564471468 NA 0 0.551156300008863
SDHA -0.000185547283003621 1.02832330759034 -0.0259610770957457 NA 0 0.0805772491254675
IDH2 -0.0013749295957677 1.05582534394248 -0.0720476466593806 NA 0 1.69600944055492e-05
NRF2p 0.00244862158346165 1.00099859280783 0.0652175502725052 NA 0 0.00011115540358908
VDAC1 0.00233290128142942 1.09170673426275 -0.0274067901294551 NA 0 0.418583187230118
PD1 0.00323398333730179 1.03513260020652 0.045627517888055 NA 0 0.114467681184274
S6p 0.00210504019079823 1.00778128091141 0.046029225330976 NA 0 0.00516836210224425
Ki67 0.000270558319011543 1.02950036823682 0.00562930053399154 NA 0 0.849461575347023
SMA 0.00468170571948429 1.06666095121695 0.0836664866431234 NA 0 0.00255636982556284
XBP1 -0.00343124586501646 1.05429800583216 0.0475765328004163 NA 0 0.064584639952816
vimentin -0.00455662198318188 1.06174841648464 -0.00396336162653054 NA 0 0.87607451505181
