target intercept intra para.35 p.intercept p.intra p.para.35
H3 -0.374465749647675 1.05675381704795 0.406032111650002 NA 0 0
CD98 -0.0830523101862004 0.939719744242468 0.398179301445084 NA 0 0
CD4 -0.0926668130609939 1.06151766352059 0.126644450416285 NA 0 1.52419262477999e-06
vimentin -0.273862078784769 1.03992382317586 0.388020807660075 NA 0 0
CD31 -0.0173892818587674 0.963098805186959 0.231860176613481 NA 0 2.66435343676541e-06
CD45 -0.106826568461461 1.05902388867961 0.099290774044891 NA 0 1.23836762622176e-07
NRF2p -0.191468397130123 1.20425173376188 0.0584270474087219 NA 0 0.0849656218029138
Ki67 -0.0260189192456638 0.733396102627919 0.642410767192597 NA 0 0
CD14 -0.0915261680533387 1.07513525684571 0.175121684848656 NA 0 1.62875044882327e-05
CD11c -0.0162207224528225 0.667980677451294 0.644441738500517 NA 0 0
CD36 -0.00231931434586075 0.766133674501032 0.312781357174292 NA 0 3.71827944944947e-06
PD1 -0.0300104240704123 0.913549557122073 0.479016445992248 NA 0 0
SMA -0.20040431302367 0.874525212093285 0.516297885599427 NA 0 0
SDHA -0.078870344002361 1.14291178969734 0.0378152534112928 NA 0 0.397938819551443
CD3 -0.0720863186055533 1.06860884830135 0.20878241480977 NA 0 0
CD68 -0.0111215316426819 0.800606707144628 0.347618638051455 NA 0 3.10892200872104e-10
CS -0.12464930185797 1.10200503552955 0.0772913552861909 NA 0 0.0104948383982497
ATP5A -0.0605678951011844 1.20240190718268 -0.0908740989016734 NA 0 0.0147541211875737
VDAC1 -0.202509642010179 1.01912909757086 0.271198552388447 NA 0 5.11464204322465e-10
XBP1 -0.101377805860608 1.02685436750779 0.30034474146558 NA 0 3.13396197393345e-06
GLUT1 -0.0913801465899279 0.968914663691858 0.173940417492174 NA 0 9.83213510608039e-13
CD39 -0.0563082951004529 0.987072717131626 0.183417966287078 NA 0 0.000155719119681708
S6p -0.155474567803955 0.921993688329108 0.334692100087281 NA 0 0
CD57 -0.0239633853887279 1.1921595013585 0.115893412473123 NA 0 0.0791128047628253
G6PD -0.139067830483157 0.983743952652919 0.219775507167818 NA 0 2.31389223181999e-05
IDH2 -0.0776658946349731 1.08072054564228 0.0385611987709557 NA 0 0.242924076035177
PKM2 -0.101671690573672 1.00071680599359 0.171621451580504 NA 0 1.07491793244208e-12
CD8 -0.0424115305384427 0.9093469888459 0.385322797852314 NA 0 9.71217772871569e-10
CK -0.0140547368724053 0.910655657084491 0.427855638530248 NA 0 0
Ecad -0.0774875156145414 1.01072363757565 0.18485422900585 NA 0 3.75492836912628e-06
LDHA -0.13771979227616 0.832338183134443 0.380794930110766 NA 0 0
ASCT2 -0.128874115654506 1.12164601038008 0.14728499944825 NA 0 0.0068951724706694
HK1 -0.0535547452766915 1.08153990334319 0.0156383413264945 NA 0 0.46089799442372
NaKATPase -0.102089674677433 1.07809652230144 0.191386273755933 NA 0 6.44577440267469e-06
CPT1A -0.173276616699989 1.02607377988444 0.309341289755496 NA 0 1.43248080064495e-10
HIF1A -0.00852691194177379 0.656870361178733 0.678824135415847 NA 0 0
