target intercept intra para.89 p.intercept p.intra p.para.89
ASCT2 0.00216711473407265 1.11036207641503 0.0479457618136373 NA 0 0.266746739116385
CD14 -5.06425852568075e-05 1.1289494212413 0.0457956437287549 NA 0 0.238962898438615
CD31 0.0038867902202026 1.2535619190181 0.12187937804822 NA 0 0.0335686762548648
CD39 -0.00815501455035426 1.01543723712875 0.133407572211456 NA 0 1.64413789378592e-05
ATP5A 0.0022480662383764 1.10471037243335 -0.014742516526564 NA 0 0.633430475131704
CD45 0.0136558028363835 1.01996080112871 0.199962009611978 NA 0 7.15050463284683e-10
CD68 0.0107401582500635 1.13394082067663 0.127049790166372 NA 0 4.67155523427021e-05
CD3 0.019136372633462 1.13479051404092 0.129040849695181 NA 0 0.00490838562033424
CK 0.00352091297957543 1.02692489580603 0.0898242043686254 NA 0 4.90669652208897e-05
CD4 0.0106045621628639 1.08194117881105 0.00359144402066229 NA 0 0.903748378492935
CD36 0.00424300799897924 1.13317401805077 0.179998890670117 NA 0 8.38603370265645e-05
CD11c 0.00812903202959873 1.18472192208601 0.206330183841463 NA 0 0.00119869442512144
CS 0.00422649080268434 1.01646178492613 0.0907611632381333 NA 0 0.010859611191985
G6PD -0.0019062860694715 1.10704556705728 0.0585081702467618 NA 0 0.207199531804186
CD57 -0.018234118679408 1.28979163311705 0.0452202685281136 NA 0 0.358533088010806
H3 0.0482871005230621 1.08103808788074 0.411002566376229 NA 0 0
HK1 0.00436529718794972 1.03798057615363 0.317667271713286 NA 0 8.88178419700125e-16
CD8 -0.0132431007512106 1.12510156887154 0.0708884253006188 NA 0 0.116419244436674
CPT1A -0.0047054798232117 1.00085661410499 0.178000141072247 NA 0 4.18998169493534e-13
LDHA 0.00721743624664214 0.97559921524273 0.303776700741156 NA 0 0
NaKATPase 0.00591174392934612 1.02801386264496 0.11750326491733 NA 0 4.74769928471286e-05
Ecad 0.00521859783829618 1.01881995945744 0.100463696823579 NA 0 8.2177946270301e-05
PKM2 0.0186540530136538 1.00227066077617 0.311866372397928 NA 0 1.33226762955019e-15
GLUT1 -0.00788903095964383 1.00206972977488 0.177803832544825 NA 0 2.74665623578585e-10
SDHA -0.000500981046089504 1.03738637878787 0.0758707399217733 NA 0 0.00643552024631222
IDH2 0.000601801602707246 1.01433993069034 0.129634865316797 NA 0 5.27349651679998e-06
VDAC1 -0.00387833137088284 1.04966842994257 0.15772366072234 NA 0 0.000208212667458962
HIF1A 0.00266263191436217 1.12009640552452 0.00228621819420944 NA 0 0.953848125645802
NRF2p 0.00270626315168978 1.0811365270616 0.0664542394255921 NA 0 0.0456299392775081
CD98 0.021578686057867 0.932156697556045 0.3050183176765 NA 0 0
PD1 0.0164815065299728 1.04246132580528 0.17263840270501 NA 0 0.000147031080179216
S6p -0.00329023840238309 1.02055079404312 0.129901822306978 NA 0 4.10733045619338e-06
SMA 0.0240186388543879 0.978691454340453 0.262610918633473 NA 0 0
Ki67 0.000987355405003883 1.04184311225929 0.363674012961294 NA 0 0
XBP1 -0.0222483094771442 1.18501202585443 0.148933073324198 NA 0 0.00071268701480065
vimentin 0.0234127349423294 1.14141676048359 0.0950897174411946 NA 0 3.78835823651169e-05
