target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
ASCT2 0.0631657145857827 53.4304963751347 0.0631833033083857 53.3993626838219 0.504605272587677 0.50702254869484
CD14 0.0599826748727751 60.6875940312211 0.0600616610091292 60.620499084547 0.514886664104476 0.506584520193468
CD31 0.0595114245442075 35.8975326320564 0.059453320207545 35.8988005078008 0.493168823252381 0.499941575859143
ATP5A 0.0590276733045372 76.8712229710309 0.059095818386852 76.8165046758838 0.516919492079778 0.516844270124412
CD39 0.0557230187006179 69.2851668172254 0.0553624834419059 69.6986832048881 0.387742282034215 0.413559323260211
CD45 0.0520660402531685 66.1252424816765 0.0514069154036268 67.0588755707558 0.416724351422127 0.423992142961081
CD3 0.0489571861142535 46.7597955736627 0.0488109087336098 47.0896234655384 0.478310715859753 0.457868215482792
CD11c 0.0724674576491987 24.236504594116 0.0722333469718443 24.7207264505267 0.483165446139635 0.466384900274556
CD4 0.0508264357146834 77.3896826960016 0.0508878295993275 77.3351425799401 0.512494451449099 0.511246389819315
CD36 0.0362225746741139 46.8044140806352 0.0360142948626114 47.4009088655539 0.47934873544121 0.461724736178075
CK 0.0445532019499577 84.6260130009735 0.0443249941971629 84.7726812998841 0.43008469523288 0.444145999007128
CD68 0.0501910941595646 70.1045761071914 0.0499443200895939 70.4351364454989 0.456041637657575 0.478750494986359
CD57 0.0608388717792828 51.1336533745269 0.060875635868444 51.0782168619094 0.510486389055558 0.508013951503843
CS 0.0563807714354003 66.8448852871472 0.056254762135393 67.0028225132199 0.487452723661812 0.479102873332541
CPT1A 0.052714086126742 78.6381880700731 0.0517610364007885 79.4096074061069 0.332367309345638 0.367251794941689
G6PD 0.0597695060979693 49.6354656300521 0.0597878320045005 49.5980749402928 0.502852988200223 0.503598483071092
H3 0.055995219049719 61.1642955871534 0.0525829502078431 65.7641989589972 0.0146946708792616 0.00213001232389733
CD8 0.0630180791540668 48.1549558429311 0.0629986018795703 48.1917799250582 0.496962127058576 0.495726994199392
Ecad 0.0493466903732158 79.7230254886701 0.0490755515904542 79.9364696644769 0.424823046013166 0.434185989050382
HK1 0.0498852770394395 55.019779740391 0.0487585699487551 56.9836490942946 0.166208940927212 0.138999692342268
LDHA 0.0551838684520084 58.7377486717838 0.0536290447750342 61.1147495092226 0.186478435562702 0.153198655185578
GLUT1 0.0568136635623271 73.0824412261058 0.0560557483942404 73.8257365979786 0.372101184120223 0.374461325439167
CD98 0.0603924991471981 69.0242483007385 0.0581527950966489 71.3015340482857 0.123319709579871 0.126901175840236
HIF1A 0.063694151569682 60.4212736516704 0.0637118465162767 60.4000887073732 0.501559117150353 0.501880580392564
NaKATPase 0.0552360134610474 73.0200944918052 0.0549253623857718 73.2831793535303 0.414586482993854 0.438110002094595
IDH2 0.0573590290365962 74.9392280434213 0.0569930511507054 75.2822474016824 0.44294232783194 0.44883446331818
PKM2 0.0485137631986755 49.8108577190356 0.0474430683696674 52.0258742914364 0.205728595601668 0.139437305889673
SDHA 0.0579889621135048 76.525182610598 0.0578407290956935 76.636833993087 0.480736815950856 0.480971857869026
NRF2p 0.0535554735777144 68.2384758641382 0.0535319481150012 68.2566036937857 0.495511794638403 0.495774538652738
VDAC1 0.063045249259433 47.7726806966805 0.0627718011957289 48.1793019368361 0.449505237817663 0.445846245208761
PD1 0.0468699942455883 48.3428235781855 0.0466796569988369 48.7268285512509 0.455235290898033 0.445986500642376
Ki67 0.0724489249466119 50.3592896601738 0.0705031287200688 52.9674872238139 0.213754094454078 0.263950035394509
S6p 0.0590986734225879 73.0854634494732 0.0586484200626607 73.5124879202348 0.425406254030643 0.437746013231298
SMA 0.0418088800623833 67.3612638753729 0.0407251624055231 69.0152015774767 0.307140791121152 0.261346541685083
XBP1 0.062375036959835 56.4651777396623 0.0621762969046492 56.7504629915893 0.448261864914661 0.445647349242499
vimentin 0.0446814119072504 81.5021986321938 0.0444475373383485 81.7237603620177 0.459627517320753 0.446173111873675
