target intercept intra para.35 p.intercept p.intra p.para.35
H3 -0.229184574150744 1.02906786582603 0.315724656594232 NA 0 8.64641691578072e-13
CD98 -0.0344955746467821 1.01726801356934 0.267568603404061 NA 0 9.91581090570293e-08
vimentin -0.245170151961571 1.07450592165581 0.403195052869092 NA 0 2.20985452159539e-11
CD4 -0.0302709434148177 1.06563234806197 0.019604062834705 NA 0 0.532994221709468
NRF2p -0.139260832825399 1.06634790008414 0.224886982313798 NA 0 2.62097240193437e-05
CD45 -0.0769582190486842 1.02898170166805 0.10598171886892 NA 0 4.64120125152068e-05
SMA -0.138343581429491 0.874543666807307 0.670790933672985 NA 0 0
CD31 -0.0199433934873442 1.2257031281263 0.409285688017114 NA 0 1.34222077896595e-09
CD14 -0.0593246716871431 1.08227115514021 0.20493317409863 NA 0 0.000286714046044967
PD1 -0.000693788651258699 0.660996751918343 0.340494463771029 NA 0 0.000449243517690379
Ki67 0.000318507198008772 0.595494697379198 0.171611222242025 NA 1.13640208354582e-11 0.0303369973497365
SDHA -0.0277534629975542 1.15392074268636 -0.0116170517617261 NA 0 0.866437232175589
CD11c 0.00095560330859829 0.315080460245121 0.382921440231505 NA 1.56430596542911e-06 1.48235058967661e-05
CS -0.130448988485611 1.07309089903006 0.207068839687762 NA 0 1.80635427025067e-05
CD36 0.00067712823586831 0.333930056982805 0.351378857287844 NA 6.38079359147614e-05 0.000319909241596639
CD68 -0.01768917866757 0.762013131624422 0.753606244790093 NA 0 0
S6p -0.0952363527328882 0.790172010843551 0.540663413654233 NA 0 0
ATP5A -0.0760691236821902 1.22015431343334 -0.00917792992210039 NA 0 0.868608500844437
CD3 -0.0460807385855777 0.956296616529236 0.201095890720389 NA 0 1.77635683940025e-15
VDAC1 -0.092056758868215 1.14076228751611 0.0208938445009237 NA 0 0.756463995109557
CD39 -0.0290519682790478 0.834173640264443 0.320444454824666 NA 0 7.88937803974932e-11
XBP1 -0.000531163028561238 0.825400546723726 0.103350433895579 NA 0 0.26325138016593
G6PD -0.0757798350389156 1.06428000633029 0.0869029792600356 NA 0 0.253683502764536
GLUT1 -0.0574671219636887 0.794025478945627 0.382202760203574 NA 0 0
PKM2 -0.040917118694907 0.949350322984272 0.167395291600601 NA 0 1.21770685244105e-05
CD57 -0.00179675072711737 1.15728366428737 -0.0935869128198412 NA 0 0.308911930974296
CD8 -0.0322628843681823 0.603376971880627 0.664220693489954 NA 0 0
IDH2 -0.0389012966964279 1.07322700237971 0.0255402830673406 NA 0 0.649578368145269
ASCT2 -0.0538285873470123 1.14529626780548 0.116495520381316 NA 0 0.159958464674031
LDHA -0.0702846674311524 0.828156161590656 0.295708241309945 NA 0 0
Ecad -0.02861340475601 0.907134133354542 0.387409587907347 NA 0 7.60436158486755e-12
CK -0.00306805165991039 0.879637751087466 0.533162382887028 NA 0 0
HK1 -0.0383206409299959 1.0950066894049 0.00249910205270054 NA 0 0.929813142001422
CPT1A -0.0566780228545506 1.02797184509841 0.275580781453032 NA 0 6.13762548933305e-05
NaKATPase -0.0263629207206885 0.980174852372057 0.261737213294637 NA 0 7.98011739577831e-07
HIF1A -0.00232820528467524 0.0147106796803797 1.46246794272226 NA 0.757484863695918 0
