target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
H3 0.0353361916244252 53.2120282276985 0.0345107434890857 55.3616337407354 0.279448586636679 0.327206488936007
CD98 0.0955285561265361 49.9408313375924 0.0943584084433516 51.1496173274484 0.366440861818968 0.354167592169989
vimentin 0.0675452992224138 33.7248131564426 0.066240960270925 36.0588305884594 0.340806605303517 0.317006824186901
CD4 0.0835755571960805 79.8553328128059 0.0836845889183178 79.8128644488039 0.512631912955233 0.50753947342482
NRF2p 0.110664396380439 45.8219492025824 0.109946291959366 46.5168670809894 0.446962715432789 0.44289075488604
CD45 0.0614978491631042 84.59161416631 0.0611384983664639 84.8120925449751 0.458145200579812 0.440854533111539
SMA 0.124818172443532 34.4986666475427 0.115992799739121 43.5166715095441 0.0938303211182906 0.0219342269957874
CD31 0.077518102851094 35.2265897701706 0.0764250984866226 36.7244560006917 0.407536391925523 0.42717556764119
CD14 0.110000192854865 46.9503554186424 0.109420580785758 47.5373070101591 0.443839853047734 0.427300020533449
PD1 0.030768184173741 8.94355116984368 0.0307015832940662 10.0139922800189 0.495838608456752 0.432085744647574
Ki67 0.0619510111122032 3.10486792896413 0.0617135405772954 3.41114377130917 0.492374662715947 0.418189620161469
SDHA 0.110685709961778 38.3545237579721 0.110737544464364 38.3001575516997 0.505166444511881 0.505507189770477
CD11c 0.0335820040743827 1.26642488016739 0.0334184443280382 1.83743598295121 0.492935749130872 0.32198821099426
CS 0.0691540432372696 52.0682288148545 0.0686044379492087 52.7615682743778 0.446205848324178 0.422774807533061
CD36 0.0305813496310759 5.92470841415695 0.0307764215490789 5.57074384350812 0.50855214908385 0.52905942529512
CD68 0.0780006827623166 10.0242643297465 0.0745966252655374 17.1166017510018 0.350633683340643 0.103697238778299
S6p 0.126578651605835 50.0639729037477 0.118588503486587 56.120985669135 0.0168148425731394 0.0187153309288065
ATP5A 0.0885787472747842 51.5298398633299 0.0886402898847004 51.4682935230165 0.506946718300481 0.508581188009298
CD3 0.0984459121795894 84.2094865559614 0.0955930068699931 85.0991681802135 0.263342708612624 0.279486213979552
VDAC1 0.0648909516739034 30.6094284947488 0.0649493311236024 30.4868336825196 0.50675471482411 0.509923608958677
CD39 0.0834108053068696 50.0429622268129 0.0818500715877481 51.6528911688209 0.29087754415572 0.376968473320924
XBP1 0.160161334953654 9.72855670771621 0.160359202496134 9.52258936578959 0.512464392356041 0.543543581512772
G6PD 0.090888327684021 23.3536050012558 0.0910216030565632 23.104419144293 0.519943467558791 0.528216234909736
GLUT1 0.0972498766043484 66.5228258674418 0.0925593577929926 69.5561863314617 0.183889869973772 0.160088318456124
PKM2 0.052708804387894 68.2826746386969 0.052312237833326 68.6779199530613 0.425340208521478 0.433806266011852
CD57 0.0317368972725212 18.354143031511 0.0317518724970082 18.2302029453065 0.501592193014361 0.505137382508226
CD8 0.14459096876378 23.112556529961 0.137820198252572 30.1602175393375 0.192497175576977 0.0460346857923296
IDH2 0.0603623001872784 46.6949573851034 0.0604209059292439 46.5767980396973 0.51490292732083 0.516431389222533
ASCT2 0.139025944670199 25.8838894165899 0.139065214219081 25.8329226552269 0.502949421679771 0.505797201682193
LDHA 0.0684465174592269 69.5871212266245 0.0663148518528733 71.460252714221 0.276916987898216 0.262250975588984
Ecad 0.0646926918074804 38.2651187964209 0.0632515623503621 40.9518472326392 0.368481438355208 0.334473321608752
CK 0.0233521301569116 45.2488433768575 0.022646049519303 49.0318610564974 0.446636182888983 0.398532881236641
HK1 0.0630756793320658 82.6682521127341 0.063139633105938 82.6312895892719 0.50791071569671 0.508105306182779
CPT1A 0.0892950522844168 26.4468050867342 0.0886772986582055 27.4431584554586 0.411008729617652 0.349866571342199
NaKATPase 0.0822961719869894 46.4492623129992 0.0813873907587149 47.5940479641074 0.313353714768651 0.320443450325287
HIF1A 0.0464410839760824 20.2312958588009 0.0251097751261283 54.3033658999689 0.00533126755887228 0.018311457962085
