target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
H3 0.0416787822318992 58.7856497648319 0.0377463379030653 66.1818550793042 0.00437107936575377 0.00142463316445846
CD98 0.107376583523842 58.9966283518626 0.104360569671607 61.260007617457 0.141740628029272 0.140858107606513
CD4 0.0728527481601744 68.0823397949217 0.0723027522040026 68.5426616341522 0.419950874545264 0.426210955263363
vimentin 0.0546337344251682 61.7184582278877 0.0538228683118041 62.8597211565319 0.311560580021819 0.298016506178804
CD45 0.0723200964031842 87.1293157942361 0.0713370722962915 87.4742289438033 0.247806345390006 0.337014371216543
CD31 0.12115846374573 36.5561536954471 0.118499106013307 39.2292601159496 0.304358192080445 0.252434338722683
NRF2p 0.071933936071881 56.7108887951411 0.0717994002882121 56.8731896725095 0.468736035882854 0.468817108186049
Ki67 0.146278824013187 19.6243998115311 0.145922359582803 19.8301421924446 0.479063439785472 0.483599603631523
CD11c 0.0793621344599793 16.5267635779929 0.0773725634040212 20.6235742787852 0.311972403504814 0.186268657158917
PD1 0.0676857761456829 27.96413634602 0.0673796943778303 28.3478165738108 0.47498682327482 0.452035642809468
CD14 0.107766479887541 55.8919339184149 0.106486242816377 56.943786768914 0.301074392138458 0.340664520771007
SMA 0.0654573122665604 44.7127022470274 0.0608199548773249 52.2059710462941 0.0421343448944175 0.0177152346950218
CD36 0.0826193907157919 27.775542547373 0.0823428273639919 27.8966736968583 0.482875897585515 0.493051904464787
SDHA 0.0943371969112091 60.3920162816341 0.0940965818489361 60.6071561327677 0.471129629099127 0.466401902185904
CD3 0.101082669028628 61.8501676204766 0.10115038841557 61.7925579846771 0.509472667238073 0.50658588146508
CS 0.0508850754908529 56.1150760616251 0.0505106512126374 56.7131677338177 0.401480012237749 0.405398697642029
CD68 0.138749680815107 44.8328228153029 0.137747846101772 45.6658989539954 0.4133811621352 0.386213517788786
ATP5A 0.0734945634081343 66.8286950264051 0.0735105541453971 66.8151141629887 0.503975795134815 0.502540999021716
VDAC1 0.0568672428867337 48.1314627560858 0.0565489040181259 48.7378067419515 0.427927844550194 0.406416000132376
XBP1 0.173453663515089 22.7022215234406 0.172818820130877 23.2530323162184 0.443204988089114 0.415984352499587
CD39 0.0855416162036188 46.99904030351 0.0840069097941072 48.9833369481896 0.152335642088336 0.277572658283339
S6p 0.105303042807626 28.6648179982285 0.102140365855351 32.7609996113127 0.117881145413208 0.133206352368655
GLUT1 0.0783019758007932 82.1557978823206 0.0774683784155273 82.5338695881522 0.386328642275678 0.403499883036153
CD57 0.068111932298751 7.86309660336639 0.0676385057169334 9.00188230418913 0.47031010893126 0.362252422526845
G6PD 0.0735176966998199 42.3081587705422 0.0736020722656425 42.1821495202561 0.515630343801363 0.514592307163217
PKM2 0.0515388125419976 68.2247808160148 0.0514656956746019 68.3365555988786 0.490558183105039 0.487138481283996
IDH2 0.0418497448887896 75.4904538326785 0.0417863162026995 75.5615758873429 0.48088596414723 0.479552114656179
CD8 0.0970801947003365 6.65913516830102 0.0969148725664409 6.69989221240811 0.487863945142127 0.494182741021821
CK 0.0752251334694286 76.1007151223386 0.0707864551628776 78.6306666913562 0.205487791184388 0.19167851269493
LDHA 0.043302059808366 68.3526595855531 0.0431042932038078 68.6229840135814 0.463120618430109 0.459530744863258
Ecad 0.0665323693531205 46.1389902717411 0.0659730529579548 47.0510960902472 0.351379848622044 0.327455493468403
ASCT2 0.108466541008106 42.4341180793125 0.107954067293492 42.9715718178341 0.412101034322084 0.327321847194763
HK1 0.0593232743117532 75.4796121907633 0.0593841941978346 75.4285398063349 0.513180419209739 0.51293278688098
NaKATPase 0.0896652701301548 56.2189512331613 0.0890542975968257 56.849427662093 0.403879416327657 0.415120963005197
CPT1A 0.0724944730581097 55.9223626060005 0.0718576551685375 56.7181195979436 0.32036905731115 0.348320113722791
HIF1A 0.0640453154916047 7.7790200601303 0.062724310350478 12.866559747576 0.410681983979977 0.180816747159719
