target intercept intra para.89 p.intercept p.intra p.para.89
ASCT2 0.0046282850986731 1.05153579945736 0.0546811976035841 NA 0 0.0499879591443575
CD14 -0.0085492284150241 1.08790661021935 0.0808284222022793 NA 0 0.000225841502496049
ATP5A -0.000579151154386379 1.02927087133364 -0.0133647116880987 NA 0 0.366040852020753
CD31 0.00345651637626583 1.24733905894599 0.167653474789506 NA 0 4.15098890986787e-05
CD39 -0.00105471097652206 1.03242236781395 -0.00649011467354617 NA 0 0.703366629464723
CD3 0.00936930060167754 1.0035054905651 0.147731831879037 NA 0 2.58437715672244e-12
CD45 -0.00381954800695036 1.04666400459083 0.108574806754255 NA 0 2.68344820142374e-07
CD11c 0.0127847721986263 1.03671497014804 0.341083856873461 NA 0 0
CD36 0.0082196623791894 1.13986868927182 0.17530244468281 NA 0 1.89433011943407e-07
CD4 0.0101717033209726 1.05866598542859 0.0166972721975221 NA 0 0.380636458417354
CD68 0.00166755620158584 1.08669074112711 0.0917393004648493 NA 0 4.01453794118822e-05
CK 0.00471343305558003 1.03075835170499 0.0510080579476137 NA 0 0.00173872147068876
CD57 -0.0125623137551745 1.07736293472861 0.158827133579749 NA 0 0.000217309270381438
CS 0.00147603101141833 1.02014836870906 0.0163034374802335 NA 0 0.342475678497293
CD8 -0.020829145071342 1.07743044766459 0.124022967749714 NA 0 1.55098931196029e-05
G6PD 0.00248378559581897 1.07331241424566 0.0396473787540278 NA 0 0.159391428859112
CPT1A 0.000138063222167759 1.0186245461233 0.0111894813031111 NA 0 0.355621079156124
H3 0.00680057586781666 1.04359145635862 0.0152037808409197 NA 0 0.350947510908627
HK1 -0.00359079296419472 1.04221669963568 0.0948577381505421 NA 0 0.000159527094413914
Ecad 0.00273424753384344 1.02765302512594 0.00714044606560901 NA 0 0.623848894133692
GLUT1 -0.00368608366268992 1.03116949995489 0.0598806973778064 NA 0 0.000248544757404767
CD98 0.00987433864092983 1.03781656859132 0.060506819058325 NA 0 0.000592007326429833
LDHA -0.00176432185608914 1.01375191451371 0.0576466907897286 NA 0 1.63927705563172e-05
HIF1A 0.00276485429072637 1.05672180090287 -0.0138250892196675 NA 0 0.525593876740059
NaKATPase 0.00943718757627589 1.02343654205328 0.0671116146783855 NA 0 0.000151090605366333
IDH2 0.00232510593474618 1.0312798567454 -0.000235817254351586 NA 0 0.987531426777156
PKM2 0.000869589547697094 1.07054701428932 0.126879913271588 NA 0 1.83140265350712e-05
NRF2p 0.00173462518303596 1.02692727047549 0.0416555042018621 NA 0 0.0101624060399756
SDHA -0.000644881537907406 1.00595126776534 0.0424616309843604 NA 0 0.00601896214858377
PD1 0.00541091454534839 1.02670740587142 0.0835984004198572 NA 0 0.00260468921517254
Ki67 0.00242684722940737 1.01295463440874 0.143001929148203 NA 0 8.0905868053982e-06
VDAC1 0.00701494729975385 1.06084241370127 0.0879538025261007 NA 0 0.00073700253733211
S6p 0.00230326526104837 0.991894139307405 0.116091518098323 NA 0 0
SMA 0.0138400254239568 1.11026255667318 0.151752747100618 NA 0 2.2758261400746e-05
XBP1 -0.00391156179567741 1.09823005236582 -0.00110375403016226 NA 0 0.965934026000784
vimentin -0.00515408212180964 1.0682438211044 0.0146453139708798 NA 0 0.34820423199071
