target intercept intra para.89 p.intercept p.intra p.para.89
ASCT2 0.00335566249933872 1.06803685543041 -0.0215574571671666 NA 0 0.642198753408839
ATP5A 0.000121903023149635 1.05963994200092 -0.0649218831507739 NA 0 0.00224179323877971
CD14 -0.0154477070378939 1.10276716494387 0.0881764155177805 NA 0 0.0250404645582198
CD11c 0.00960654292458053 1.09905685276811 0.167014755538978 NA 0 0.00228877731887045
CD3 0.000708871473397127 1.11732665485539 -0.0962499586642206 NA 0 0.00486769707034407
CD31 0.00690160279600697 1.29783746202479 0.130176000227426 NA 0 0.010905056212531
CD39 -0.000784191513648957 1.02307087206726 -0.00379369573764928 NA 0 0.857989617491347
CD36 0.00966939328901746 1.07484013088325 0.287393602121237 NA 0 4.98900725176554e-08
CD4 0.00966429504971159 1.03621624460813 0.0206446733074706 NA 0 0.38323633933229
CD45 -0.00527865227120845 1.13034731856233 -0.0343069147534558 NA 0 0.491200556752508
CD57 -0.0138790933988508 1.12863502523817 0.144843761211679 NA 0 0.0729586024993312
CD68 -0.000702262556056522 1.10904776351339 -0.00756913293164286 NA 0 0.802028667188726
CK 0.00125524271962617 1.02925027295377 -0.0075119004630272 NA 0 0.666180569872094
CD8 -0.0113177099343363 1.1250662328271 -0.0520080027842467 NA 0 0.334684564714182
CD98 0.00321623717883446 1.06392862941576 -0.0324280440906921 NA 0 0.230570560236831
CPT1A 0.00134877572279734 1.00271450303654 0.0330100202698973 NA 0 0.0485118867317
CS 0.00292949202869004 1.0198325610173 0.029859757528235 NA 0 0.169015956475047
G6PD 0.000940082325947264 1.08328512592004 -0.0188858430223026 NA 0 0.686825954108503
Ecad 0.00409476571624563 1.00362687844343 0.0369667983216826 NA 0 0.0878192408888989
H3 0.00760363134254166 1.06223560645983 0.00134017723760366 NA 0 0.960325697442277
GLUT1 0.000504787043561685 1.05773011748283 -0.0592512965156291 NA 0 0.0184149452676003
HK1 -0.00298264333870902 1.01221516878753 0.102574377876252 NA 0 0.00395464241648158
HIF1A 0.00944641942977309 1.01424812271288 0.0697902663209527 NA 0 0.00180364314779213
IDH2 0.00119658921796284 1.03313893782956 -0.0163691767637666 NA 0 0.475173150078361
LDHA 0.000192142610712011 1.0232527978117 0.0114466927753726 NA 0 0.590336206324465
Ki67 -6.10766694345427e-05 1.04434716768211 -0.0329682230775012 NA 0 0.289233139842672
NRF2p 0.00159883375500679 1.01795301618956 0.0182626801549523 NA 0 0.360957629790466
NaKATPase 0.00872157053698516 1.01935173162635 0.0439458316891881 NA 0 0.0861269990179752
PKM2 0.000596694712096339 1.11852019701095 -0.106961620581427 NA 0 0.0437070162496591
PD1 0.00182617599841817 1.06319573181823 -0.00902744710948017 NA 0 0.828071850782648
SDHA 9.43687619334044e-05 1.00401198454034 0.0398156639854509 NA 0 0.0285505854583576
S6p 0.00246956623475893 0.991095269396154 0.065256329724942 NA 0 0.00229900110656023
SMA 0.00940305176547153 1.08902511749396 0.136363579165271 NA 0 0.00529819826807332
VDAC1 0.00642915760855878 1.09564209809694 0.0334250683464211 NA 0 0.396102175988198
XBP1 -0.00201317070968328 1.1143852217828 -0.0621684942694019 NA 0 0.235522301520037
vimentin -0.00760492150715031 1.12934793695969 -0.025329736383701 NA 0 0.584538078875634
