target intercept intra para.89 p.intercept p.intra p.para.89
ASCT2 0.00471189643851702 1.05104463291903 0.0344713505930994 NA 0 0.195402308793394
CD14 -0.0130590354335317 1.11230266425595 0.081267607657649 NA 0 0.000878589366277938
CD31 0.00640533430869931 1.19694039540329 0.124943965873886 NA 0 1.75942019213782e-05
ATP5A 0.000116992553955578 1.04294151967161 -0.0504703804570676 NA 0 0.00010744047010891
CD39 -0.000204160535554044 1.02724839807178 -0.0167231709222428 NA 0 0.288359680938955
CD3 0.0103451549138076 1.03863600994625 0.0952207598731847 NA 0 6.76169495283929e-07
CD45 -0.00749831648448847 1.05192998325078 0.161321291554606 NA 0 2.13562501016895e-12
CD36 0.00649915957554469 1.17358687998424 0.0534303061795998 NA 0 0.0706792268561485
CD68 0.00199912809894381 1.10586675243122 0.0487434073717748 NA 0 0.0307965636462522
CD11c 0.0115502777930666 1.06454436581551 0.247624793672363 NA 0 2.22044604925031e-15
CK 0.00327802744092598 1.01850480564725 0.0192398991451578 NA 0 0.07403185071408
CD4 0.00872208043536662 1.03278494322485 0.0208414128934534 NA 0 0.22350692861781
CS 0.003566614927268 1.00255423551113 0.0534042659797219 NA 0 0.000108541488446523
CD57 -0.0105109535374041 1.16733360964931 0.0537596195544303 NA 0 0.176886678462883
G6PD 0.00264281529618064 1.07740042686691 0.0344750330604257 NA 0 0.19642624537968
CD8 -0.0222667211393169 1.09388129099037 0.0727317830936152 NA 0 0.00717272718315609
H3 0.0165311962653227 1.03501136366715 0.0864827946019106 NA 0 1.10657971674755e-09
CPT1A 0.000730741169210961 1.01953398391812 0.00136159678473892 NA 0 0.899900043304786
Ecad 0.00469265374773857 1.00636956103797 0.0437782469179921 NA 0 0.00176004335391156
HK1 -0.00354045306228514 1.01881406357577 0.102134396164287 NA 0 1.23081205538611e-06
LDHA -0.00159678681104595 0.990973822440491 0.104019688772464 NA 0 8.88178419700125e-16
CD98 0.0068341469297778 1.05254891512439 0.00963183310456133 NA 0 0.576709658615264
GLUT1 -0.00408324635406922 1.00738863268948 0.0808173518634923 NA 0 5.08866349058223e-09
HIF1A 0.00312048101794996 1.04091885463853 -0.00565098551846896 NA 0 0.679345807200864
NaKATPase 0.00665191168431492 1.01838189875589 0.0355840927611531 NA 0 0.0313696658345461
IDH2 0.000447570890186447 1.04006895117422 -0.0412523920074039 NA 0 0.00167927063891504
PKM2 0.00119544888182645 1.06859228042069 0.042619794527439 NA 0 0.101414331551578
NRF2p 0.000861100362788185 1.01392328751279 0.0213412231294437 NA 0 0.147635883057532
SDHA 0.00060823568284132 1.01413723654963 0.015347410310372 NA 0 0.187342050217134
PD1 0.00610213741680926 1.04465867953664 0.0567809400696095 NA 0 0.0108483692250179
VDAC1 0.00751185972896935 1.08384357810805 0.0378170331382274 NA 0 0.118283309911703
S6p 0.00275102222300816 0.993314809690518 0.0934691735485649 NA 0 4.44089209850063e-15
Ki67 0.000480991590723574 1.05374046449255 -0.0130237304900284 NA 0 0.645941677277305
SMA 0.0180375282331562 1.07876031310416 0.253960113529234 NA 0 0
XBP1 -0.00240156514983839 1.10635774858807 -0.0213556733584992 NA 0 0.452595908213627
vimentin -0.00988327207242865 1.04208208593983 0.10904247588959 NA 0 1.2213627464952e-07
