target intercept intra para.35 p.intercept p.intra p.para.35
H3 -0.138269099421073 0.699380771158347 0.463473734386017 NA 0 0
CD98 -0.0744596666383908 1.00620992845579 0.168822788057569 NA 0 5.32763708105399e-06
vimentin -0.137705320778896 1.01939438642009 0.165930090542904 NA 0 0.00023854648136612
CD4 -0.0582471013965162 1.10448108464105 0.0008050733165633 NA 0 0.978028326420493
NRF2p -0.099676715605642 0.918796629471609 0.241912201526654 NA 0 5.10702591327572e-15
CD45 -0.0637650515278565 1.02257255826273 0.115245817351066 NA 0 3.57858867428007e-07
SMA -0.249426771095169 0.704863943788309 0.667109622794716 NA 0 0
CD31 -0.0413418598366932 0.784481504326797 0.725317440717413 NA 0 0
CD14 -0.0938628852274566 1.07150909697396 0.124691354157029 NA 0 0.00354000844319513
PD1 -0.016815166040062 0.949037560413337 0.181575536711416 NA 0 0.00428011464343414
Ki67 -0.0105688212313085 0.686212946278904 0.38304365953035 NA 0 3.33152616605048e-10
SDHA -0.031208850808267 1.11382155131645 -0.0543024730429929 NA 0 0.146213346815617
CD11c -0.0473687025624861 0.888869416236184 0.332134465515652 NA 0 3.17812443029197e-12
CS -0.0350033478399298 1.11351504730988 -0.0612749919219445 NA 0 0.0460896703175295
CD36 -0.00279631966353006 0.927123349081417 0.107671388135819 NA 0 0.188424041905453
CD68 -0.0191969338293194 1.06414354455202 0.265826127534993 NA 0 0.000138837277589898
S6p -0.123595982920265 0.965774974387936 0.367631906007859 NA 0 8.19566636778291e-13
CD3 -0.0348467914429283 1.08862166894857 0.0339582543123367 NA 0 0.167083751683262
ATP5A -0.0178550355863784 1.15444501225758 -0.113162594774005 NA 0 0.00159720789520268
VDAC1 -0.046844465525677 1.18852403214407 -0.120596346846579 NA 0 0.00382279312715705
CD39 -0.0124676377978971 1.1546616088386 -0.125351023318184 NA 0 0.00382474435876667
XBP1 -0.0690596610939737 0.961594809215027 0.249204006794063 NA 0 0.00022809910489352
G6PD -0.107160033251317 1.10667792094258 0.0510765089574138 NA 0 0.377161808466809
GLUT1 -0.0570118184180236 1.0844816799212 0.00677596828198843 NA 0 0.860737817550324
PKM2 -0.131719332362848 1.04527433402155 0.117364529077233 NA 0 0.000388262697068598
CD57 -0.0340549120298295 1.05715301124685 0.251010755611828 NA 0 0.000521542469140934
CD8 -0.0524089270254438 1.16751328667975 0.0362951059096812 NA 0 0.470459429743301
IDH2 -0.161171546093259 1.09105562436645 0.121816813996491 NA 0 0.0151616352574453
ASCT2 -0.0751358479704375 0.994826600676595 0.137850677283706 NA 0 0.0162978049650317
LDHA -0.135747786077385 0.998754568501757 0.198799717345736 NA 0 6.83880085894373e-09
Ecad -0.0423910607168302 0.897361145620289 0.193510442073171 NA 0 7.62190310865662e-12
CK -0.0185553283239467 0.782696621899908 0.302115243219865 NA 0 0
HK1 -0.0346286977603932 1.10029037434923 -0.0307160147500768 NA 0 0.340964651873516
CPT1A -0.0247877433189281 1.05512346662878 -0.00529040403334972 NA 0 0.861865162702711
NaKATPase -0.0447034361623485 0.89774568765842 0.219847067886315 NA 0 4.16569201355799e-09
HIF1A -0.022500609644535 0.921894621177479 0.331879459796662 NA 0 4.06341627012807e-14
