target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
ASCT2 0.0619010628280235 66.3902437844066 0.0620031140158066 66.2734803376385 0.50940061317597 0.510374122144215
ATP5A 0.0557587846132684 89.0867947689568 0.0553557454851092 89.1998543990369 0.443419509303049 0.467930303186194
CD14 0.0589692371257306 78.4659045505244 0.0590445426988272 78.4159705162122 0.511156605505313 0.50740448628804
CD11c 0.0715500931550592 44.1431571129687 0.0696054300125237 47.1141832454105 0.287541449910779 0.204913901090602
CD31 0.08114810837536 48.0542670621236 0.0813194119612748 47.8776164589891 0.510546612739344 0.509300580378291
CD3 0.0575535847589043 79.9782568709967 0.0571925358890761 80.2561729441228 0.467210353437661 0.460687491640899
CD39 0.0559573165995478 83.2689400239758 0.0561628862846296 83.1437015303646 0.527370338055826 0.527936982189245
CD36 0.068913458888119 59.4731334183775 0.0689840444142921 59.43261346103 0.509118349937958 0.503593790948997
CD4 0.0486952408967867 81.9705727181516 0.048530643576775 82.0974729771491 0.477608889399625 0.470918408238837
CD45 0.051311967115814 80.9755871232826 0.0509119233030651 81.2676243965426 0.460251771632644 0.457278077454315
CD57 0.0736818440077889 45.2234173831978 0.0739101357328006 44.920642692583 0.526228602335386 0.526584346522922
CD68 0.0762093473331273 85.4588647004128 0.0751761498084204 85.8863909214839 0.36564283779742 0.422623413516299
CD8 0.0635528553310624 59.7140847955353 0.0635698050267561 59.6988228361898 0.502358487403604 0.501941481371005
CK 0.0477108406409965 91.9896873656959 0.0473979689522008 92.1047957716625 0.447875188087462 0.442993798845745
CD98 0.0636694018059413 82.1865084367801 0.0638864652262174 82.0503736208113 0.523927387499569 0.525920417176083
CPT1A 0.059706904463214 88.9930084105342 0.0598607858755796 88.9389788977325 0.516379031565493 0.516380671543435
CS 0.0572034615562317 84.66195856049 0.0568029294526979 84.8808221623219 0.444397984523715 0.456053413036045
Ecad 0.0519144122763151 88.1084767240165 0.0516845865480653 88.2214411496561 0.4695246325662 0.470010435073882
G6PD 0.0646968990435808 63.3326099325317 0.0649034256518462 63.1342780838331 0.519894442042487 0.516455126201548
GLUT1 0.0656865960024347 75.4669896502566 0.0655412271505516 75.6339396585655 0.476632609993124 0.469261840393832
H3 0.0686460271010004 80.5306834878635 0.0684631063502352 80.6336037769645 0.475178530654807 0.464749405457265
HIF1A 0.0659385618063076 82.1647190914469 0.0661001722668517 82.0641257837965 0.512460578576842 0.516848339639465
HK1 0.0541407740166007 67.9012370226122 0.0539432277864299 68.1750956540774 0.474978940817731 0.4671025275741
LDHA 0.0546653217783862 86.273164126767 0.053878013406497 86.7113963265195 0.398010293864144 0.397926482111496
IDH2 0.0505022737562832 88.3722091937983 0.0506293682872219 88.3079749980882 0.518273544805772 0.520082772800416
NaKATPase 0.0472992497748577 90.845887622267 0.0474221171570887 90.7996105136825 0.528505433330989 0.517331374696457
NRF2p 0.0533574041383063 91.468735511022 0.0533495839166824 91.4712730168348 0.499226686490659 0.499297456249092
Ki67 0.0632849043316023 66.0485752645689 0.0632685147087174 66.0858918715663 0.498648145281185 0.496730014603037
PD1 0.0813305011998201 49.3455418125469 0.0759014958828252 55.4331715329284 0.0658252730437208 0.112695998604539
PKM2 0.0555100804837476 62.6886071552884 0.0551847663542674 63.1058907016094 0.465548381963633 0.458275477181077
S6p 0.0620422509682554 89.4068712335952 0.0613665636396514 89.6283035820033 0.44295279425522 0.446616053725029
SDHA 0.0640378948548202 84.9908996736345 0.0642161510221451 84.8995939845811 0.531365404538551 0.526109480079753
SMA 0.0637223595703313 69.7272417576027 0.0631576090917772 70.2672867834573 0.448870392380521 0.434418989949312
VDAC1 0.0680805445211173 65.0714406214615 0.0680742679738402 65.1084853024113 0.499236366150357 0.496031987975845
XBP1 0.0578348811699326 63.7642100026573 0.0578242561920002 63.7744950021018 0.498799243802682 0.499110179006563
vimentin 0.0635062820761085 86.5212464816691 0.0635759273614675 86.5026084307006 0.508694622169924 0.504963802777764
