target intercept intra para.89 p.intercept p.intra p.para.89
ASCT2 0.00398443262337973 1.04443498866126 0.047332008575429 NA 0 0.0375576096769352
CD14 -0.00847047560649729 1.03721311927878 0.0728650332266237 NA 0 1.77611214624562e-08
CD31 0.00818910809854327 1.20476542431925 0.0983043257689999 NA 0 0.000399702558880444
CD39 -0.000842841402673929 1.00440694639387 0.0261547818310677 NA 0 0.0313497803963492
CD45 -0.00438607558895242 1.02668907539291 0.0624301344132894 NA 0 0.0001416528908873
ATP5A 0.000547459358041879 1.02714475222253 -0.012394412787266 NA 0 0.256581186373378
CD68 -0.000102362811268471 1.06181811233283 -0.00475459001474546 NA 0 0.680117374155791
CD3 0.00595561600292546 1.02890963519756 0.0512769005438268 NA 0 0.000663035168173787
CK 0.00272181926355776 1.01184542230519 0.0176863660941251 NA 0 0.0477070077548232
CS 0.0012199072202606 1.02655455518678 -0.0129782492500762 NA 0 0.270772181681709
CD36 0.00712955353977623 1.13241511864778 0.0902367091846717 NA 0 0.00206832545621882
CD4 0.011042167183214 0.992675467692785 0.0821318398980583 NA 0 7.30233207235642e-10
G6PD 0.00156718977924721 1.0880646811641 -0.0147459503404109 NA 0 0.604718351439667
H3 0.00652476388121401 1.08210256541674 -0.0356305809447678 NA 0 0.00954419651092864
CD57 -0.00889806810326911 1.11650533722179 0.0752037445850049 NA 0 0.0325187972236032
HK1 -0.00115275296602598 1.07674580706379 -0.00741805087426557 NA 0 0.766509991635295
CD8 -0.0196268410178728 1.05808122555408 0.0871592683421397 NA 0 0.000220754545502855
CD11c 0.00628550072749015 0.997307720277192 0.190710925002155 NA 0 0
LDHA -0.00135559128218833 1.0149635666307 0.0521391403961193 NA 0 5.67777317250773e-06
NaKATPase 0.00878849608469506 0.998923454633038 0.0687933289839365 NA 0 4.54559967444368e-09
PKM2 0.00271940455859033 1.07410971930341 0.0433692645892002 NA 0 0.0665563184194959
CPT1A 0.000960217046717449 1.01451163106493 0.00802147906445252 NA 0 0.366837604606286
Ecad 0.00357830889710972 1.01728172880917 0.0140034190817207 NA 0 0.231689246029203
SDHA 0.000248098879873205 1.02079730193476 -0.0107139778441348 NA 0 0.343065891376857
VDAC1 0.00360463985399426 1.1061238596173 -0.0404961542935792 NA 0 0.0620154554776668
GLUT1 -0.00353730381515203 1.02881549732412 0.0645810214500973 NA 0 4.1473199230424e-06
HIF1A 0.00380447678351013 1.02475262624784 0.023719675235546 NA 0 0.102169045135481
CD98 0.00634349356455306 1.01533957147851 0.0425598448511073 NA 0 0.000740559651844608
IDH2 0.00191516864610088 1.01576519274996 0.00689930619946068 NA 0 0.571962688514502
NRF2p 0.00111181807070427 1.02456520658954 -0.000145057087540583 NA 0 0.991176046504346
PD1 0.00452966754536718 1.03699230081288 0.0398854419138773 NA 0 0.0396498366787021
S6p 0.000388968805672379 1.05081092638316 -0.0366473228228436 NA 0 0.0114429913708167
SMA 0.0184638518522967 1.13647634020451 0.216542524874464 NA 0 3.30936611447896e-10
XBP1 -0.00212022281573191 1.11737698796997 -0.0614351675016023 NA 0 0.00476827807556046
Ki67 0.00332719203297505 0.986671077862275 0.114374601080236 NA 0 7.39425631834933e-10
vimentin -0.00637108353221514 1.04080392460666 0.0671889735335286 NA 0 6.02713283037737e-06
