target,imp
ASCT2,0.34677119066377604
ATP5A,2.3620043339569463
CD11c,0.2776834427059998
CD14,0.15767722949174376
CD3,0.34478122805982997
CD31,0.13142323709716938
CD36,0.19418941177096652
CD39,1.3445108800397951
CD4,0.9361583909090269
CD45,0.13282184946508918
CD57,0.22105898295812867
CD68,0.2405197201347114
CD8,0.129210953865926
CD98,0.2520957757872967
CK,1.6216260270438363
CPT1A,3.498453714215766
CS,2.117846588477938
Ecad,1.2928447834242656
G6PD,0.2230742161878464
GLUT1,0.7315305929173384
H3,0.28297615556721195
HIF1A,0.6480393960659666
HK1,0.2563736804796931
IDH2,2.749927854665527
Ki67,0.7154623428046858
LDHA,1.9679562534745625
NRF2p,2.0139839420617274
NaKATPase,0.49219020995829493
PD1,0.26393250276354424
PKM2,0.2826468083531952
SDHA,2.488316305418456
SMA,0.22962645710862892
VDAC1,0.29542548761252885
XBP1,0.2807015422482571
vimentin,0.14513605669912447
