target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
ASCT2 0.0406980319634269 70.8968785588288 0.0406967125505798 70.9013534125452 0.499482653482267 0.498489056887931
CD14 0.0413621584405632 83.745941179025 0.0411667745800069 83.9003182837127 0.463357154220855 0.45766651305664
ATP5A 0.0413313169866584 93.1513770127398 0.0411379233935524 93.2133515477205 0.447604254145336 0.442826721370972
CD31 0.0391418177036145 70.2606773860743 0.0384441821916933 71.5631407732058 0.367541514339719 0.374346069083997
CD39 0.0359907638853486 91.0964588684079 0.035782213606785 91.2012649018534 0.455981604972407 0.465674137208279
CD3 0.0385584673194859 89.6768531589185 0.0377650901489063 90.1025580615875 0.256158196983374 0.268900624033501
CD11c 0.0265699616698624 75.4154540587614 0.0264432378464117 75.716016041547 0.469864228293415 0.451411530554203
CD45 0.0326956227315354 75.7931932107389 0.0327066638825931 75.7758900924101 0.503313166672999 0.502966405862601
CD36 0.0304519178876659 70.567093141844 0.030510996840747 70.447565943428 0.507843903072028 0.51326479199098
CD68 0.0404639534905578 86.3979849594067 0.0402264436579029 86.5136183698948 0.459183295150057 0.480466065117803
CD4 0.037200496161227 91.5531225270203 0.0367539395920368 91.7454899591856 0.360724130600625 0.381102899722384
CK 0.0280581392518203 95.6453113378294 0.0280180784601758 95.6576327664209 0.492384474960251 0.492457964246121
CS 0.035970350953488 90.3537692459675 0.0359310018135285 90.3661308999218 0.491268590460326 0.495880652672674
CD57 0.0324414067280425 69.2464756916103 0.0324769454735064 69.1774559313937 0.508222944497458 0.514726897524933
CD8 0.0410439679714969 66.2893110668309 0.0409002003969126 66.5351665916473 0.466638410588954 0.465018341993093
G6PD 0.0402421627240383 74.2996912951894 0.0402014203254979 74.3549923981303 0.486184485623868 0.48678902586849
CPT1A 0.0413952849876495 93.5999470191882 0.0414504884237954 93.58168212702 0.522937989686679 0.51607027009392
H3 0.0412052696864483 88.3236730989904 0.0411773763181 88.3375806406049 0.494268417922931 0.495200264980941
Ecad 0.0399885687367856 92.4870809152907 0.0399774565653741 92.4910412856961 0.496892630733241 0.497360723380315
HK1 0.0318751861810061 82.1233383022692 0.0319013873369085 82.0937772786163 0.507098876606312 0.507573450826399
CD98 0.0440854202362606 87.4006629761279 0.0440686926938829 87.4123282792713 0.496781224286557 0.495810396953318
GLUT1 0.0386741055064777 91.6820954464162 0.0383726395726422 91.8192651895136 0.44060731392299 0.43410016935088
LDHA 0.0395450704710962 91.9671374006182 0.0391576286141436 92.1237254425496 0.395321403505603 0.419164160755785
HIF1A 0.0319629120361459 91.3574819778351 0.0317632368422804 91.4623783670591 0.459382146178594 0.457310400420269
NaKATPase 0.0401027645004545 90.450858275726 0.0401557845458818 90.4267236102293 0.51549608881528 0.513711580023187
IDH2 0.0399240410268242 92.3310222548653 0.0397425946894907 92.3973686311474 0.448455475126873 0.445098535419162
PKM2 0.0369541706364985 71.3827352132419 0.036846922078962 71.5495656940775 0.456924598302563 0.473135483362769
NRF2p 0.0431368651945428 91.9827743305075 0.0431607242880304 91.9721347570201 0.505530768989197 0.504641704866256
SDHA 0.0418027702568991 92.8020220857213 0.0417692655389135 92.8103484875216 0.494167246141517 0.496258772044811
PD1 0.0317987136126693 85.3493105501185 0.0318316569778011 85.3063686818079 0.505651566603035 0.506245665637804
VDAC1 0.0367234473431986 77.0514837210686 0.0367733386386066 76.9912778349373 0.512406593355045 0.512695995095011
Ki67 0.0349132757543629 82.1710395062051 0.0349942022788131 82.0949424289278 0.511264544114498 0.511200851709928
S6p 0.0371122859136307 92.5682254515354 0.0368323689381588 92.693356894061 0.413092186452466 0.428741811946671
SMA 0.0395133988259459 66.9576258517689 0.0385735933271733 68.4878279691539 0.25471544986968 0.23773757829113
XBP1 0.0386984142775695 75.7363308330628 0.0386326999302943 75.8093488088329 0.473922760348254 0.478960362304508
vimentin 0.0459762803412982 74.156371092058 0.045534999591796 74.6568942935633 0.445191162034899 0.428588053671393
