target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
ASCT2 0.0320681431064716 79.3950703715361 0.0320817544806927 79.3772696103152 0.510039268570454 0.508186210453829
CD14 0.0325503911284135 88.4085049010194 0.0325350344846035 88.4159382870332 0.49136995601624 0.496625936878419
CD31 0.0359945022964572 74.6572765608366 0.0358163006716378 74.908010449918 0.42780325862006 0.462338975916437
CD39 0.0308165582547128 92.8120145762456 0.030790388779628 92.823485285686 0.493329372008701 0.494489090163765
ATP5A 0.032353757325406 95.0483487575873 0.0323509290994241 95.0493953516435 0.498575320108844 0.498680586670002
CD45 0.0268482042636308 83.9597221925814 0.0266496018588448 84.186755304876 0.419523127836395 0.422946350060239
CD3 0.0350693907148424 88.7704983938255 0.0342188062525256 89.3089379105198 0.14279633306603 0.166669351666775
CD68 0.0365058072956596 89.8592491347752 0.0364340308340899 89.9023701856776 0.487044499156657 0.488894474855477
CD36 0.0280515479806523 74.6141944909191 0.028054254691415 74.6152339209201 0.500459057303748 0.499775232487104
CD4 0.0301728807782148 92.7530247279259 0.030040876511633 92.8161240714595 0.423407777671089 0.415696797915427
CK 0.0251543101073627 96.2020725512337 0.0251707108388275 96.1968927325397 0.504798828272318 0.505981621780751
CD11c 0.0305028031085561 71.5253712718583 0.0295295396223627 73.4856186463804 0.117093791233138 0.278248817271427
CS 0.027461653851131 93.9983481025364 0.0274874618746084 93.9874922378817 0.508802198730284 0.509541686046328
CD57 0.0343134538326698 61.6057264676375 0.0342589642703195 61.7353942572579 0.467578864304585 0.469326429415124
G6PD 0.0331013955198983 77.5058692548924 0.0331799567048166 77.3989721954553 0.5369560286799 0.529545111237202
CD8 0.0346046671026349 75.9567419611959 0.0346174168872546 75.940118373083 0.504052030803706 0.504410228915309
H3 0.0343355515728201 91.7921843178971 0.0343235846561076 91.7975354938523 0.496299067288186 0.4964518039942
HK1 0.028017454109563 82.7168542853579 0.0278733239886691 82.8930801356046 0.442394457703804 0.432144869695927
CPT1A 0.0322664098701399 96.0638666539086 0.0322733617763217 96.0611216948831 0.502310498178476 0.50317741340524
Ecad 0.0325382462848038 94.2647811582793 0.0325425332761928 94.263941193641 0.501247421040343 0.500947406891102
LDHA 0.0299115680710927 94.336775349715 0.029407693747842 94.528438422995 0.300058319258911 0.338137121352751
NaKATPase 0.0318698115709688 92.5825601075631 0.0318905348903666 92.5725634854659 0.507105378015355 0.505447858821486
GLUT1 0.0306145718923217 93.3057167558498 0.0304293955525009 93.3859639142409 0.441855914754514 0.44982427766916
CD98 0.0347786632261 90.9495845769727 0.0346694366943202 91.0077596553598 0.457150407098847 0.44858007766835
HIF1A 0.031437273163384 91.5442237171913 0.0314095151782044 91.5655619119375 0.491419071275738 0.48927513070913
PKM2 0.0270604548368639 80.9770477709044 0.0269428460465406 81.1626433145638 0.436813631072757 0.391176869129007
SDHA 0.0339152726590631 94.7865862503268 0.0339439577382568 94.7781598763601 0.511148245514627 0.50833182397174
IDH2 0.0303385307839783 94.9258591618082 0.0303538667539655 94.9207285893557 0.508054353494942 0.506140686919762
VDAC1 0.0292179618667755 83.6931129732597 0.029134289864299 83.7860797701464 0.465843272264445 0.455486440808875
NRF2p 0.0339922114711332 94.1343658372034 0.0339875604638979 94.1341708338748 0.498017967388158 0.500158218144429
PD1 0.0383529139645067 82.8534690223795 0.038284655251779 82.9043738428654 0.483279036936109 0.48632446087549
S6p 0.0296305574348951 94.414808700277 0.0291282998094236 94.6007925993227 0.280128166000678 0.317486597765943
SMA 0.0292423266297691 74.8373825551164 0.028519976693392 76.035944144104 0.16736864532604 0.280352637846728
Ki67 0.0336907377072497 84.5803862060107 0.0335834740362779 84.6746681997293 0.471783165908586 0.469624687988533
XBP1 0.0332532602053127 80.0143977045115 0.0332661606112991 80.0017255468967 0.507032466151687 0.503469146754417
vimentin 0.0348068017574108 83.4497686025534 0.034769348902543 83.477309115557 0.490272647266377 0.491500327097503
