target intercept intra para.89 p.intercept p.intra p.para.89
ASCT2 0.00452298592965831 1.0181824454374 0.0928110496274835 NA 0 0.00119991527244601
CD14 -0.00698658071402475 1.100331998998 0.0743778613550458 NA 0 0.00254678231219407
CD31 0.00207405316727519 1.19079136892183 0.147547550298718 NA 0 1.29119098062347e-05
ATP5A -0.000323446575099594 1.0427026436346 -0.023288958248996 NA 0 0.197764313430154
CD39 -0.00266014340241239 1.01520024195473 0.0466142225693016 NA 0 0.0212756819805906
CD3 0.0061812695940222 1.02351749743157 0.0899780837746904 NA 0 7.64631991900799e-06
CD45 -0.00261837706769204 1.06774275041226 0.049320477569752 NA 0 0.0604211608895504
CD36 0.00568113723209983 1.11333794023814 0.140199442912701 NA 0 6.8005345621458e-06
CD11c 0.00751710071854501 1.06182352057351 0.1962785722525 NA 0 0.000156329780217401
CD68 0.00305352988352969 1.08089266814596 0.111178473405634 NA 0 3.21744816722536e-06
CD4 0.0155936554173258 1.03609504734898 0.0758907654327973 NA 0 0.000344369991774673
CK 0.00244410354888901 1.02364497766988 0.0239230169987126 NA 0 0.204550954423423
CD57 -0.0102914596675353 1.13696270071131 0.0469872292201836 NA 0 0.287411227109924
CS 0.00189398706568314 1.03000740127378 0.029037043859333 NA 0 0.178432686876043
CD8 -0.010916112516828 1.06868181038492 0.043654739906403 NA 0 0.142196714053692
G6PD 0.00356097016119269 1.09198042089749 0.0518922452750116 NA 0 0.122078765983904
CPT1A -0.000120527733332435 1.02347028068616 0.0211005986774379 NA 0 0.164480827459415
H3 0.0101397825294812 1.06093764566021 0.0266661811042858 NA 0 0.202597870194261
Ecad 0.00457840713576728 1.02181971462274 0.0388383384816131 NA 0 0.0281257342524659
HK1 -0.00159115461915602 1.05969744327762 0.0528747147861855 NA 0 0.0784009568691948
CD98 0.00860445100422334 1.02547214379321 0.0676095088770465 NA 0 0.00161765871967479
GLUT1 -0.00170785281449105 1.04521781374085 0.033166870756267 NA 0 0.0784880109488983
LDHA -0.00195742719422475 1.00977246648115 0.0660320494769844 NA 0 3.49506001604549e-05
HIF1A 0.00450992104320257 1.05702939073861 0.00797398132204341 NA 0 0.72141376021471
NaKATPase 0.00556628185064829 1.03835625559052 0.0161840513158191 NA 0 0.43551325085747
IDH2 0.00144807528696911 1.03774270164049 -0.0150393811729612 NA 0 0.417395881689272
PKM2 0.00257595799061851 1.09829532829958 0.0916882574883992 NA 0 0.0196706844502537
NRF2p 0.00169181380859441 1.02450525411351 0.020988147544688 NA 0 0.298894173745807
SDHA 0.000127975031606792 1.02322179850903 -0.000535105100692764 NA 0 0.975334650221023
PD1 0.00443027425541827 1.05818108598279 0.0303706234897685 NA 0 0.299095312003893
VDAC1 0.00501003553119678 1.09784194119841 0.0197689041300608 NA 0 0.519666115845044
Ki67 0.00249260018191773 1.02242746111847 0.116096292741408 NA 0 5.22882393969581e-05
S6p 0.00224539977188456 0.997155073942033 0.09789658659936 NA 0 1.54205884506098e-07
SMA 0.00879233953336018 1.04324592700444 0.161169726951603 NA 0 6.58658625418695e-08
XBP1 -0.00256727657880985 1.09739402173179 -0.022386643585566 NA 0 0.503087547673824
vimentin -0.00410152190839277 1.06879302514079 0.0105127504723349 NA 0 0.548670030725855
