target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
ASCT2 0.043101816081462 71.1790713647574 0.0431079978212666 71.1707951683327 0.503363051069842 0.502794269924302
CD14 0.0435387718829574 83.1482900124398 0.0427868704333123 83.7116373131184 0.257052652104456 0.349804229371229
CD31 0.0379962750986105 70.9792205431996 0.0378651207226488 71.2480643685063 0.466041133660781 0.470276788605747
CD39 0.0411759209060513 90.7458428925449 0.0411344334788277 90.7650017476286 0.480202920047446 0.485590566170665
CD45 0.0371694426157224 74.270672831225 0.0370030140516203 74.4935593986705 0.432510111501608 0.425641117020621
ATP5A 0.0413835158124503 93.9541888733576 0.0413661566872754 93.9589524534268 0.490586935040781 0.490079605522387
CD68 0.0430965325092831 87.369430844684 0.0429684984873981 87.4613885624726 0.456838800948896 0.477776500926616
CS 0.0354018023185156 93.1329870241318 0.0354032360315466 93.1321985352442 0.500603996620359 0.50088987240467
CK 0.0296734304950722 95.7053591011419 0.0297082517044577 95.6954376484107 0.512413678601561 0.511750680787831
CD3 0.0455639194146907 84.3001432846435 0.0449518522575848 84.717559651446 0.199673145565056 0.209287521618122
CD36 0.0235483206780422 76.4901714464744 0.0235407023715257 76.5083014284698 0.497319934472665 0.495658753214449
G6PD 0.0419941418298308 76.4187501308823 0.042002251704591 76.4093622665207 0.505792297970576 0.503182801736461
H3 0.0428761658789598 89.2554474148596 0.0426365632544826 89.3716420145479 0.439457285991319 0.448352305176113
HK1 0.0396604113620404 76.8028049924805 0.0396680629184619 76.7947153529595 0.503725862955425 0.503058390566021
CD4 0.0397016752357414 90.2476754918749 0.0396468203865091 90.2767608320097 0.472946512549989 0.471392866093946
LDHA 0.0429956965571753 91.3080467427888 0.0429294922960453 91.3373482875452 0.4735934194885 0.47520421115965
CD57 0.0375160993213946 57.373762158537 0.0372503420937209 57.9702994721174 0.388702343802418 0.396315842774086
CD11c 0.031777502518886 71.8268391335863 0.0310427952505368 73.223051310484 0.247862060472208 0.311819198606849
NaKATPase 0.0427688689054001 91.6890401060362 0.0427407872640445 91.6995961533106 0.488859897173018 0.492555483323238
CD8 0.0454576797864119 65.2914959897283 0.0454517548997734 65.2885540855554 0.497547503097746 0.500798023159741
PKM2 0.0411590557487204 70.8929338870611 0.0399562405689692 72.579121315223 0.214065009193713 0.151298593671032
Ecad 0.041261902172882 93.0955791193407 0.0412073759424879 93.115131459987 0.460774146141175 0.454132331647802
CPT1A 0.044205574495089 94.3224799199631 0.0441789861019074 94.3274112208731 0.492506924693822 0.495491418405129
VDAC1 0.0371128513631214 80.1879142262171 0.0369741852109844 80.3374443543867 0.440141001809115 0.438272234101484
SDHA 0.0442901915782298 93.0964987392884 0.0441729755436075 93.1314279430607 0.424531932250374 0.448637332789492
GLUT1 0.0399777358628115 91.2836665938361 0.0399216661362256 91.3080151212759 0.469143956044099 0.475111451282397
HIF1A 0.037219696731344 90.5601259392724 0.037245785062981 90.5471014364372 0.50913317597759 0.509781582136154
IDH2 0.0401338620311269 93.2581437565271 0.0401641573987099 93.2480242080791 0.514161201589455 0.51013090774483
NRF2p 0.0434912032780412 93.5992042679439 0.0434305374772253 93.6170676089333 0.472719564433342 0.468573490522788
PD1 0.0457961891707341 77.120657011229 0.0455708736603031 77.3974226300742 0.453870228795107 0.460516015541828
CD98 0.0460146826969143 87.8112782010545 0.0459099735559007 87.8663565245101 0.47702215126215 0.47345509187784
S6p 0.0396230775958547 92.5374064157914 0.0387625993809479 92.8578303149418 0.183094561428739 0.249074516863121
XBP1 0.0409640293761251 74.7889020448123 0.0409738890168528 74.776206364729 0.505868851481651 0.504106202634363
SMA 0.039232569510724 64.2009054882872 0.0368146219708492 68.4517280094849 0.0260866752033033 0.00707156845739693
Ki67 0.0381083507868217 82.9419980655469 0.0381366500782503 82.9173756212835 0.506752191685218 0.506775439709015
vimentin 0.0487677174103166 72.8740432629504 0.0483573814437287 73.3441891711611 0.364000009827081 0.396777089071484
