target intercept intra para.35 p.intercept p.intra p.para.35
H3 -0.441593918023959 1.16449388981392 0.413102023713612 NA 0 1.99840144432528e-15
CD98 -0.0680916108192098 0.963500341830827 0.151400280843577 NA 0 1.06883391026713e-10
vimentin -0.0774805401737795 1.03325184081928 0.102592750090741 NA 0 0.00133006988888074
CD4 -0.0446870802644473 1.10581397115544 -0.0140271329943717 NA 0 0.619960435538729
CD45 -0.0193329731145768 1.00253678571601 0.118895881367892 NA 0 2.0498066339858e-05
NRF2p -0.063660465416408 1.11024681860995 -0.023791179006911 NA 0 0.514890771052597
SMA -0.0550696345130642 0.727366844274363 0.373603025258958 NA 0 0
CD31 -0.0148228337486614 0.829236383082382 0.361784216917439 NA 0 2.21895380514425e-07
CD14 -0.039221258261976 1.04483224142613 0.0586762596568205 NA 0 0.108222813815408
Ki67 -0.0765518388617767 0.895441112824333 0.355630225070995 NA 0 1.73806375958208e-08
PD1 -0.02047303417912 0.930391334224872 0.2495521934184 NA 0 1.38347660048055e-05
CD11c -0.0127994742093394 0.708756110907456 0.501199761356631 NA 0 0
SDHA -0.0458382109247891 1.04682631303711 0.0350882786844882 NA 0 0.257873412010352
CD36 -0.017196283554735 0.87572622028466 0.323864461377204 NA 0 6.79087008848001e-10
CS -0.0717739843119141 1.0756276123425 0.0211541703803138 NA 0 0.473976102546005
CD68 -0.0199078977057312 1.04354078455268 0.156972630257362 NA 0 0.00417877131317379
CD3 -0.0162784094093924 1.09025302206865 0.128573864757259 NA 0 0.000655732406379395
ATP5A -0.0203865152183614 1.17063610613578 -0.13860647875544 NA 0 9.29486302125859e-06
S6p -0.0878029362311056 0.931626909331193 0.333725111048633 NA 0 2.52775578246656e-12
VDAC1 -0.0872306051117335 1.07624541153689 0.0407910074528703 NA 0 0.39653915886465
CD39 -0.0475934827732534 0.99977820018437 0.100494361686742 NA 0 0.00175575582131682
XBP1 -0.125538082680279 1.06980234040638 0.219895430883725 NA 0 0.00045150375805747
GLUT1 -0.0696580149446711 1.01241393813336 0.099564613243798 NA 0 0.00349520521165236
G6PD -0.126201279480291 1.1125704677744 0.0821464081309544 NA 0 0.117617605440758
CD57 -0.0219195706410711 1.27246696383108 -0.0901108030108483 NA 0 0.169824527165965
PKM2 -0.0775049347603431 1.02396211732934 0.125935714583973 NA 0 1.77669262582114e-05
CD8 -0.0368315791108065 0.939236320822164 0.239302481969463 NA 0 0.000405244207123401
IDH2 -0.0695874759726073 1.11953629316676 -0.0215373722564608 NA 0 0.522987621728462
LDHA -0.0880834275474511 0.669237535738992 0.453332264796324 NA 0 0
Ecad -0.055692857174544 1.02708130825694 0.0580450495361211 NA 0 0.0205398598759932
ASCT2 -0.0475598179480056 1.07194550981156 -0.00738599797703177 NA 0 0.853003091919267
CK -0.0480310256962653 0.846591652602239 0.263203299400903 NA 0 5.23137089203374e-13
HK1 -0.064842664267373 1.10223357557686 0.0781711130866053 NA 0 0.0128303977462279
CPT1A -0.0638168981678665 1.02353857768599 0.066589293051507 NA 0 0.0239381786041073
NaKATPase -0.0303896686524223 1.10800154213032 -0.0590453047334994 NA 0 0.0452135769484296
HIF1A -0.0379566346400493 1.06372616941598 0.21056752274451 NA 0 3.34493655125279e-05
