target,imp
ASCT2,0.24121456525608365
ATP5A,1.5852446929882265
CD11c,0.13233859006964044
CD14,0.18720890560804906
CD3,0.21187443035989476
CD31,0.07088466937686126
CD36,0.07476908899644732
CD39,2.124775113581573
CD4,0.5503235208640356
CD45,0.4512544574602017
CD57,0.20585229056911752
CD68,0.2113926101134863
CD8,0.36925955912709013
CD98,0.10312986462587347
CK,2.3577942201236626
CPT1A,1.701090444252024
CS,1.5574369454554176
Ecad,1.0563233095354119
G6PD,0.20956354320987086
GLUT1,0.6518355606723069
H3,0.21955363632349978
HIF1A,0.7819091454909015
HK1,0.10573108998745936
IDH2,1.7215698081012567
Ki67,0.3969616646906171
LDHA,0.6974976005224646
NRF2p,1.9039455405781225
PD1,0.1269695768375206
PKM2,0.41467443636081325
S6p,0.8418994979246874
SDHA,1.4646346680265325
SMA,0.15898577757855287
VDAC1,0.18704698817049192
XBP1,0.1047830266060952
vimentin,0.3609259326255404
