target intercept intra para.35 p.intercept p.intra p.para.35
H3 -0.26651577208661 1.17597580265751 0.161384832024594 NA 0 2.64002650629536e-07
CD98 -0.0433287913123128 0.889510102216152 0.36948806040048 NA 0 0
CD4 -0.0598364137685767 0.979246465346029 0.178305627136275 NA 0 3.08642000845794e-14
CD31 0.0019785353114167 0.517536502228576 0.222868983098587 NA 4.44089209850063e-16 0.00109763754707837
CD45 -0.118379733855563 1.02807830925823 0.148548974901495 NA 0 0
Ki67 -0.0109360400190894 0.937872716237233 0.252593095938122 NA 0 1.84432802363688e-09
CD36 -0.000158276797998698 0.826268405529307 0.109964173904579 NA 0 0.115874806346863
CD11c -0.0104755109611277 0.947044966141663 0.49364186347083 NA 0 0
vimentin -0.12089405121172 1.01802085840577 0.175159306883519 NA 0 2.86944607852391e-07
NRF2p -0.19866230434683 1.23116280245931 0.0641619425973681 NA 0 0.139502179768055
CD14 -0.0624984386530378 0.941960878217088 0.330408293003951 NA 0 0
PD1 -0.0197653410486746 0.943321373735147 0.336790884257856 NA 0 0
CD68 -0.00365166307248007 0.666767121934296 0.508674399897354 NA 0 0
CD3 -0.0406110070014561 0.976896863487986 0.249440013307545 NA 0 0
SDHA -0.0748759964546349 1.14924699956015 0.104400929329082 NA 0 0.0312601895599764
CS -0.106264899173277 1.12740983030529 0.0423940153719476 NA 0 0.168446471121425
ATP5A -0.0955403482980668 1.20985423120457 -0.0056834837328051 NA 0 0.887702700038781
VDAC1 -0.154188282674626 1.08033628568108 0.153604470474068 NA 0 0.00208125291434968
XBP1 0.0135085843071562 0.797076376231731 0.0775612544951158 NA 0 0.280979696476934
GLUT1 -0.0707126851882202 1.03114907530987 0.107586589335063 NA 0 4.24240439289569e-06
SMA -0.220731588236197 0.98233242423084 0.468907657323945 NA 0 0
CD57 -0.0132747025965994 1.16335718032919 0.185435949691933 NA 0 0.000696219943930432
CK -0.00134310063038232 0.957931541788438 0.177902818855679 NA 0 7.38768749730667e-07
IDH2 -0.0992284910670765 1.04126248618959 0.160505817637921 NA 0 1.74983378897764e-08
CD39 -0.0297763213223525 0.857209475403358 0.288203678822448 NA 0 7.03881397612349e-14
S6p -0.203826079754555 1.0797035802737 0.260705857557293 NA 0 0
Ecad -0.0407000221058603 0.853319459398919 0.392634132236837 NA 0 0
CD8 -0.0152711801746631 0.725523281818407 0.442440949541128 NA 0 0
G6PD -0.108108213805588 0.988200079800365 0.19356156847572 NA 0 0.000349391413307476
PKM2 -0.0483439927319916 1.02905088548223 0.0818673954275504 NA 0 0.000372534833259053
LDHA -0.114400143317339 0.938156138473747 0.252570048311518 NA 0 0
HK1 -0.0825264279747406 1.05321754158834 0.101524673546635 NA 0 8.42594038985567e-09
NaKATPase -0.0289727404042251 1.0597029343751 0.180487475395676 NA 0 8.40081120734304e-06
CPT1A -0.074314917343853 0.944682724160056 0.334986304511949 NA 0 2.65787392095262e-13
HIF1A -0.00189055408876191 1.15250384267437 1.15937021774674 NA 0 0
ASCT2 -0.0820387823991853 1.08195413183635 0.193854759938552 NA 0 2.49025600744801e-05
