target intercept intra para.89 p.intercept p.intra p.para.89
ASCT2 0.00664184620437411 1.07112617480296 0.0654379834900958 NA 0 0.00737627398865981
CD14 -0.00882212084969761 1.07053895484237 0.0467226724213824 NA 0 0.020480429918337
CD31 0.00700374133692849 1.20030410176469 0.133079708353584 NA 0 1.09908313117302e-07
ATP5A 0.00047945029069904 1.03141718869318 -0.0157184810563777 NA 0 0.163040661335528
CD39 -0.00178580304142919 0.995342351199675 0.0633292709216716 NA 0 3.01815495218349e-06
CD3 0.0044106532543729 1.06433699053078 -4.03923873056986e-05 NA 0 0.998289157951613
CD45 -0.00723020964909418 1.03692182892162 0.124652944925669 NA 0 8.38424885074573e-11
CD68 -0.000544217745205169 1.06561407815034 0.101830334611419 NA 0 8.43123126870182e-10
CD36 0.00606770540962525 1.1961922781349 0.00541204862165263 NA 0 0.843448657751741
CD11c 0.0108980496645456 1.09294262091959 0.174625632446832 NA 0 1.95383718093467e-08
CK 0.000428285282537896 1.03552294516175 -0.0335734932854832 NA 0 0.000905510212462657
CD4 0.00713371363676457 1.03861192527404 0.00908571171681776 NA 0 0.564070011929553
CS 0.00212423197040361 1.02095665501014 0.0126376235148457 NA 0 0.332477464122996
CD57 -0.00746764013923631 1.13368149114924 0.0262599463793221 NA 0 0.451575883031098
G6PD 0.00137959732489646 1.07578638255976 0.00817238908363413 NA 0 0.717708542712655
H3 0.0138178734507046 1.03992006264905 0.073441348610828 NA 0 2.74958933399461e-08
CD8 -0.0101606911932266 1.12551939936156 -0.0467017093098404 NA 0 0.0646404224490535
CPT1A 0.00113751118746424 1.01061063899779 0.0195152756612837 NA 0 0.0405685778244851
HK1 -0.00189675275965706 1.05512871933411 0.0380448235419388 NA 0 0.0898633107810589
Ecad 0.00305424157926786 1.01285776242524 0.0224410654786521 NA 0 0.100210772143548
LDHA -0.000423486543748191 1.0309871738404 0.0160148182317404 NA 0 0.191669593431
GLUT1 -0.00462396960648298 1.02142177340601 0.0893968392338462 NA 0 3.34399175017097e-13
NaKATPase 0.00655016499400501 1.02043232853112 0.0328586564410524 NA 0 0.0130609915597564
CD98 0.0056601974974633 1.03853406004155 0.0204701089997487 NA 0 0.186144516219141
HIF1A 0.00439139476265409 1.0451970173922 -0.00605651416944719 NA 0 0.674458845905016
PKM2 0.00243431539019706 1.08402527257317 0.0812929666570491 NA 0 0.0015397020497534
SDHA 0.000517291034127496 1.01748982898737 0.00340549303217083 NA 0 0.763665864038602
IDH2 0.000656917414453312 1.03105091661116 -0.0190417091601591 NA 0 0.104026359107959
NRF2p 0.0021362973751451 1.01330159804538 0.0316417984744345 NA 0 0.00966283607167551
VDAC1 0.00664932975295398 1.06726776696421 0.046603298605427 NA 0 0.0115534421142622
PD1 0.00544421570752252 1.06149016177013 0.0392216867350996 NA 0 0.0466073715026774
S6p 0.00298702938051602 1.00063183219054 0.0828760764428971 NA 0 1.72530878472799e-11
SMA 0.0221606926594756 1.16872314522945 0.218852484361677 NA 0 3.35287353436797e-13
Ki67 0.000781933237382279 1.05216453524064 -0.0206142680963685 NA 0 0.393865397404338
XBP1 -0.00219095932593032 1.12295201442977 -0.0401773162042016 NA 0 0.116060716466794
vimentin -0.00986491556440822 1.08928886741865 0.054583872419599 NA 0 0.00950360096437342
