target intercept intra para.35 p.intercept p.intra p.para.35
H3 -0.480827641002989 1.12991788803482 0.453150988708098 NA 0 0
CD98 -0.119666650870162 1.09385779962003 0.224580428527166 NA 0 1.68961711288773e-09
CD4 -0.111992441595652 1.16775500328032 0.0707554614844068 NA 0 0.0698607758740277
CD45 -0.0774111373088188 1.09328146530343 0.030997848293112 NA 0 0.122346123187409
vimentin -0.239688033701534 1.07939456957864 0.259950426064697 NA 0 1.52378110129803e-11
CD31 -0.0291637060515159 1.01435036047416 0.29735073353076 NA 0 6.71207076585745e-08
NRF2p -0.207186538161632 1.1886666578985 0.118786972555264 NA 0 0.00125219107039976
Ki67 -0.0231420953689139 0.989592059225239 0.286119260571083 NA 0 2.731892199348e-06
CD14 -0.152792860893167 1.06017022067818 0.283866254089859 NA 0 2.22044604925031e-16
CD11c -0.0623536165969041 1.03037712164482 0.504501017929326 NA 0 0
PD1 -0.0206228189649862 0.920507414963835 0.355846829570226 NA 0 9.374830467479e-09
CD36 -0.012360117844569 1.13106793888175 0.0246952824518002 NA 0 0.643070472370243
SMA -0.175737482555025 1.1024353661221 0.197356409801239 NA 0 7.45489411002609e-06
SDHA -0.125207806840425 1.15153980591681 0.113111087871218 NA 0 0.0462405816966409
CS -0.291989660413865 1.11808051873887 0.314888653416997 NA 0 2.97717406283482e-12
CD3 -0.107669745560096 1.20522710182104 0.30549630470415 NA 0 2.22044604925031e-16
VDAC1 -0.242108693489372 1.10407702994118 0.219216019721471 NA 0 0.000148382895181376
CD68 -0.0651237778727427 1.09399988994532 0.232316242890303 NA 0 2.47276987774825e-08
ATP5A -0.108132001223045 1.2598506261372 -0.0625200035192699 NA 0 0.147228671224896
XBP1 -0.0474581238488377 1.10883596005453 0.0274649058480911 NA 0 0.718350043986149
GLUT1 -0.075903945562167 0.940914158407033 0.172902893957318 NA 0 1.13107301302762e-11
S6p -0.105341010739421 0.801895538255837 0.430160799965609 NA 0 0
CD39 -0.0773821797896211 1.10278196553536 0.0891161375494551 NA 0 0.0600618376512341
CD57 -0.0757394992631018 1.07924186292134 0.47114604715828 NA 0 2.74111844333902e-11
G6PD -0.173664906525245 1.05245974022246 0.195639925267029 NA 0 0.000313247859917931
IDH2 -0.104209660317776 1.14336858391994 0.00455767202594515 NA 0 0.906043053324763
Ecad -0.127336741763916 1.10577389618801 0.154812489985384 NA 0 0.00225239180302661
CD8 -0.0258119689443195 0.58495392540599 0.559937926746057 NA 6.88338275267597e-15 4.59632332194815e-14
CK -0.0247264073649032 0.97159506929481 0.225770692419034 NA 0 3.77475828372553e-15
PKM2 -0.072030651930153 1.03474627308025 0.0763884239806837 NA 0 0.00127285751821549
LDHA -0.129602039364853 1.00296386634354 0.175626458571573 NA 0 2.19475755347531e-08
HK1 -0.0637600545332282 1.07900483753007 0.0306760132858989 NA 0 0.175047464074927
CPT1A -0.129413232665124 1.19071389879949 0.0317421607819208 NA 0 0.574336551293815
NaKATPase -0.135556579742285 1.12887245278715 0.151299841099954 NA 0 0.00104932008429492
ASCT2 -0.119592359557498 1.10513397211399 0.11956309381747 NA 0 0.0361009477378076
HIF1A -0.0106163958009345 0.469715402850432 0.619786491388069 NA 2.06390460277817e-12 0
