target intercept intra para.35 p.intercept p.intra p.para.35
H3 -0.317009545065358 1.02777146207498 0.409334504614701 NA 0 0
CD98 -0.0663266056439628 0.969225886602563 0.248158098687558 NA 0 0
CD4 -0.075162715023144 1.03864842642299 0.117933531860378 NA 0 6.9914021683104e-07
CD45 -0.0678868864209796 0.944154245967272 0.152041034452383 NA 0 0
vimentin -0.138127026975372 1.00749201218148 0.204556754258038 NA 0 2.44762299272949e-06
NRF2p -0.150232703821634 1.10361412691352 0.118326731580823 NA 0 0.000507452081147219
Ki67 -0.00629734106160905 0.712658104350715 0.373130798539679 NA 0 6.25545215626744e-09
CD31 -0.0445411377153374 1.04232784675169 0.352172891540445 NA 0 3.86730647505829e-11
CD14 -0.0986359434417365 1.03177551401263 0.184874594995246 NA 0 1.61601922954446e-07
PD1 -0.030647038364156 0.902710250220608 0.435976983448092 NA 0 0
CD11c -0.0423532759270166 0.796067273722415 0.592106997103869 NA 0 0
CD36 -0.0122208550209059 0.913636982513922 0.411747677513071 NA 0 7.99360577730113e-15
SMA -0.180575158554518 0.92424257398393 0.449885437092525 NA 0 0
CS -0.104213284032563 1.05271759886973 0.0851730472774334 NA 0 0.000140928032669851
SDHA -0.048352518987461 1.14093223644759 -0.0412087488599878 NA 0 0.21571099624983
CD3 -0.0555343223893255 1.08482801055206 0.171702340056168 NA 0 1.64535052249448e-13
CD68 -0.0196525610057204 0.963632773103509 0.312095282465198 NA 0 1.09239661760796e-09
VDAC1 -0.120649497491759 0.988222301937426 0.182971167771413 NA 0 2.22259378146461e-06
XBP1 -0.0246161788325553 0.97097660459225 0.121698077156341 NA 0 0.0469889273588566
ATP5A -0.0356504910457642 1.20899498820965 -0.147160868022869 NA 0 4.39347301028903e-06
S6p -0.0877458389900924 0.929868125743817 0.199234343787952 NA 0 3.10862446895044e-15
GLUT1 -0.071428886380294 0.886343914325743 0.235240410879408 NA 0 0
CD57 -0.0138855215513153 1.10944716817268 0.238970882999165 NA 0 0.000327573236664769
CD39 -0.0516553100812818 1.00543038979526 0.158127063974623 NA 0 2.73344286458865e-05
IDH2 -0.0519703477013586 1.08279037412904 0.00227455722958772 NA 0 0.931597685652906
G6PD -0.0512878647537418 1.02330098739825 0.0561053224144927 NA 0 0.259379058435415
PKM2 -0.0502834980482106 0.977426706079057 0.110092594920383 NA 0 2.45575026980305e-09
CD8 -0.0458848260917528 0.939890901932012 0.462023376592953 NA 0 0
CK -0.00778490629238213 0.713185875610124 0.416508560388229 NA 0 0
Ecad -0.0383466186490063 0.92379143705274 0.20749501982431 NA 0 1.88015381041851e-10
LDHA -0.103670088100823 0.912525044464707 0.239742420355582 NA 0 0
HK1 -0.0385696570333915 1.03716867762566 0.0222508872577951 NA 0 0.220639172286159
NaKATPase -0.0349876669045801 0.912325051986938 0.252302565821304 NA 0 0
CPT1A -0.0613620975735013 0.921933687789825 0.228100702812346 NA 0 3.04904546055695e-10
ASCT2 -0.0467935044488328 0.973316906667271 0.160085134712668 NA 0 0.00109713669619382
HIF1A 0.00092311197064736 0.0255292545415754 0.417552402892096 NA 0.779524389579614 1.17891145314797e-05
