target intercept intra para.35 p.intercept p.intra p.para.35
H3 -0.459704598990423 1.00420651833723 0.531797223630076 NA 0 0
CD98 -0.0405857595763659 0.908287709075004 0.417952292677783 NA 0 0
CD4 -0.0795180236063044 1.03933807173131 0.126464694221852 NA 0 8.90400861930374e-08
CD31 -0.00524523145777963 0.519187407629305 0.63328132252557 NA 0 0
CD45 -0.0843711100789091 1.03934105537524 0.0951161291473721 NA 0 8.41438029919317e-07
Ki67 -0.00440372401600205 0.657609059787689 0.410787648787149 NA 0 9.76578595768274e-10
vimentin -0.161296224843826 0.899750182500497 0.369659571743609 NA 0 0
CD36 -0.000799981081458793 1.74077168902116 0.0781445193765486 NA 0 0.0974518982990242
CD11c -0.00641044095785091 0.870476279086811 0.371345634420764 NA 0 6.50368647825417e-13
NRF2p -0.101334195307708 0.974374597031697 0.193454063386392 NA 0 3.42183503754256e-09
CD14 -0.0699377508685869 0.88512513347011 0.378694783923128 NA 0 0
PD1 -0.0173995974272018 0.647424917941167 0.647290441653048 NA 0 0
SDHA -0.0711419576688852 1.02805074275145 0.199731827289967 NA 0 6.03177353619699e-07
SMA -0.130789691996511 0.951379934935351 0.359799810272284 NA 0 0
CD68 -0.0172332915126789 0.905903261823046 0.441863313218823 NA 0 0
CS -0.0782968650280638 1.03355486602447 0.113133153605775 NA 0 5.22424272730859e-07
CD3 -0.0973029707204056 1.10575438362641 0.167541850634994 NA 0 4.59632332194815e-14
ATP5A -0.0624880584673433 1.16261015043079 -0.0198382124661789 NA 0 0.564654285062865
VDAC1 -0.150783609918123 1.04610493519283 0.203912938524231 NA 0 1.06995678983424e-09
XBP1 0.00433933468017642 0.92686780812236 0.00957472321677147 NA 0 0.886889246777431
CD57 -0.00754930948381187 0.519114398770987 0.627528638108305 NA 0 0
GLUT1 -0.0757000698755956 1.00358816229994 0.131889687278268 NA 0 5.95378764067789e-08
S6p -0.106450344086234 0.694632241269877 0.616708088147849 NA 0 0
CK -0.00124567960979402 0.944995418444378 0.249040842858717 NA 0 0.000259904098245167
CD39 -0.0398688305749529 0.948796870199084 0.202404343480397 NA 0 5.39875289140568e-07
IDH2 -0.0597458786634469 1.05928664602232 0.0446440989167454 NA 0 0.106006484660221
G6PD -0.0905369224008631 1.0490858800914 0.113174263327992 NA 0 0.00711159808135053
Ecad -0.0497754066186117 0.969589716324622 0.170450688164953 NA 0 2.17451812112301e-09
PKM2 -0.128626939571581 0.906914400941669 0.332085660457053 NA 0 0
LDHA -0.13086587626189 0.894065615754743 0.313610969540096 NA 0 0
CD8 -0.148743972286068 1.12533505048459 0.419233234769824 NA 0 0
NaKATPase -0.059474247866446 0.936162231249076 0.258873951280648 NA 0 0
HK1 -0.0300694789952395 1.09130527078735 -0.0210142728698485 NA 0 0.358956782803062
CPT1A -0.0774007193311907 0.944778171364649 0.249190840481184 NA 0 1.45549039487491e-09
ASCT2 -0.0591606663401415 1.02943998581306 0.117877353789093 NA 0 0.0204401085520554
HIF1A 0.000422928620826732 0.263415117803746 0.531973600336892 NA 0.000969280975658293 4.44089209850063e-16
