target intercept intra para.89 p.intercept p.intra p.para.89
ASCT2 -0.00308325475448012 0.974675308307505 -0.0624499678010745 NA 3.90638899006035e-09 0.790591059644343
ATP5A -0.00354922723974743 1.1797600140412 -0.376379575834779 NA 1.19904086659517e-14 0.115575851923675
CD11c -0.0357849503308402 0.134549543379219 -0.0635659451129621 NA 0.148470522998339 0.530392102869313
CD14 -0.000860014915534081 0.701289616960453 -0.438356767713958 NA 0.00326581472090015 0.15894670659406
CD3 -0.0314884233791302 1.07968375880503 -0.408688288564018 NA 0 0.0789234699194388
CD31 -0.00769680826151543 0.650138918975549 -0.171107888623373 NA 0.00514614419075832 0.612478123100925
CD36 -0.00757773514528151 0.746570574782347 -0.0352138378506665 NA 9.89476160753178e-05 0.891998119474931
CD39 0.00147676947787719 1.07544657287268 -0.113497114888261 NA 2.28705943072782e-14 0.582971872224879
CD4 -0.020582444622635 1.18547792179313 -0.320419012073501 NA 0 0.157041709358914
CD45 0.00564483309647448 1.05840435107758 0.0917996425859084 NA 0 0.564651156048501
CD57 0.0108218261070166 0.959080632608714 -0.335020537926571 NA 7.85887981391564e-05 0.233938933618561
CD68 -0.0180388631713344 1.01794190560525 -0.284961302504458 NA 5.06285749546365e-07 0.352893237748595
CD8 0.000959539255778213 1.04553669411767 -0.0900407369690631 NA 1.38333788868295e-13 0.641765482017859
CD98 0.00877968169972784 0.957700141129004 0.0982594627457516 NA 3.36870753514518e-09 0.61160363623151
CK -0.00205517813128273 1.06935085789371 -0.10100260727984 NA 0 0.476245491154596
CPT1A -0.00290386780524116 1.10063452679048 0.048371183243913 NA 0 0.637130850607683
CS 0.00558493085565723 1.13818771553702 -0.0208156399391709 NA 2.22044604925031e-15 0.911719652734884
Ecad 0.0330135060151775 1.01587291802165 0.355953713778017 NA 0 0.000651555066257137
G6PD 0.00172007957621105 0.934086387111097 0.489955482805747 NA 0.00144302691719966 0.0485838059977348
GLUT1 0.0023188574173453 1.15103449216442 -0.152086789677154 NA 0 0.424769425028604
H3 -0.0273479241227447 1.18272500910459 -0.492310315282103 NA 0 0.0409599447632176
HIF1A 0.00829741674973832 1.1343395947782 0.331198739219499 NA 0 0.00804932110474921
HK1 -0.00229249638793839 0.827189520486006 0.0286324662504122 NA 0.000984787451875357 0.906503975690457
IDH2 0.00849912974407692 1.16912989847122 -0.0722392604319245 NA 0 0.590737270208805
Ki67 0.0021371977774761 1.06322698750565 -0.532663467937787 NA 3.95417032450496e-12 0.0565585756130833
LDHA 0.0220754181257054 1.02402988943777 0.43839125467645 NA 7.97628629811697e-12 0.0302432840155027
NRF2p -0.00240883063120125 0.993633833827777 -0.0560973089166994 NA 3.10862446895044e-15 0.767006274947353
NaKATPase 0.011842379996135 1.09314621282987 0.0761737397994946 NA 0 0.566282326817688
PD1 -0.0159507728859323 1.11899902748671 -0.324796087138208 NA 1.2237190083475e-07 0.404403946627492
PKM2 -0.0401950502273165 0.197210216485214 0.00937155901408822 NA 0.182664101916122 0.949428383347816
S6p 0.00102369880018009 1.18890447312909 -0.212021647595123 NA 0 0.0837539941836798
SDHA 0.00320361249447491 1.11513365945135 -0.0251943844867468 NA 0 0.859751196031401
SMA 0.00564024843538667 1.1398466094527 -0.0310039687027668 NA 0 0.853236527444236
VDAC1 0.00504242416479889 1.0493755522646 0.294378866184981 NA 4.44089209850063e-16 0.10193023614266
XBP1 -0.0307384803410556 0.949836293453916 0.454886988524448 NA 0.000349651855500843 0.109799957265782
vimentin 0.0134151574381076 1.35924334189085 -0.173801187592691 NA 0 0.195406623559548
