target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
H3 0.0475716351422921 56.1152949391621 0.0450575576834405 60.7899529737306 0.125551128815569 0.0495839013876831
CD98 0.105355552658381 72.0717356697094 0.105477474538667 72.0126853800328 0.510466927439525 0.509797964204603
vimentin 0.0709629931706333 63.7523411776095 0.0699347355782469 64.7878951060782 0.377872729437415 0.334930750067467
CD4 0.0705537840958201 78.8944260251895 0.0704794327972525 78.9551966744391 0.493999954938529 0.48506923617805
NRF2p 0.071402159117357 67.4512585063059 0.0714404003513678 67.4177337088661 0.504213933580239 0.509198091296564
SMA 0.0741073091958833 72.5679703922407 0.0707419350026501 74.9466407105937 0.152004832863787 0.123565669636899
CD45 0.129450009720771 80.847717607815 0.126133592643201 81.79334804589 0.227292651158251 0.259874855186761
CD14 0.0922475576357838 75.7597390572926 0.0923397459505028 75.712939481652 0.509770125742121 0.509356176656096
CD31 0.17093947916882 64.0916437085966 0.170797311185025 64.1716823771996 0.493614503574259 0.492264850192388
PD1 0.130110627609609 44.8680005223202 0.127466590501821 47.0880060608695 0.287759139790868 0.29367951406939
Ki67 0.122285368929211 28.0574309029421 0.122090519699223 28.162049114049 0.494256414245531 0.491102342377753
SDHA 0.0855875256752055 58.9776883654666 0.0855866732820246 59.000408085417 0.499950277056799 0.498321978428662
CD11c 0.131114041962593 42.7129029436855 0.130000313626525 43.6814584311264 0.446722819666655 0.43365192236564
CS 0.056315618868399 65.2770762606759 0.056391203823161 65.1848212847021 0.512497572533267 0.514351280507282
CD36 0.201724037285748 41.7413562382266 0.199144345443576 43.3364265609863 0.395014928861809 0.337181734746208
CD68 0.167775721253878 60.6603471947739 0.167197754034259 60.980265182643 0.475253156648989 0.454082231393838
S6p 0.100761837187754 33.6109784147916 0.100799763402992 33.6213848570332 0.502741036960503 0.49914236003357
CD3 0.132544655837372 71.4410047089841 0.132684081356809 71.3717547849409 0.50855066846079 0.510299023585314
ATP5A 0.07716137891699 69.2897471450513 0.0769708265319757 69.4175225308591 0.485735669076948 0.485863761931685
VDAC1 0.0691753886109951 53.9580349776322 0.0691264983177046 53.9982188382151 0.493798939185251 0.496114727285812
CD39 0.0979281917883324 68.7469086751027 0.0979651181434308 68.7642038857733 0.503642216035502 0.498202021160744
XBP1 0.15381460111454 66.8203226012576 0.153950978524041 66.7642626114122 0.507417576796307 0.512129560986131
G6PD 0.0936804783676863 51.656240871836 0.0937732467861868 51.5609276000316 0.50795278493505 0.511127983208501
GLUT1 0.093746764098124 69.036559062126 0.0923006625744138 69.9659657498088 0.412313373618673 0.410643649904634
PKM2 0.0544685658838727 79.3027190482803 0.054427605662276 79.3384728080248 0.495144546797874 0.49372642676875
CD57 0.170712285146088 37.708538114214 0.170960047538849 37.5064835895863 0.514214458806214 0.523848359471186
CD8 0.198803543038961 31.5155010313041 0.197607228401465 32.3634672563541 0.397991659325668 0.39472184531329
ASCT2 0.11185249525485 49.7677386242237 0.111896259049121 49.7206066911408 0.503324001094933 0.504961918058238
IDH2 0.0485483764998121 78.7530723809926 0.0486444103255456 78.6803295574609 0.515333452016126 0.515688520545254
LDHA 0.054971767015721 72.368874124685 0.0549198840519336 72.4437794049701 0.490629622735869 0.48213964632484
Ecad 0.102013164148223 59.9216535151734 0.101640852303854 60.09287875214 0.4786604038242 0.485978473778984
HK1 0.0752103220182158 79.6874835625723 0.0750829334529827 79.764925227968 0.478554402324234 0.479456967827657
CK 0.13217905285448 54.0730242506908 0.126222043077536 57.9785381759066 0.222508086887954 0.218741546960404
CPT1A 0.0725638747008461 56.9661863772807 0.0717365788795694 57.9642244508382 0.376560807277065 0.31214679289066
NaKATPase 0.0863782641003724 61.2745249131876 0.0863783225804041 61.270684499776 0.500007461668006 0.500515093263522
HIF1A 0.148055428543988 30.6839353816003 0.141925949513322 36.012183100181 0.224637536404477 0.256134765148259
