target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
ASCT2 0.0332838940352 80.7152244472465 0.0333060754583037 80.6866348421793 0.505592902748383 0.506261077862911
CD14 0.0355326405342973 86.9534667536286 0.0354024691763118 87.0501291796781 0.434363083897998 0.447813604368857
CD31 0.0296039086106181 81.6455363636499 0.0294865979798116 81.7145157127916 0.466360666839629 0.490582283973371
ATP5A 0.0319720479397175 96.4868882398574 0.0317522704185036 96.535774493941 0.401953127840413 0.418086143284547
CD39 0.0308819001650933 95.1435548619142 0.0304828450662767 95.2658127629779 0.380324774752129 0.396347586703896
CD3 0.0344283482776647 90.8349385045114 0.0343086206995572 90.9004312174617 0.459544386781875 0.463106474108484
CD45 0.0299129723428631 82.3267955481042 0.0296204962255493 82.6559867306279 0.377388829443262 0.391716330677958
CD36 0.021257640201571 79.5724572463349 0.0213002638533444 79.4947749014012 0.511040927909422 0.51348861977826
CD11c 0.0236438161941481 79.4585975604612 0.0235896911314826 79.5963171040932 0.487822260425275 0.47474936341001
CD68 0.0352490786245805 92.1225667797742 0.0352120222610137 92.1323656919032 0.484850514956834 0.496282441979698
CD4 0.0315858199540658 93.8811208719068 0.0316004990740442 93.8761256933926 0.504283516266988 0.503628203851267
CK 0.0231097209660967 97.5435931160246 0.0230136776038182 97.5648153316081 0.468188646855297 0.467333194000517
CD57 0.030505430418344 70.1277733174092 0.0301286007866837 70.8278539586392 0.369520798122817 0.379203151186567
CS 0.0292520419451197 95.7517601908427 0.0292630584751541 95.7486315739786 0.506244081227682 0.504941550180411
CD8 0.0341302647517525 75.5701995515118 0.0340529122280951 75.6515048563874 0.474685943040419 0.483788921043152
G6PD 0.0311485712954309 87.5845288097974 0.0311539805720942 87.58129120523 0.501851917073098 0.501277331561203
CPT1A 0.0311738359778596 97.5813849939329 0.0311466558674981 97.5860582857836 0.487254728627153 0.48525724783304
H3 0.0372971279024597 92.5817939841152 0.0373579236535869 92.5570857132443 0.513656659610876 0.516867355092466
HK1 0.0289051882718591 87.9354152527188 0.0289165447786861 87.925412957119 0.505806536116399 0.505063926205663
Ecad 0.0338690841011146 95.6875081898727 0.0337858464727115 95.7141626346348 0.468279152026882 0.465151477719274
CD98 0.0358476211634726 92.8263593329245 0.0356225977573393 92.9190094186935 0.4122816152002 0.419632485936923
LDHA 0.0315843559416734 95.8581976308261 0.0316213939350899 95.8505287483002 0.514413758968581 0.509725609816594
GLUT1 0.0358694930335314 93.3998994975617 0.0356962631511296 93.4680243507845 0.439871546437363 0.458415228897378
NaKATPase 0.0318458776301883 95.8477878742613 0.0318528170890918 95.8448793670259 0.50222344138642 0.503345439423581
HIF1A 0.0319423807787847 93.7298896780553 0.03209599392897 93.671297574598 0.545053433927998 0.548896407177666
IDH2 0.0293217812611351 96.4794876720895 0.0293419113776034 96.474614511816 0.50814288337314 0.507739529622797
PKM2 0.0306237923422325 83.1036712331136 0.0306201335206496 83.1084239280745 0.498257167708449 0.498049142956591
SDHA 0.0327843181231402 96.4276326056342 0.032745805988064 96.4365630336832 0.483599855133167 0.486689562851225
NRF2p 0.0357806243302758 96.2785233125439 0.0358305280591486 96.2675607350877 0.523383560260634 0.516289870886113
PD1 0.0356814521094194 85.7767339266445 0.0356929237592437 85.7721912591635 0.503599771469594 0.50099641743033
VDAC1 0.0273824911926313 88.9418440576697 0.0273185633010212 88.9907721043226 0.468747257794392 0.477602367118883
Ki67 0.024846971550786 91.8130118363832 0.0248623377575491 91.8027010939515 0.503401138165151 0.503558312391304
S6p 0.0312244547965737 95.7842052620091 0.0312565626465928 95.7754831384742 0.51240060099842 0.5130724503342
SMA 0.0310698684761853 75.0481970999058 0.030310164808839 76.3343423593768 0.257396840723681 0.254103057331127
XBP1 0.030121025852263 83.2430336586154 0.0301747122594149 83.183932923041 0.527063795096923 0.520401148968369
vimentin 0.0375604358084125 81.1360344225083 0.0375749097226946 81.1219283949317 0.50542890894425 0.505585342166964
