target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
ASCT2 0.0633880306574624 56.6881802471369 0.0634027565729261 56.6630475866799 0.501694317757739 0.502485400725338
CD14 0.065742870629766 73.154860610337 0.0658305848885247 73.079957587305 0.51203368580486 0.509421282530851
ATP5A 0.0552699338597544 86.3740617387537 0.0553287270005139 86.345355566599 0.507168402806339 0.507719637841587
CD31 0.0699013551880242 45.1771109003687 0.0698726332854653 45.2154650257608 0.49495816383043 0.494655352748192
CD3 0.0637817276422668 62.3919586525064 0.0638532912299541 62.310146899574 0.508663665171814 0.50948874953983
CD11c 0.0662021179640787 39.2148894382803 0.0662578270894931 39.1168044993693 0.50793485184114 0.508765762442596
CD39 0.0585417856671877 78.8219399929927 0.0586949240436833 78.7159552036818 0.517509802779556 0.514846049322053
CD36 0.0664190540916725 58.5708837836811 0.0664782810553604 58.4808939110898 0.510780040201579 0.50636591064616
CD45 0.060891392110917 70.5475663768498 0.0609851444863342 70.461181802341 0.510706077619539 0.51177032548171
CD4 0.0502931551985828 71.6579960390862 0.0503197588129595 71.6578698036247 0.504714894350882 0.500015434671702
CD68 0.0813003021929112 81.9996053023937 0.0811748341959516 82.0414372802883 0.484549397159358 0.492229546440784
CD57 0.0756919376832635 44.5846171095804 0.0758353278784998 44.38487506874 0.512531378139181 0.52196780356386
CK 0.0585506197146207 81.2473477982129 0.0582851078979812 81.4229913523446 0.452743950590976 0.460626349968963
CD8 0.0665185632795637 49.9289154098847 0.0666270665630254 49.7666579630279 0.511300276672117 0.514429786296755
CS 0.0596769168032555 78.9633968191102 0.0597601115424411 78.9066498608678 0.516934961476958 0.516751866604989
CPT1A 0.0621326288615465 83.1154036226404 0.0621108365264955 83.1398457397889 0.497121187035186 0.496006242918524
CD98 0.0640017265379534 79.3674036731175 0.0639739126764777 79.3901945278146 0.494905923993757 0.494677154084485
G6PD 0.0690075748436638 58.3050039531643 0.0690207474085009 58.3013141360461 0.501406660441649 0.500340672381681
Ecad 0.0525706413503872 86.0605001684761 0.0525908919681659 86.0511195466891 0.502381041027929 0.501758519193108
H3 0.071058280101415 81.1663235345744 0.071108631187515 81.1397002597592 0.505916796616778 0.505917735735282
GLUT1 0.0595539238985806 75.2870632661348 0.0593362328150441 75.4240852555901 0.465088333876935 0.483165719202969
HK1 0.0525220037811808 62.8449446441347 0.0524891087259093 62.8955131027474 0.49330782312703 0.489024793860036
HIF1A 0.0701941206112551 75.0012867202736 0.0701248733545115 75.0779044626495 0.495005116431857 0.489120338188598
LDHA 0.0581076487738168 78.4737948372376 0.0581805995798538 78.4301611402399 0.507960380503386 0.504409129870034
IDH2 0.0517429571296437 84.7896663792349 0.0518756564175607 84.7000723836719 0.517999449525923 0.517236075628669
NaKATPase 0.0492064306663905 85.9999515679649 0.0493137519064375 85.9503008998213 0.518977714788812 0.511719139726806
NRF2p 0.0584167647570512 83.2012185805764 0.0584248121822677 83.2518175330414 0.501026999325193 0.491160351851884
Ki67 0.0722870355303689 62.7846028425303 0.0714884309817989 63.6011931239325 0.432590036703223 0.424125038580496
PKM2 0.0545939087594945 45.3423650613343 0.0546369428287564 45.3304422334957 0.506819330548215 0.500970880541257
PD1 0.0738747035018538 44.5274410981476 0.0737330328281164 44.7628035569684 0.483307660655921 0.478487177782494
SDHA 0.0644652545333749 77.5502034180775 0.0644589131242056 77.5912040305139 0.499127937188316 0.495359384620024
S6p 0.0639451580570264 84.5558926123306 0.064118978237693 84.4775642447821 0.520078045084897 0.519921901481581
VDAC1 0.0715205301702185 61.4382422596632 0.0714996296455008 61.4535103905767 0.497681986033539 0.498055611436018
SMA 0.0626183679997743 61.4268610930282 0.0624947834859087 61.6007676929579 0.474741415418687 0.473016558047371
XBP1 0.0625153188267235 55.1523661363636 0.0623273626444472 55.4250488072031 0.473787174667726 0.465696687956188
vimentin 0.0656146590864287 86.9358927012445 0.0655941080882445 86.9395631795233 0.498152473297422 0.499179560478126
