target intercept intra para.35 p.intercept p.intra p.para.35
H3 -0.239553948585245 1.01794066714263 0.312783776325329 NA 0 6.29740704027881e-12
CD98 -0.0241699564421015 1.04061041959988 0.0397002539640275 NA 0 0.151253932698448
CD4 -0.0240569383645571 1.0292920107786 0.0178317943315071 NA 0 0.441421118304365
vimentin -0.11525022507771 1.0359729491609 0.13583960059642 NA 0 0.00132015126755092
NRF2p -0.0871968957012731 1.0779162657939 0.0596751173861304 NA 0 0.145505773398278
CD45 -0.0450093583926917 1.00679710190699 0.0628994940921646 NA 0 0.000546676283984304
CD31 -0.044213393287979 0.97975668544163 0.318392690659155 NA 0 3.15649728577228e-11
CD14 -0.0398473210632229 1.04339301780598 0.0521589126957276 NA 0 0.0754903418090089
SMA -0.140309510328208 0.820526533779104 0.423294616766602 NA 0 0
Ki67 -0.0112529606012299 0.863697522144048 0.403193091500903 NA 0 3.65995656004259e-09
PD1 -0.0125987964107125 0.751353568152701 0.357836265978455 NA 0 2.41584530158434e-13
CD11c -0.0236066909626441 0.92492328094103 0.294015154204777 NA 0 3.68149954965702e-13
SDHA -0.0694510074625119 1.1102715923791 0.0309120992680665 NA 0 0.453453320859729
CS -0.0794582522467332 1.0828395766809 0.0289308448983884 NA 0 0.369963509221209
CD36 -0.0251694004457672 0.968463434143537 0.277620034937447 NA 0 1.22551702119722e-09
CD68 -0.0279054410950803 0.987418564070006 0.301910477059143 NA 0 1.31006316905768e-14
CD3 -0.0322786356096731 0.997314136022362 0.088528714645728 NA 0 7.22886880106799e-05
S6p -0.11714700398963 0.865350161453175 0.346580714762011 NA 0 0
ATP5A -0.0288300414533534 1.20764399894921 -0.156045491278593 NA 0 2.82878022395128e-05
VDAC1 -0.0622801331562474 1.09887402776157 -0.0109918262369405 NA 0 0.823764894339638
CD39 -0.0385803476834684 0.956523394665238 0.150306644177011 NA 0 9.70598454941296e-07
XBP1 -0.0481969336956387 1.08618321382654 0.0619508018921592 NA 0 0.201741117970234
GLUT1 -0.0257266539899287 0.959490479798061 0.089730936610087 NA 0 0.000433604173048829
G6PD -0.082688418473045 1.13763983576023 -0.00950705647362561 NA 0 0.862024534967073
CD57 -0.0188776469967131 0.973814658318618 0.404084590626039 NA 0 9.10794262232173e-09
PKM2 -0.0320852772210164 0.984601759985123 0.0738651935612148 NA 0 0.000633921737934973
CD8 -0.0371977899950404 0.811893812578867 0.346552031346294 NA 0 2.21378471110256e-13
IDH2 -0.0363851308967416 1.12219647160835 -0.0633518989076974 NA 0 0.0270786868298805
LDHA -0.0730911790422685 0.797157143802488 0.306277442212086 NA 0 0
ASCT2 -0.0749556562289725 1.10371194190195 0.0948160045004172 NA 0 0.10775847744028
Ecad -0.039073440068187 0.938957998190939 0.200084431511174 NA 0 1.75981888617116e-07
CK -0.0165978437691289 1.07378187696345 0.384239373546105 NA 0 0
HK1 -0.0213238087781606 1.05491212775268 -0.0184644998243138 NA 0 0.32920277065701
CPT1A -0.0723590157263269 1.06353699418528 0.119132661367123 NA 0 0.00609471513241089
NaKATPase -0.0436852376757426 1.01090343165874 0.154933553414601 NA 0 7.08111239613451e-05
HIF1A 0.00280360930918294 0.358020123302262 0.000509380677199353 NA 2.30451915061991e-06 0.995802299183403
