target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
H3 0.0267689292523718 72.30008502179 0.026518325959296 72.8486061674638 0.424149297048986 0.367189469048758
CD98 0.0943579873216201 71.9966433392002 0.0921192047500831 73.2715410737429 0.192887698604838 0.21616132726293
CD4 0.0786057889022233 76.7573626798116 0.0772742617017939 77.5724990660089 0.326320660080686 0.283162010456658
vimentin 0.0542360208194458 73.4178371532999 0.0536468806175473 73.9573496227365 0.397554687306208 0.433358867657592
CD45 0.0583858447468094 90.6439686417962 0.0576778124431585 90.8425091062131 0.351516926103231 0.413166595656272
CD31 0.0719456699639506 33.121208224181 0.0717965745095035 33.4442001097845 0.490235578987076 0.485060380117503
NRF2p 0.0711895110051903 49.2996108137086 0.0712878960963767 49.1334095229667 0.512506990554198 0.515213552667972
Ki67 0.12601337890693 54.4588336930522 0.119160169507936 59.1159482128668 0.237902313318812 0.227044007756624
CD14 0.104961283571901 67.0934309030526 0.101033408917738 69.483087595998 0.12051660526786 0.172747680780216
PD1 0.0880288940277354 26.7632771753212 0.0833004870516315 34.0923422544584 0.115015943816995 0.164623052672227
CD11c 0.113565981780673 66.170948466481 0.103418415918921 71.9102636485101 0.0164337009668073 0.00741643551837043
CD36 0.0560043011703217 14.9705620698672 0.055959758023925 15.4877639439101 0.497990690881606 0.469507863004885
SMA 0.0386012363291559 62.1642663206557 0.0386201283380396 62.1687032440843 0.502579847462855 0.499569990240376
SDHA 0.0906736701577194 52.9814379055968 0.0902572956137017 53.4452343363847 0.465027211619888 0.446009380096852
CS 0.0476146297659791 72.1626637222211 0.0468941929942938 72.8895822065824 0.349111039806321 0.402989676000113
CD68 0.106313706653948 39.4628501107526 0.105965073820613 39.7219913612531 0.480337268168503 0.482941659336133
CD3 0.112596644967964 79.7401962435106 0.110289744301795 80.505241128743 0.293262629892768 0.309384916985981
ATP5A 0.0799759898795148 68.7239932661908 0.0796561272950546 68.9479815851522 0.448660088681326 0.445117078060183
VDAC1 0.0592025036611726 31.3173360277606 0.0589830526419372 31.7814770929626 0.436432499132196 0.447113803400016
XBP1 0.202463500306173 10.6711260707568 0.202353817484645 10.7773300972401 0.48429746129663 0.479518219783654
S6p 0.0763600270819682 53.5823799456004 0.0745066030971114 55.8664981224885 0.208812577318611 0.271621999863605
CD39 0.0834154551749015 51.2650854393991 0.083244864211569 51.4729874691058 0.462516087757916 0.460516302138266
GLUT1 0.0652852394843992 73.1895453970713 0.0630994881669277 74.9500230919509 0.270837246358596 0.14507980658146
CD57 0.0703450810025466 31.3032587410396 0.0701817856028794 31.5788870928006 0.487454063929033 0.480263172449579
G6PD 0.090241594289877 20.9645645460046 0.0897546776857277 21.6353606122785 0.421884120848192 0.45372652083612
PKM2 0.0359808890693586 82.8740813257455 0.035782677751077 83.0572147683592 0.422865076899364 0.430176237576223
IDH2 0.043067697836855 66.05847359824 0.0431078230921131 66.0035928190259 0.506534796358784 0.506462392977963
CD8 0.151651424110009 3.40100072555039 0.148740027838139 6.73983212036625 0.354164527401256 0.00952906291194368
LDHA 0.0411179997028119 73.738232937558 0.0407430335914075 74.1852731210927 0.390715333322967 0.422497399909555
CK 0.0710211207999502 88.3251063149339 0.0678499451787837 89.3606502791303 0.331226353265174 0.29321140553849
Ecad 0.0647790978687813 72.7881028510216 0.0647106105636075 72.8476336973618 0.488449929931159 0.483817842162389
ASCT2 0.133288554063133 25.2628376696515 0.133073658824836 25.5155183868166 0.482254923575226 0.471216540717301
HK1 0.0532164980839584 78.6362952699929 0.0532263351320333 78.604016899449 0.50213129370036 0.506084366771534
NaKATPase 0.0855768520088769 78.0630560136968 0.0840953418218818 78.854141963497 0.310794319664325 0.320166084803887
CPT1A 0.0741546335919801 57.2580555926387 0.0738751129870463 57.5750045912594 0.442568386272731 0.449073832144644
HIF1A 0.044528810948876 25.3988648886377 0.0436655564273401 27.1690804525712 0.436958873000394 0.396468692263362
