target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
H3 0.0281760738352852 64.9707913933587 0.0276682822489355 66.2676959773312 0.313918237425538 0.210735258394438
CD98 0.0869655758644 70.9273846443357 0.0856280707354552 71.8144445590652 0.33750343392199 0.286618156592983
CD4 0.0609692257922142 69.9630290626162 0.0609841372092613 69.942366834845 0.502092030303845 0.505665113533529
CD45 0.075310052002315 72.3754416888962 0.0746978876382491 73.0308519704236 0.452524831218917 0.452062815706669
vimentin 0.0404492416341941 74.9711141429082 0.0398526804311964 75.6398612256159 0.446391227167065 0.437200114899561
CD31 0.0698950383554308 10.5206568157957 0.0697268184803209 10.7482585938041 0.491590388068755 0.477743588268207
NRF2p 0.0599642295593737 66.6525820959789 0.0600166663225122 66.6266345947442 0.505655337804899 0.504776791722617
PD1 0.0438463620213967 4.0464651001529 0.0436598721606511 4.8137433391709 0.490878897255798 0.390153811821666
Ki67 0.189642135054266 13.4698116869548 0.186203556652376 16.5560000584255 0.29103093873929 0.154109862906595
CD14 0.0856728320130379 60.3982067275055 0.0857078864090412 60.3651248161184 0.504796079497391 0.506046626046299
CD11c 0.070024277344853 2.86223185462388 0.0700398997493711 2.94768968900409 0.500648148633022 0.474528111364864
SMA 0.0356973514379664 60.9257381608724 0.0347513066421777 63.0266818192506 0.357212282654099 0.356333226035421
SDHA 0.0814153884342865 65.1829404704051 0.0812611780406471 65.3110212925333 0.486512002424679 0.484964944862465
CD36 0.0407178741475597 24.7619880922179 0.040982240342633 24.9468854246605 0.519330933658587 0.492325959413995
CD3 0.0523731136709565 52.1037073178838 0.051042663956576 54.1960446164942 0.373968024859639 0.413331546610365
CD68 0.0877848333850361 31.4792875783765 0.0880894797379647 31.3078403969023 0.513172709068294 0.506972456677793
CS 0.0419495782116555 75.5063780366731 0.041991242581619 75.4577777411753 0.505901979647088 0.506572530198077
VDAC1 0.0561297732247021 53.4632810932305 0.0561010551629456 53.5142006481615 0.495840915019675 0.493648650150935
ATP5A 0.0565833288935306 72.4031073461968 0.0565686353385002 72.4220404908199 0.497515181180058 0.497451429378646
CD39 0.0811152530737119 51.6765884357667 0.0809207069111241 51.9391322105184 0.479666148512374 0.454721796547527
XBP1 0.202337251501147 32.1329564574304 0.202568258792468 31.9750779595727 0.525166346453411 0.525586440041591
S6p 0.0801034476658217 42.0471370543023 0.0791568216178148 43.401703609595 0.391232378107764 0.378902546435124
GLUT1 0.0831393450439409 67.9036310747575 0.0820087719864773 68.7978037694838 0.35665288441291 0.322696818146232
G6PD 0.0975539466525275 44.115057589119 0.0976651634147492 43.9925935489429 0.518140598852696 0.516639123176807
CD57 0.0879420997086548 62.5256844524233 0.0879610247912702 62.5333732742998 0.502328530234459 0.499030216883669
PKM2 0.0406070072299858 74.827844157198 0.0395961092569278 76.0895224708563 0.232745732048281 0.0460544223088491
IDH2 0.0439317795734209 65.9980493278215 0.0431917237114467 67.0384456370862 0.372068888169752 0.371296407259341
CD8 0.142946096917699 7.21535618738569 0.143001054064828 7.26261591458415 0.503153745134149 0.491790569155209
Ecad 0.0606625611102518 75.9565224444065 0.0601824040561127 76.3430115619048 0.42791304326377 0.41658949714966
LDHA 0.0424242698039793 61.5820991582867 0.0410860847383322 64.1533144794777 0.209809665318629 0.229461608212352
ASCT2 0.0870901583078213 50.2089024466774 0.0872161432788936 50.0582833961112 0.518025014137054 0.522893317023692
CK 0.0790255260901886 81.6261258325366 0.078189530057951 82.0228004984051 0.349916977777894 0.360608310602916
HK1 0.0644177272160725 71.5503002410447 0.0638973462413686 72.0112794837473 0.395766967835826 0.425751603841077
CPT1A 0.0594139161170994 76.5616854868646 0.0589423937188857 76.9069800952879 0.444589274860692 0.439242543283952
NaKATPase 0.0604272463010558 69.5751770634078 0.0604847724597465 69.514304424216 0.510665451860629 0.510978977885416
HIF1A 0.0686792402964116 5.4981328081328 0.0686908790541254 5.33848891206936 0.500534745590831 0.524740721931377
