target intercept intra para.35 p.intercept p.intra p.para.35
H3 -0.264599526729739 1.08867967297645 0.251414595288496 NA 0 3.82360809680904e-13
CD98 -0.107771483949705 1.00600535471384 0.227656918389669 NA 0 8.10573830278827e-12
CD4 -0.0652752949604391 1.09745354340775 0.0637424512492059 NA 0 0.0693182966542261
CD45 -0.0104571375037874 0.908021374343695 0.234734174027962 NA 0 1.76758163661361e-10
vimentin -0.0882187902724966 0.953133689898469 0.220879936402207 NA 0 2.03312255919741e-10
CD31 -0.00312657955310234 0.738624935596024 0.276845284976872 NA 0 0.000264836487975817
NRF2p -0.16168272691753 1.32185460499956 -0.0974313320327569 NA 0 0.0120963165423729
PD1 0.002106501530949 0.445545573395914 0.26050019278492 NA 1.52926782348572e-10 0.000656638473185867
Ki67 -0.0457239486095452 0.768736105145763 0.54673952766103 NA 0 1.81632486828676e-13
CD14 -0.0252754976742772 1.08372526469854 0.0307809656942168 NA 0 0.469736997527193
CD11c 0.00615660382494299 0.441099541075406 0.135652335845672 NA 3.70142250183392e-09 0.0903200003826499
SMA -0.14710000123662 0.89415973943079 0.392413956007611 NA 0 0
SDHA -0.0722418491860698 1.03589086869437 0.0987991882603047 NA 0 0.00720212128528241
CD36 -0.00391978155881314 1.102443571715 0.180346412826201 NA 0 0.00608301427688973
CD3 -0.00899883850319759 0.956521254957587 0.333589027259531 NA 0 0
CD68 -0.0134083496351141 0.991493979766701 0.294977705460848 NA 0 3.2413851198676e-06
CS -0.0711708081122568 1.11197920865444 -0.00992668300084249 NA 0 0.771737844404286
VDAC1 -0.146022019224028 1.07999703204913 0.110338352703461 NA 0 0.0167155442088085
ATP5A -0.0589747894086273 1.17793508750004 -0.0838840651676277 NA 0 0.0371839698601206
CD39 -0.0421552742291347 0.984674984668361 0.137532905402163 NA 0 0.00273908598586536
XBP1 -0.0238573542251578 1.06128778584991 -0.00506849931256325 NA 0 0.93991602611788
S6p -0.0406132498231631 1.00683817440944 0.309952111283606 NA 0 5.29371080304486e-09
GLUT1 -0.11678241008041 0.977857071575661 0.212580408951604 NA 0 2.54340770666772e-10
G6PD -0.0967645369065643 1.10244846526803 0.0538559586613388 NA 0 0.317591553384113
CD57 -0.0215208340700145 1.23548328395266 -0.0551401624185139 NA 0 0.179488214684556
PKM2 -0.0911432998939394 0.934741739133982 0.275249789702188 NA 0 0
IDH2 -0.145739238535816 0.997412878137941 0.23228722750376 NA 0 1.90649718234681e-11
CD8 0.00871377356020765 0.682913674295608 0.125996992789 NA 0 0.121826700292677
Ecad -0.0900794555192909 1.03378149064269 0.134544792178618 NA 0 4.72925498362642e-06
LDHA -0.197952836804572 0.894869023298118 0.387045071223688 NA 0 0
ASCT2 -0.095832850697472 1.14208981985042 0.00954085092433044 NA 0 0.846568857405619
CK -0.0753392098239112 0.996128377061345 0.15475112482411 NA 0 1.12944860131137e-08
HK1 -0.0365050409761675 1.02295708257726 0.166027027774103 NA 0 3.15664549166428e-07
CPT1A -0.104999780969842 1.02532970669509 0.132019497487544 NA 0 2.16994528634551e-06
NaKATPase -0.0500061036649068 1.09284846222359 -0.0109033629066141 NA 0 0.758946105355735
HIF1A 0.00111982158091911 0.622734907185565 0.191956691858211 NA 3.13082892944294e-14 0.0138922792681875
