target intercept intra para.89 p.intercept p.intra p.para.89
ASCT2 0.00356399616266317 1.10218989131804 -0.0362680334212545 NA 0 0.324564641194979
CD14 -0.0122084244033607 1.13418802675038 0.1105229441823 NA 0 0.000582435056713404
ATP5A -0.000314608125727915 1.05607107279337 -0.0576480925830178 NA 0 0.000370978772672004
CD31 0.0121404447301686 1.22068809765101 0.249326829945331 NA 0 1.03157704600676e-10
CD39 -0.00143937750217491 0.999836494953963 0.0642408853813136 NA 0 0.000290522629102785
CD3 0.00586366287498828 0.976655715120853 0.12876533693981 NA 0 5.67301761122962e-12
CD11c 0.0123830993803668 1.13074992254867 0.122924870564434 NA 0 0.000878751269713263
CD45 -0.00718389530990474 1.10986998545093 0.0456213172384603 NA 0 0.242580148435209
CD36 0.00964600670870102 1.24196227095111 -0.00135752961828732 NA 0 0.972537745592988
CD68 0.00685674766094131 1.15985801867706 0.110812869266163 NA 0 0.00017769768862097
CD4 0.0116842250592541 0.982935094059333 0.0914767541418884 NA 0 1.83551171373253e-07
CK 0.000379555857991043 1.03771236859025 -0.0276801963181284 NA 0 0.0312896964071536
CS 0.00322224621676711 1.01832904757763 0.0349872846379959 NA 0 0.0630346602556699
CD57 -0.00664232763764213 1.12053910128676 -0.00333968903325704 NA 0 0.934297772015948
CD8 -0.0383455689497245 1.1547162038246 0.135740868783044 NA 0 0.00099720692445926
G6PD 0.00691376145421384 1.10330617852609 0.0818156942777219 NA 0 0.0501256133423442
CPT1A 0.000518280315348618 1.02937140243855 -0.0093539989924076 NA 0 0.560975696461441
H3 0.0125771855872243 1.12207027959527 -0.0316841941520579 NA 0 0.179455080316917
Ecad 0.00267303701160461 1.01727117253643 0.0204738364691841 NA 0 0.218704318853042
HK1 -0.00153474668515367 1.07816386605238 -0.027888295186845 NA 0 0.287787059262707
CD98 0.00796350909748444 1.04184368294494 0.0332283032862567 NA 0 0.137544217944375
GLUT1 -0.00444412223873256 1.00400506157706 0.0782332129165055 NA 0 6.92488050701989e-06
LDHA -0.00152884372251224 0.994573599792241 0.0790457372360208 NA 0 2.00691243157358e-06
HIF1A 0.0105652035535451 1.0221366665482 0.0758936990950122 NA 0 5.25952397951723e-05
NaKATPase 0.00396808032781516 1.03792971072695 -0.00494767704859496 NA 0 0.798121755009129
IDH2 -0.000358364003960748 1.04977905672077 -0.0572880566892219 NA 0 0.000896400490693505
PKM2 0.00418682705449756 1.08934151887331 0.0980380549560968 NA 0 0.0113308929550757
NRF2p 0.00196952047283605 1.01868912922688 0.0231999731852579 NA 0 0.169219122489527
SDHA -0.00015129346787853 1.04266577016666 -0.0324960998797027 NA 0 0.055230555897547
PD1 0.00394237612721293 1.0854121900858 -0.020649639911332 NA 0 0.3769687939224
VDAC1 0.00663703641999779 1.10762077445406 -0.0056789415823106 NA 0 0.882733537064233
Ki67 1.13227248757161e-05 1.05948184071072 -0.034939484013002 NA 0 0.205421218641154
S6p 0.00367982185628487 1.01512329410106 0.0717000716088423 NA 0 9.26157038128039e-06
SMA 0.0260017245549481 1.16150129528106 0.289236428849656 NA 0 3.77919917582403e-13
XBP1 -0.00234455363143291 1.14616391537536 -0.0831713977566007 NA 0 0.0153104535574262
vimentin -0.0156192805244259 1.04751483137269 0.159302097265227 NA 0 3.95359428528863e-07
