target intercept intra para.89 p.intercept p.intra p.para.89
ASCT2 0.00684512443077845 1.01507260412888 0.154511046380963 NA 0 0.00305529898051327
CD14 -0.0187150883626296 1.17286705818369 0.254851274544691 NA 0 8.52809223239603e-09
ATP5A -0.00036715028558849 1.06962168394416 -0.0362468904239749 NA 0 0.189961757556991
CD31 0.000110128089542623 1.21906838489558 0.352144038662836 NA 0 1.16373577441209e-12
CD39 -0.00109694759363255 1.03262146387591 -0.00165607687117393 NA 0 0.961528415600282
CD3 0.0110329083115581 1.01483500792037 0.174175518561194 NA 0 2.74225296115205e-06
CD45 -0.00143213580200454 1.15945308626031 -0.0556160127341022 NA 0 0.099271180378699
CD11c 0.0156996595901664 0.899720061183303 0.574691678181814 NA 0 0
CD36 0.00433902257650927 1.19215509363398 0.0768824852369735 NA 0 0.289821198756375
CD68 0.00091317770204424 1.15092084353506 0.0456525258554255 NA 0 0.195871655892819
CD4 0.0159567315418642 1.03860135742456 0.0789681951391719 NA 0 0.00974349259778196
CK 0.00295356177699864 1.02440145661222 0.0326884690726154 NA 0 0.109464706904391
CD57 -0.0209664106376184 1.16207431086698 0.212736059890765 NA 0 0.00287037173860849
CS 0.00202525460453919 1.04234211718765 0.0184724999691892 NA 0 0.5491628083864
CD8 -0.0159477747229207 1.02082276399753 0.102250059307394 NA 0 0.060940395959876
G6PD 0.00447649013945227 1.07839575335128 0.0935018982614725 NA 0 0.0896949423582665
H3 0.0295790055208222 0.978306250229878 0.286573107307516 NA 0 0
CPT1A 1.99147139329399e-05 1.03513342828762 0.00722520691651923 NA 0 0.742385740895052
HK1 -0.00199484181144475 1.16100698991301 -0.0596103874224714 NA 0 0.300670070732389
Ecad 0.00590872162905384 0.98685738232529 0.0915877012598201 NA 0 7.78586199712272e-05
CD98 0.0140188185700278 1.02266575465224 0.127203441175705 NA 0 0.000686113057919213
GLUT1 -0.0029053542905854 1.0268809558285 0.0897516672941155 NA 0 0.00459498978966821
LDHA 0.00447553451223076 0.954862206403879 0.221331353268315 NA 0 2.1153301332788e-11
HIF1A 0.0127511722656835 0.9683415123145 0.213215397461718 NA 0 0
NaKATPase 0.0096405288991397 0.996251205204961 0.104855605538726 NA 0 0.000192800239618096
IDH2 0.00355414912660313 1.03326514022315 0.0348238898705241 NA 0 0.251753350776527
PKM2 0.0228912587274743 1.17448927796036 0.3533499766326 NA 0 6.05258065888847e-11
NRF2p 0.00520340010537793 0.973522829953832 0.125394657641852 NA 0 7.1057719397416e-07
SDHA 0.000209725479724466 1.04245784095047 -0.00594023271918915 NA 0 0.827389591682593
PD1 0.00572587781155687 1.02575809341179 0.156821732937257 NA 0 0.000811156818152803
VDAC1 0.00211311402528166 1.04722115941081 0.073550240719299 NA 0 0.0830469068582018
Ki67 -0.000708834151058324 0.902437467201416 0.304722481654878 NA 0 9.30366894635881e-14
S6p 0.00318172384824714 0.969404200194601 0.160623010744413 NA 0 5.92056191850432e-07
SMA 0.0291424503009844 0.935033549236241 0.527042917601276 NA 0 0
XBP1 -0.00639978725472073 1.15999997028172 0.0597331403359826 NA 0 0.373188535529601
vimentin -0.00250379729443756 1.05064437033705 0.170219164317343 NA 0 5.50993343728656e-06
