target intercept intra para.89 p.intercept p.intra p.para.89
ASCT2 0.00683649278990856 1.0964500646491 0.0237526007528542 NA 0 0.732379609200916
ATP5A 0.00311848808930958 1.00556412978588 0.0852328686066811 NA 0 0.00885562424929764
CD14 -0.0103089606388964 1.20223620220054 -0.0467683648361799 NA 0 0.502015959807456
CD11c 0.0127558968772802 1.09459669679405 0.141219562461063 NA 0 0.0796673916444341
CD3 0.00504198347635726 1.11061205832006 -0.0621008403547749 NA 0 0.244257541055225
CD31 0.00721169077025374 1.44852560452193 0.130485264113618 NA 0 0.0273271342771646
CD36 0.0125928778523604 1.19895740873952 0.124937958842087 NA 0 0.105061584953992
CD39 -0.000327203134917567 1.02532820018107 0.0500263607992157 NA 0 0.127816064291742
CD4 0.00977203893393791 1.08534651821929 -0.0394198966510486 NA 0 0.380129744883876
CD45 -0.00313788951519454 1.13858206476334 -0.0543691531239551 NA 0 0.585257947661906
CD57 -0.0114054298057315 1.25333731400313 0.0587891936367729 NA 0 0.571675015347121
CD68 0.00145755671041966 1.17764097760047 -0.0306084331515505 NA 0 0.623880910658529
CK 0.00133118499883687 1.04375986552884 -0.0345259653301996 NA 0 0.208358562692221
CD8 -0.0223523206068791 1.08714313759298 0.0858158671358312 NA 0 0.224635274638389
CD98 0.00353589710949581 1.11759469505924 -0.0944861389622939 NA 0 0.0394110401639902
CPT1A 0.00281891159088339 1.0203320998138 0.0252644667902412 NA 0 0.336596289306384
CS 0.00363678746256348 1.04524854894005 0.00433932574527562 NA 0 0.906632182554449
Ecad 0.00686027729124512 1.02436144640052 0.0378210855681306 NA 0 0.206555785875833
G6PD 0.0012099864391018 1.11431419568745 -0.0108386251377374 NA 0 0.866994878685888
GLUT1 -0.00256431906521319 1.05924649066557 0.040958087010138 NA 0 0.341759633808696
H3 0.00305021048844578 1.11291657759062 -0.0906726837140443 NA 0 0.0678105017216069
HIF1A 0.00876894483433129 1.08376942510232 -0.00897705806275327 NA 0 0.814885074163342
HK1 -0.00445787514351014 1.00912827204705 0.209443049699142 NA 0 0.00108115290605237
IDH2 -0.00177011574759094 1.05467540666165 -0.0840143851472612 NA 0 0.0208038714695793
LDHA 0.000123147298216059 1.02520747857058 0.00157481441215698 NA 0 0.965786051823506
Ki67 0.000537755779384343 1.07086615525361 -0.0610151445979978 NA 0 0.231943290833815
NaKATPase 0.0120014267549575 1.02809078502213 0.0568845166273818 NA 0 0.0916667845413204
NRF2p 0.00204077465745302 1.03111823617981 -0.0099621595608508 NA 0 0.758440051742478
PD1 0.00694275847646041 1.16661930556894 -0.0833190154858663 NA 0 0.177206879864739
PKM2 0.000704679518547992 1.10105434248919 -0.023674498176475 NA 0 0.785487759257556
S6p 0.0064531944884712 1.00806012264099 0.090965804944616 NA 0 0.00190179595436857
SDHA -0.000556979133892854 1.04043634704861 -0.033061913488488 NA 0 0.207292975083822
SMA 0.0220642729384932 1.2549068169153 0.124832949882813 NA 0 0.249398784470833
VDAC1 0.00103400216178101 1.09023483157529 -0.0645172898654664 NA 0 0.299023734214777
XBP1 -0.00772841991222629 1.16275532414475 0.0488092450296732 NA 0 0.581169713116977
vimentin -0.0140450522505715 1.11984595624599 0.105089500643552 NA 0 0.114925017437055
