target intercept intra para.89 p.intercept p.intra p.para.89
ASCT2 0.00479350543479912 1.10147678009142 0.0180558929619856 NA 0 0.615007462513382
CD14 -0.0129551497074067 1.12867182577212 0.129896929355623 NA 0 9.37453440208458e-07
CD31 0.00240049930514709 1.22801366133651 0.16871433666326 NA 0 2.13539652627048e-08
ATP5A -0.00105917377302209 1.03519119868462 0.0118912414669134 NA 0 0.531202971564375
CD39 -0.00241969510777027 1.03433410328704 0.0276138578318395 NA 0 0.213706430577494
CD45 -0.00798137961788955 1.09810527506299 0.171305532755348 NA 0 3.42121375673798e-09
CD3 0.012696694940165 1.08038528670446 0.101816625372934 NA 0 4.33597076767711e-05
CD36 0.00820046213017657 1.18345329525079 0.124448073391907 NA 0 1.55378203903211e-05
CD68 0.0028282760887127 1.11591922417741 0.12486390473583 NA 0 6.17726500840021e-07
CK 0.0044283620936344 1.02700274852114 0.0548002212097167 NA 0 0.00438349265169125
CD11c 0.0197571924790386 1.09266417654527 0.430401846466538 NA 0 0
CD4 0.0176883795709238 1.04750952708377 0.068207714036022 NA 0 0.00155616949694393
CS 0.00433225614460032 1.02245991398809 0.118286947243247 NA 0 3.52788404356374e-06
CD57 -0.0172310773202238 1.04585104746275 0.311539220265745 NA 0 6.43929354282591e-15
H3 0.00993564528359663 1.09256681356687 -0.00200055879455238 NA 0 0.921593645907514
G6PD 0.00199614115980272 1.1311481932869 0.0274292415556296 NA 0 0.50436862044192
CD8 -0.0222746247808765 1.0990912851905 0.102622706607107 NA 0 0.000632437566066901
CPT1A -0.0010230054784814 1.03537972836846 0.0155591049658818 NA 0 0.380111772156373
HK1 -0.00401347392593458 1.04668340290803 0.153909109329312 NA 0 3.43410346825834e-08
LDHA -0.00589140289562928 1.02533680934026 0.130191559187871 NA 0 3.10862446895044e-15
Ecad 0.00285334540250302 1.05033325326947 -0.00225142196495767 NA 0 0.922011072991816
NaKATPase 0.0109701190691778 1.05334351091635 0.0536363813539655 NA 0 0.0364969195725349
HIF1A 0.00670924199709544 1.08511163785775 0.0056864473863745 NA 0 0.84077821396621
GLUT1 -0.00927845500783051 1.04699371186465 0.123918492763309 NA 0 7.83839659845853e-12
PKM2 0.00110442061346178 1.14506192113375 0.127864855310369 NA 0 0.00180800315050167
CD98 0.0109118734750472 1.05185342734935 0.0541757908253077 NA 0 0.0292939742088791
SDHA -0.000743263315124081 1.03246140475013 0.00901629461894574 NA 0 0.660874620411779
IDH2 0.00334996902508531 1.03229286545721 0.0338515552311195 NA 0 0.0714089912360438
NRF2p 0.00165719448594922 1.03060273478341 0.0886355602985747 NA 0 7.98997087110287e-05
VDAC1 0.00720209278673267 1.13058238505236 0.0365326751063328 NA 0 0.28017284627364
PD1 0.00813492001349946 1.04612798991467 0.107713913177519 NA 0 0.000249857259582598
S6p 0.00160971712908876 1.01782748369833 0.0953193842028555 NA 0 7.4493715152002e-07
SMA 0.0244344994928227 1.15321350231976 0.267274992968906 NA 0 1.55431223447522e-15
Ki67 0.00213375987215298 1.0262580705183 0.115376661838971 NA 0 0.000148256491355081
XBP1 -0.00380340750467987 1.1239782449906 0.00171866621596412 NA 0 0.958719017205725
vimentin -0.0105923951402598 1.10394303838119 0.0447903293540093 NA 0 0.0675883141138465
