target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
ASCT2 0.0622570599455963 60.094558312146 0.062266523640508 60.0924044562465 0.502373332254767 0.500444847010556
CD14 0.0554563385766276 79.7556405947774 0.0529745509848587 81.5519801284141 0.0483294082667308 0.0679043951990441
CD31 0.0678490934585376 48.4924840156055 0.067400940090431 49.1299422566146 0.406033821995664 0.410156417376374
CD39 0.0524246374721532 82.6114798980335 0.0522981591290619 82.6858050587218 0.456131362652542 0.46234758359752
CD45 0.0432872769503905 71.5251938933844 0.0427815454043423 72.1828829977594 0.282560984997527 0.271298608996058
ATP5A 0.0551834100364449 86.8898274185993 0.0551923612211167 86.8849740962694 0.503103293424076 0.503021435363716
CD3 0.0554157096913944 72.9512052217031 0.0528660148616177 75.3691642069467 0.010304412147484 0.00259386266047409
CD68 0.0638833919563036 83.7223546685925 0.0638423293238621 83.7524822636617 0.491216292026918 0.491638424816528
CK 0.0532752036183205 82.5893905397895 0.0532210207950006 82.6305146188078 0.489509267948519 0.487884235689966
CD4 0.0511040496206584 82.6060823115593 0.0505877652008961 82.9582626869403 0.346166313741102 0.35909800609911
CS 0.048565058396855 83.6804028050089 0.0480148424237387 84.0420971713681 0.309454535494315 0.376677737775992
CD36 0.0481303650233301 68.3654244104996 0.0479751584478943 68.5889665948552 0.454265579307896 0.468410257128878
G6PD 0.059624110810971 58.4522097632613 0.05966935764056 58.3839527616377 0.511849243024716 0.513423808518127
H3 0.0603432729981515 84.404826071252 0.0592460226019654 84.9574287949952 0.229520327750925 0.231961364792082
CD11c 0.0599942578786823 49.3000410153 0.0580943687324998 52.4260533989068 0.0355425979508444 0.0430682240778464
CD57 0.0541557654859229 53.983151163052 0.0528987123253178 56.0484815651497 0.150641285791186 0.137180945233129
HK1 0.0457584025640431 70.2275876863021 0.0451638814799264 71.0297775189351 0.308100875616871 0.326938837652315
CD8 0.0622205410539594 60.4056027144708 0.0617954028979899 60.9513007068935 0.337758885552723 0.280607695553856
LDHA 0.0566162710361205 80.8750827655916 0.0559963212726266 81.2962962073731 0.373318243763226 0.377342494041176
NaKATPase 0.0521329473408975 84.2982680969933 0.0521533162872136 84.2848720312312 0.506504670060832 0.506132077322857
PKM2 0.0461747720936495 68.0739190309003 0.0456997621585809 68.7273406311303 0.304515504421047 0.317070248101676
SDHA 0.0618117450781318 83.6881430254128 0.0618498578489052 83.6603933679749 0.508437462473339 0.509703556187814
CPT1A 0.0602561004888468 87.2125800212306 0.0602812089923111 87.2046762979293 0.504661811160796 0.503041645370819
GLUT1 0.0524070037489562 81.7502057434925 0.0514462744044953 82.4246406274854 0.30726186328653 0.282045461697264
VDAC1 0.0567653685033846 68.2591931050036 0.0567754746134087 68.2518152526429 0.502943002865448 0.501657265691461
Ecad 0.0585191493929121 84.7167635450083 0.0585380681600681 84.7159594417014 0.504543960825489 0.500298772144565
IDH2 0.0547085912502572 85.8646622819128 0.0547235189397374 85.8581354798377 0.503576245265936 0.503824465615233
HIF1A 0.0665686701190212 76.9434171848529 0.0666136373462913 76.9125771738384 0.507368006167595 0.508148151656605
NRF2p 0.0669182601645609 78.2929386302945 0.0669385326244493 78.2827125773529 0.504177151239182 0.502617296719506
PD1 0.0639514864853198 65.8694560658575 0.0615169646151955 68.4631040018193 0.0460168503803898 0.058675646107535
CD98 0.0569935049107672 81.8305993719478 0.0569510548911363 81.8679399884576 0.490936417874745 0.488177508428834
S6p 0.0555329893054928 82.0377689218108 0.0546871409610417 82.5759625868847 0.280266767161191 0.290977695387188
SMA 0.0553725147447594 50.6748515900091 0.0520158541107745 56.3815620138744 0.0121882235813267 0.0288837384072576
XBP1 0.0603531033780756 62.7078478785892 0.0603913439234805 62.6613938003835 0.511938847262371 0.508980772998971
Ki67 0.0592370754718126 73.2824506723764 0.0567744094548488 75.4819012956033 0.116164881942304 0.068337275519254
vimentin 0.0607409704615552 78.7620505665063 0.057582657762238 80.9314342272022 0.00391539507834427 0.0228043697134742
