target intercept intra para.35 p.intercept p.intra p.para.35
H3 -0.34777995490243 1.015369308077 0.423752551902028 NA 0 2.66453525910038e-15
CD98 -0.0805379220764918 1.00183083502476 0.151911097469521 NA 0 4.06506401207096e-07
vimentin -0.0884177707022079 0.996564743510069 0.140475588187518 NA 0 0.000426764296937332
CD4 -0.0492684149197617 1.16118281118777 -0.0514092764320033 NA 0 0.176561027120133
NRF2p -0.0773339581901838 1.07477411447196 0.0564454225016886 NA 0 0.183237920678037
CD45 -0.0495253459658578 1.01700759846786 0.113861479342717 NA 0 4.43521683513026e-06
SMA -0.110575492453387 0.722985796474611 0.467761879477293 NA 0 0
CD31 -0.0302888244404639 0.953133831753859 0.289315541660521 NA 0 0.000136048252033172
CD14 -0.0676073692435881 1.08528100247291 0.0861835044434665 NA 0 0.0600638155805624
PD1 -0.0232808929313145 1.05957066762252 0.24378741314272 NA 0 5.13162051452021e-06
Ki67 -0.0327132289330648 0.79302713590345 0.384282542922078 NA 0 1.28234534102489e-10
CD11c -0.0249881623309329 1.01139790656204 0.210636056957557 NA 0 3.36359555284105e-05
SDHA -0.0670630586819082 1.01804848995673 0.123558407582359 NA 0 0.00107955983003039
CS -0.0895270661462394 1.08296909300439 0.0451510935584333 NA 0 0.182621071623123
CD36 -0.00954054109711434 1.00005698815284 0.152693726597841 NA 0 0.00105221238712816
CD68 -0.0566862527835911 1.06838184261996 0.171288222561161 NA 0 0.000566482988502814
CD3 -0.030532031054175 1.17860495624955 0.0445097982726288 NA 0 0.191106716381127
S6p -0.0902361317856107 0.871736758747731 0.384540607967925 NA 0 2.22044604925031e-16
ATP5A -0.0117604051852506 1.2111013944205 -0.189202581629468 NA 0 1.34048282030008e-07
VDAC1 -0.093550074397846 1.13871599204898 -0.00717295604483647 NA 0 0.892187835045406
CD39 -0.0598103394791124 1.03225411850982 0.0989033861704606 NA 0 0.00460874209302053
XBP1 -0.0959681175849312 1.10867013907054 0.159282730667592 NA 0 0.0269974313108758
G6PD -0.132348311211411 1.11116140223566 0.0976012403779947 NA 0 0.0976426947282063
GLUT1 -0.0835826647113189 0.886630988507017 0.278175302920837 NA 0 0
PKM2 -0.0859574431975504 1.06016853702391 0.0870273472652525 NA 0 0.00471642861527477
CD57 -0.0200841636799794 1.10248613382252 0.0718123290285733 NA 0 0.377617747271316
CD8 -0.0739661263028818 1.13790008873945 0.229784763827309 NA 0 4.86511568353887e-05
IDH2 -0.0578726722563222 1.13010027593556 -0.0387300139271503 NA 0 0.265040133433263
ASCT2 -0.0654330958978929 0.843871519068619 0.264726391881159 NA 0 1.37101892061509e-08
LDHA -0.126995509142142 0.83199191391786 0.3694580165479 NA 0 0
Ecad -0.0557823842726057 0.984193359549609 0.125218082292169 NA 0 4.35242517358159e-05
CK -0.0358490158891289 0.809779094952399 0.319121800690826 NA 0 2.22044604925031e-16
HK1 -0.0705479060155909 1.06464990957889 0.101660983569552 NA 0 0.000422271058099444
CPT1A -0.0736357305536032 1.05162525273242 0.0658356583874479 NA 0 0.0615028715289432
NaKATPase -0.0542847162748586 1.003602681047 0.0986070368696921 NA 0 0.00212508318235227
HIF1A -0.0805665808816794 0.80997470257414 0.497302972284536 NA 0 0
